s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS,ZONE_1
 1.2180434E+001, 4.3689867E+002, 0.0000000E+000,-1.8064963E+002,-7.8906674E-002,-8.4456312E+001,-2.1189050E-002, 7.2474689E+001, 0.0000000E+000, 2.5087455E+002, 2.4416732E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 3.9721444E+004
 1.2248460E+001, 4.0816144E+002, 0.0000000E+000,-1.6444677E+002,-8.4890073E-002,-8.4660021E+001,-2.1925254E-002, 6.4159089E+001, 0.0000000E+000, 2.2019581E+002, 2.2310693E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 3.9878902E+004
 1.2307981E+001, 4.6070511E+002, 0.0000000E+000,-1.7209873E+002,-5.6409833E-002,-8.5553275E+001,-2.1960872E-002, 7.5990664E+001, 0.0000000E+000, 2.7640953E+002, 2.7896540E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.0041897E+004
 1.2367504E+001, 4.3373252E+002, 0.0000000E+000,-1.7999446E+002,-3.4125476E-002,-8.6861862E+001,-2.2003008E-002, 6.4880957E+001, 0.0000000E+000, 2.4087106E+002, 2.3170103E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.0184195E+004
 1.2424771E+001, 4.1865598E+002, 0.0000000E+000,-1.6993532E+002,-1.6382125E-001,-8.8412738E+001,-2.2522141E-002, 6.1946200E+001, 0.0000000E+000, 2.1932405E+002, 2.2206778E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.0311714E+004
 1.2480505E+001, 4.3974140E+002, 0.0000000E+000,-1.7206556E+002,-2.9260205E-002,-9.0299557E+001,-2.2442506E-002, 6.6987169E+001, 0.0000000E+000, 2.4382091E+002, 2.4431176E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.0446618E+004
 1.2541064E+001, 4.1734955E+002, 0.0000000E+000,-1.7219871E+002,-9.0670887E-002,-9.1298270E+001,-2.1805983E-002, 6.1503436E+001, 0.0000000E+000, 2.1650664E+002, 2.1524353E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.0581645E+004
 1.2600145E+001, 4.0688418E+002, 0.0000000E+000,-1.6776409E+002,-6.3131001E-002,-9.0849507E+001,-2.0993147E-002, 6.0346003E+001, 0.0000000E+000, 2.0715874E+002, 2.0853246E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.0710288E+004
 1.2661973E+001, 4.5378449E+002, 0.0000000E+000,-1.7423721E+002,-5.8643080E-002,-9.0189078E+001,-2.1577255E-002, 7.2140058E+001, 0.0000000E+000, 2.5995847E+002, 2.6141804E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.0871293E+004
 1.2724574E+001, 3.9419689E+002, 0.0000000E+000,-1.7258558E+002,-9.6672081E-002,-8.9568131E+001,-2.1559692E-002, 5.4340987E+001, 0.0000000E+000, 1.9239253E+002, 1.8626593E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.0996437E+004
 1.2784083E+001, 3.9027639E+002, 0.0000000E+000,-1.6260003E+002,-8.8684760E-002,-8.8983182E+001,-2.1449882E-002, 5.4740277E+001, 0.0000000E+000, 1.8904121E+002, 1.9332331E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.1112956E+004
 1.2845282E+001, 4.1675034E+002, 0.0000000E+000,-1.6627785E+002, 9.6690573E-003,-8.8937462E+001,-2.1142674E-002, 6.3772397E+001, 0.0000000E+000, 2.2328359E+002, 2.2529595E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.1253617E+004
 1.2902781E+001, 4.3766569E+002, 0.0000000E+000,-1.7456214E+002,-1.0253980E-001,-8.8766327E+001,-2.1594150E-002, 6.6379171E+001, 0.0000000E+000, 2.3814150E+002, 2.4059225E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.1391088E+004
 1.2960408E+001, 4.8525591E+002, 0.0000000E+000,-1.8815599E+002,-5.5431729E-002,-8.8918257E+001,-2.1618952E-002, 7.5529277E+001, 0.0000000E+000, 2.8111820E+002, 2.8363389E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.1548056E+004
 1.3025222E+001, 4.8187152E+002, 0.0000000E+000,-1.9904565E+002,-4.3690859E-002,-8.9525607E+001,-2.1798335E-002, 7.1729899E+001, 0.0000000E+000, 2.6430548E+002, 2.6496467E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.1715891E+004
 1.3086937E+001, 4.8838400E+002, 0.0000000E+000,-1.9792880E+002,-1.1845525E-001,-9.0376226E+001,-2.2448050E-002, 7.6300532E+001, 0.0000000E+000, 2.7693563E+002, 2.7623860E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.1886371E+004
 1.3148652E+001, 4.8015503E+002, 0.0000000E+000,-1.9289905E+002,-1.7644902E-002,-9.1159776E+001,-2.2374339E-002, 7.4730694E+001, 0.0000000E+000, 2.6938301E+002, 2.7078687E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.2052982E+004
 1.3200074E+001, 4.9133788E+002, 0.0000000E+000,-1.9256408E+002,-1.3404190E-001,-9.1750990E+001,-2.1979434E-002, 7.9009636E+001, 0.0000000E+000, 2.8112146E+002, 2.8587642E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.2198522E+004
 1.3260257E+001, 4.8694209E+002, 0.0000000E+000,-1.9119854E+002,-2.3866746E-002,-9.2774184E+001,-2.2580890E-002, 8.0956850E+001, 0.0000000E+000, 2.8770263E+002, 2.8387977E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.2375939E+004
 1.3325649E+001, 4.8733065E+002, 0.0000000E+000,-1.8594307E+002,-1.0692834E-001,-9.2506173E+001,-2.2884576E-002, 8.1215483E+001, 0.0000000E+000, 2.8740911E+002, 2.8996708E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.2567495E+004
 1.3387814E+001, 5.0398942E+002, 0.0000000E+000,-1.9501215E+002, 8.9161028E-003,-9.1150444E+001,-2.2699093E-002, 8.2546416E+001, 0.0000000E+000, 3.0033490E+002, 3.0035945E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.2753371E+004
 1.3441097E+001, 4.9717843E+002, 0.0000000E+000,-2.0335644E+002,-4.9267170E-003,-9.0199438E+001,-2.2369302E-002, 7.7741023E+001, 0.0000000E+000, 2.8245296E+002, 2.8133628E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.2903440E+004
 1.3503261E+001, 5.0813655E+002, 0.0000000E+000,-2.0069595E+002,-1.1065761E-001,-9.0164640E+001,-2.1796060E-002, 8.2840246E+001, 0.0000000E+000, 2.9640908E+002, 2.9998375E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.3088731E+004
 1.3565004E+001, 5.0916009E+002, 0.0000000E+000,-1.9711378E+002,-2.0836970E-003,-9.0779231E+001,-2.2248691E-002, 8.6034196E+001, 0.0000000E+000, 3.1125208E+002, 3.0727694E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.3282248E+004
 1.3627192E+001, 4.4047837E+002, 0.0000000E+000,-1.9139630E+002,-6.6984184E-002,-9.0788390E+001,-2.1816276E-002, 6.4740199E+001, 0.0000000E+000, 2.3331453E+002, 2.2294508E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.3431631E+004
 1.3680496E+001, 4.1247043E+002, 0.0000000E+000,-1.8315848E+002,-9.2134444E-002,-9.1235197E+001,-2.1539805E-002, 5.3618077E+001, 0.0000000E+000, 1.8997741E+002, 1.9158116E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.3534803E+004
 1.3743961E+001, 3.9611172E+002, 0.0000000E+000,-1.7785416E+002,-3.1619163E-002,-9.1982892E+001,-2.1568584E-002, 4.9303980E+001, 0.0000000E+000, 1.7784545E+002, 1.7552546E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.3648651E+004
 1.3803325E+001, 4.3661544E+002, 0.0000000E+000,-1.7889927E+002,-7.0933038E-002,-9.2803943E+001,-2.1123238E-002, 6.3313110E+001, 0.0000000E+000, 2.2298844E+002, 2.2813328E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.3782602E+004
 1.3861287E+001, 4.5044340E+002, 0.0000000E+000,-1.8465019E+002,-6.9150162E-002,-9.3026998E+001,-2.1281343E-002, 6.6942285E+001, 0.0000000E+000, 2.4015812E+002, 2.3961807E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.3923195E+004
 1.3924850E+001, 4.3578454E+002, 0.0000000E+000,-1.8698186E+002,-4.8668089E-002,-9.1982166E+001,-2.1087721E-002, 6.1670097E+001, 0.0000000E+000, 2.2197476E+002, 2.1842085E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.4066060E+004
 1.3986696E+001, 3.7724536E+002, 0.0000000E+000,-1.7384090E+002,-9.3604806E-002,-9.1287415E+001,-2.1032181E-002, 4.7314222E+001, 0.0000000E+000, 1.6162531E+002, 1.5931663E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.4172764E+004
 1.4040534E+001, 3.7503675E+002, 0.0000000E+000,-1.6744375E+002,-4.6852934E-002,-9.0770258E+001,-2.1000499E-002, 4.6640728E+001, 0.0000000E+000, 1.6333529E+002, 1.6339561E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.4263738E+004
 1.4107446E+001, 3.6408133E+002, 0.0000000E+000,-1.6689955E+002,-9.0849108E-002,-9.0109816E+001,-2.0912943E-002, 4.3634818E+001, 0.0000000E+000, 1.5112760E+002, 1.5059502E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.4369388E+004
 1.4160745E+001, 3.8135581E+002, 0.0000000E+000,-1.6633502E+002,-1.5321032E-001,-8.9725971E+001,-2.0477714E-002, 4.8214270E+001, 0.0000000E+000, 1.6979870E+002, 1.7333540E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.4461471E+004
 1.4225888E+001, 3.7907606E+002, 0.0000000E+000,-1.6773447E+002,-2.3058449E-002,-8.9538497E+001,-2.0394698E-002, 4.7363150E+001, 0.0000000E+000, 1.6749178E+002, 1.6912279E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.4572795E+004
 1.4281725E+001, 4.1050871E+002, 0.0000000E+000,-1.7559112E+002,-9.7380116E-002,-8.9563657E+001,-2.1672891E-002, 5.2250062E+001, 0.0000000E+000, 1.9520812E+002, 1.9748493E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.4678033E+004
 1.4342950E+001, 4.2588385E+002, 0.0000000E+000,-1.8926504E+002,-8.3365609E-002,-8.9931036E+001,-2.1885112E-002, 5.2041504E+001, 0.0000000E+000, 2.0066824E+002, 1.9862403E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.4793843E+004
 1.4402561E+001, 4.8291135E+002, 0.0000000E+000,-2.0410401E+002,-7.1326652E-002,-9.0942807E+001,-2.0467749E-002, 6.5477216E+001, 0.0000000E+000, 2.4444104E+002, 2.5324995E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.4932075E+004
 1.4462173E+001, 5.2372239E+002, 0.0000000E+000,-2.1475571E+002,-9.7636327E-002,-9.2614975E+001,-2.1206393E-002, 7.7941179E+001, 0.0000000E+000, 2.8640148E+002, 2.9417404E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.5097283E+004
 1.4520298E+001, 5.7576075E+002, 0.0000000E+000,-2.2709806E+002,-2.1659199E-002,-9.4858657E+001,-2.1877802E-002, 9.4661761E+001, 0.0000000E+000, 3.5280801E+002, 3.4842226E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.5297262E+004
 1.4581327E+001, 5.1822843E+002, 0.0000000E+000,-2.2016183E+002,-1.0627924E-001,-9.6126649E+001,-2.0328914E-002, 7.9450303E+001, 0.0000000E+000, 2.8731378E+002, 2.8126364E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.5474439E+004
 1.4645265E+001, 4.7065810E+002, 0.0000000E+000,-2.0143377E+002,-6.3104927E-002,-9.6862974E+001,-2.0737565E-002, 6.9941146E+001, 0.0000000E+000, 2.4516714E+002, 2.4221866E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.5637177E+004
 1.4702008E+001, 4.2744931E+002, 0.0000000E+000,-1.8438997E+002,-1.6825517E-002,-9.6936612E+001,-2.0943252E-002, 6.0982578E+001, 0.0000000E+000, 2.1125939E+002, 2.0706754E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.5763731E+004
 1.4765306E+001, 3.6897099E+002, 0.0000000E+000,-1.6944261E+002,-6.2656070E-002,-9.5912822E+001,-2.1057889E-002, 4.5472339E+001, 0.0000000E+000, 1.5709066E+002, 1.4900419E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.5870813E+004
 1.4823328E+001, 3.4112282E+002, 0.0000000E+000,-1.5917849E+002,-1.0170636E-001,-9.5099113E+001,-2.1152077E-002, 3.6456014E+001, 0.0000000E+000, 1.2305622E+002, 1.2317837E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.5947478E+004
 1.4881351E+001, 3.6180471E+002, 0.0000000E+000,-1.5837321E+002,-6.8110233E-002,-9.4842267E+001,-2.0924415E-002, 4.2321341E+001, 0.0000000E+000, 1.4718460E+002, 1.5082154E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.6035318E+004
 1.4944634E+001, 3.8591819E+002, 0.0000000E+000,-1.6280348E+002,-4.5112293E-002,-9.4181313E+001,-1.9968781E-002, 4.8875141E+001, 0.0000000E+000, 1.7043941E+002, 1.7774346E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.6144803E+004
 1.5002249E+001, 4.4922361E+002, 0.0000000E+000,-1.7641788E+002,-1.0727821E-001,-9.3276401E+001,-1.9755743E-002, 6.6462272E+001, 0.0000000E+000, 2.3629940E+002, 2.4586457E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.6280696E+004
 1.5061040E+001, 4.8122750E+002, 0.0000000E+000,-1.9957375E+002, 5.1813158E-002,-9.2534721E+001,-1.9883771E-002, 6.9682317E+001, 0.0000000E+000, 2.6449958E+002, 2.5883328E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.6430861E+004
 1.5123372E+001, 4.8129860E+002, 0.0000000E+000,-2.1413957E+002,-1.3610341E-001,-9.1820891E+001,-2.0015434E-002, 6.3731849E+001, 0.0000000E+000, 2.3978349E+002, 2.3891387E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.6574875E+004
 1.5184897E+001, 4.5596843E+002, 0.0000000E+000,-2.1051169E+002,-4.2166021E-002,-9.2101494E+001,-2.0053391E-002, 6.0284933E+001, 0.0000000E+000, 2.1798163E+002, 2.1357796E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.6709933E+004
 1.5247558E+001, 4.0887768E+002, 0.0000000E+000,-1.9044754E+002,-1.3162836E-001,-9.2639164E+001,-1.9849484E-002, 5.0117335E+001, 0.0000000E+000, 1.7440113E+002, 1.7575684E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.6823339E+004
 1.5302536E+001, 4.2146323E+002, 0.0000000E+000,-1.8518660E+002,-1.0053537E-001,-9.2927283E+001,-2.1727880E-002, 5.6204391E+001, 0.0000000E+000, 1.9845310E+002, 1.9943148E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.6934698E+004
 1.5364773E+001, 4.1875328E+002, 0.0000000E+000,-1.8391051E+002,-4.9210017E-002,-9.3292403E+001,-2.2081832E-002, 5.5762106E+001, 0.0000000E+000, 1.9917935E+002, 1.9724118E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.7061133E+004
 1.5425985E+001, 4.0045172E+002, 0.0000000E+000,-1.7833657E+002,-1.1812090E-001,-9.3931473E+001,-2.1787030E-002, 4.9755155E+001, 0.0000000E+000, 1.7505886E+002, 1.7779892E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.7170779E+004
 1.5484684E+001, 4.3003060E+002, 0.0000000E+000,-1.8150960E+002,-4.4362992E-002,-9.4846244E+001,-2.0966674E-002, 5.5105264E+001, 0.0000000E+000, 2.0610976E+002, 2.0871469E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.7287460E+004
 1.5544220E+001, 4.6533520E+002, 0.0000000E+000,-1.9569594E+002,-4.8972466E-002,-9.5934927E+001,-2.0862862E-002, 6.1076930E+001, 0.0000000E+000, 2.2844811E+002, 2.3471143E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.7416972E+004
 1.5603756E+001, 5.0653558E+002, 0.0000000E+000,-2.1301185E+002,-4.8834891E-002,-9.6987155E+001,-2.1814244E-002, 7.0123334E+001, 0.0000000E+000, 2.6506675E+002, 2.6658926E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.7567199E+004
 1.5662340E+001, 5.1652286E+002, 0.0000000E+000,-2.1442120E+002,-9.0542725E-002,-9.8330020E+001,-2.2082567E-002, 7.7051543E+001, 0.0000000E+000, 2.7689416E+002, 2.8071055E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.7728910E+004
 1.5724490E+001, 5.5647037E+002, 0.0000000E+000,-2.1628745E+002, 2.0196335E-003,-9.9892518E+001,-2.1784896E-002, 9.0818152E+001, 0.0000000E+000, 3.2881550E+002, 3.3108878E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.7932412E+004
 1.5782743E+001, 5.3949187E+002, 0.0000000E+000,-2.2197076E+002,-7.0938105E-003,-1.0081795E+002,-2.1751278E-002, 8.5156201E+001, 0.0000000E+000, 3.1457864E+002, 3.0183052E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.8115567E+004
 1.5846090E+001, 4.6829432E+002, 0.0000000E+000,-2.0427733E+002,-1.8131441E-001,-1.0100060E+002,-2.1230508E-002, 6.3691809E+001, 0.0000000E+000, 2.2326026E+002, 2.2650565E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.8260869E+004
 1.5902158E+001, 4.8934613E+002, 0.0000000E+000,-2.0244560E+002,-3.5817764E-003,-1.0153323E+002,-2.1283004E-002, 6.9993829E+001, 0.0000000E+000, 2.5732925E+002, 2.5533626E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.8403323E+004
 1.5960628E+001, 4.7406635E+002, 0.0000000E+000,-2.0332661E+002,-3.5744048E-002,-1.0167040E+002,-2.1241192E-002, 6.4475113E+001, 0.0000000E+000, 2.3619635E+002, 2.3348746E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.8540575E+004
 1.6022301E+001, 4.6847657E+002, 0.0000000E+000,-2.0172252E+002,-7.3083685E-002,-1.0166410E+002,-2.0116889E-002, 6.2991721E+001, 0.0000000E+000, 2.2748086E+002, 2.2798847E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.8680959E+004
 1.6083975E+001, 4.7040996E+002, 0.0000000E+000,-2.0144344E+002,-4.2856661E-002,-1.0170267E+002,-2.1390759E-002, 6.3308174E+001, 0.0000000E+000, 2.2959142E+002, 2.3050777E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.8822062E+004
 1.6145649E+001, 4.5046583E+002, 0.0000000E+000,-2.0159515E+002,-7.7958052E-002,-1.0223030E+002,-2.1565989E-002, 5.7113854E+001, 0.0000000E+000, 2.0772780E+002, 2.0365471E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.8950660E+004
 1.6207323E+001, 4.4241568E+002, 0.0000000E+000,-1.9575751E+002,-1.0086548E-001,-1.0293467E+002,-2.2266005E-002, 5.6775201E+001, 0.0000000E+000, 2.0068894E+002, 2.0037557E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.9077197E+004
 1.6260185E+001, 4.5103828E+002, 0.0000000E+000,-1.9362840E+002,-5.4325585E-002,-1.0318218E+002,-2.2795728E-002, 6.1393278E+001, 0.0000000E+000, 2.1412009E+002, 2.1554386E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.9193844E+004
 1.6321859E+001, 4.3757148E+002, 0.0000000E+000,-1.9192534E+002,-1.1182567E-002,-1.0326216E+002,-2.2082530E-002, 5.7198220E+001, 0.0000000E+000, 2.0313107E+002, 1.9954893E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.9323080E+004
 1.6387056E+001, 4.3589475E+002, 0.0000000E+000,-1.9431789E+002,-1.1733507E-001,-1.0304422E+002,-2.2321276E-002, 5.2167875E+001, 0.0000000E+000, 1.8898825E+002, 1.9056085E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.9445692E+004
 1.6447321E+001, 4.7268109E+002, 0.0000000E+000,-2.0237362E+002,-5.2436000E-002,-1.0262206E+002,-2.1859872E-002, 6.0948213E+001, 0.0000000E+000, 2.2065119E+002, 2.2855932E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.9575977E+004
 1.6508377E+001, 5.0889793E+002, 0.0000000E+000,-2.1668728E+002,-5.3162095E-002,-1.0256413E+002,-2.1717058E-002, 7.0193115E+001, 0.0000000E+000, 2.6026248E+002, 2.5976476E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.9731094E+004
 1.6563635E+001, 5.3617767E+002, 0.0000000E+000,-2.2638180E+002,-8.6410435E-002,-1.0265333E+002,-2.1355836E-002, 7.7592980E+001, 0.0000000E+000, 2.8269863E+002, 2.8462776E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 4.9885437E+004
 1.6620251E+001, 5.4038843E+002, 0.0000000E+000,-2.3308400E+002,-2.3891427E-002,-1.0260332E+002,-2.0820041E-002, 7.9021477E+001, 0.0000000E+000, 2.8427104E+002, 2.8367787E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 5.0047311E+004
 1.6688501E+001, 4.9258524E+002, 0.0000000E+000,-2.2515887E+002,-3.5703561E-002,-1.0203017E+002,-1.9830153E-002, 6.8348186E+001, 0.0000000E+000, 2.3932188E+002, 2.3368885E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 5.0218167E+004
 1.6748220E+001, 4.3673267E+002, 0.0000000E+000,-2.0912134E+002,-8.3252098E-002,-1.0026202E+002,-2.0364002E-002, 5.3514974E+001, 0.0000000E+000, 1.8948559E+002, 1.8076067E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 5.0336592E+004
 1.6801113E+001, 3.8666584E+002, 0.0000000E+000,-1.9688385E+002,-4.2858097E-002,-9.8638373E+001,-2.1160297E-002, 4.0241378E+001, 0.0000000E+000, 1.3710442E+002, 1.3132098E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 5.0415004E+004
 1.6869148E+001, 3.7436045E+002, 0.0000000E+000,-1.8312146E+002,-1.4136106E-001,-9.7382029E+001,-2.2268601E-002, 4.0131504E+001, 0.0000000E+000, 1.3180954E+002, 1.3382483E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 5.0513198E+004
 1.6928278E+001, 3.7885499E+002, 0.0000000E+000,-1.7819698E+002,-6.7072045E-002,-9.6290075E+001,-2.2315533E-002, 4.2091616E+001, 0.0000000E+000, 1.3790728E+002, 1.4637016E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 5.0601122E+004
 1.6985756E+001, 4.2188066E+002, 0.0000000E+000,-1.8438252E+002,-1.0926240E-001,-9.5444763E+001,-2.1857545E-002, 5.3508800E+001, 0.0000000E+000, 1.8801775E+002, 1.9543106E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 5.0710127E+004
 1.7048115E+001, 4.7683594E+002, 0.0000000E+000,-2.0119745E+002,-3.1442077E-002,-9.5009767E+001,-2.2214367E-002, 6.6434282E+001, 0.0000000E+000, 2.4359010E+002, 2.4700935E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 5.0859144E+004
 1.7103603E+001, 4.8289292E+002, 0.0000000E+000,-2.1112698E+002,-4.9129445E-002,-9.4851167E+001,-2.1457799E-002, 6.8592947E+001, 0.0000000E+000, 2.4752374E+002, 2.4543713E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 5.0997431E+004
 1.7165913E+001, 4.9112862E+002, 0.0000000E+000,-2.1277040E+002,-1.0185174E-001,-9.4763300E+001,-2.1136164E-002, 7.2364423E+001, 0.0000000E+000, 2.5391851E+002, 2.5583636E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 5.1159756E+004
 1.7220432E+001, 5.0498376E+002, 0.0000000E+000,-2.1315076E+002,-1.5216171E-002,-9.4691116E+001,-2.0875035E-002, 7.8674808E+001, 0.0000000E+000, 2.7445942E+002, 2.7578059E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 5.1314655E+004
 1.7287340E+001, 5.1342316E+002, 0.0000000E+000,-2.1561035E+002,-7.8174886E-002,-9.4856525E+001,-2.0598709E-002, 7.9212048E+001, 0.0000000E+000, 2.8065916E+002, 2.8206956E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 5.1506015E+004
 1.7343609E+001, 4.9019549E+002, 0.0000000E+000,-2.1788412E+002,-1.5015780E-002,-9.5497096E+001,-2.0795922E-002, 7.0208280E+001, 0.0000000E+000, 2.5172889E+002, 2.4698674E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 5.1650288E+004
 1.7400394E+001, 4.4103866E+002, 0.0000000E+000,-2.1356113E+002,-6.4680345E-002,-9.6487761E+001,-2.0490211E-002, 5.3262940E+001, 0.0000000E+000, 1.9493499E+002, 1.8416754E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 5.1762966E+004
 1.7467279E+001, 4.2128870E+002, 0.0000000E+000,-2.0721261E+002,-6.9121670E-002,-9.6745201E+001,-2.1413862E-002, 4.5990669E+001, 0.0000000E+000, 1.6459263E+002, 1.6323102E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 5.1874882E+004
 1.7523260E+001, 4.2737933E+002, 0.0000000E+000,-2.0369034E+002,-6.9722054E-002,-9.7214226E+001,-2.2252352E-002, 4.8557736E+001, 0.0000000E+000, 1.6808009E+002, 1.7494052E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 5.1971338E+004
 1.7584837E+001, 4.4649619E+002, 0.0000000E+000,-2.0600037E+002,-3.9700765E-003,-9.7779957E+001,-2.2508269E-002, 5.5645638E+001, 0.0000000E+000, 2.0096807E+002, 1.9833502E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 5.2096144E+004
 1.7649055E+001, 4.1399871E+002, 0.0000000E+000,-2.0439138E+002,-1.2709241E-002,-9.7664349E+001,-2.2147544E-002, 4.4381892E+001, 0.0000000E+000, 1.5944475E+002, 1.5629002E+002, 0.0000000E+000, 9.8444602E-003, 0.0000000E+000, 5.2200591E+004
