s,C
Time,"TC_Door_Top"
 0.0000000E+000, 2.0000000E+001
 2.0612660E-001, 1.9999914E+001
 3.0918990E-001, 2.0027975E+001
 3.8289573E-001, 2.0068640E+001
 5.0791939E-001, 2.0127974E+001
 6.1241338E-001, 2.0176973E+001
 7.2907097E-001, 2.0224851E+001
 8.5222269E-001, 2.0308442E+001
 9.6770271E-001, 2.0434102E+001
 1.0884284E+000, 2.0600189E+001
 1.2011394E+000, 2.0770735E+001
 1.3245911E+000, 2.0934821E+001
 1.4460957E+000, 2.1106674E+001
 1.5663902E+000, 2.1273844E+001
 1.6844402E+000, 2.1434674E+001
 1.8004327E+000, 2.1620181E+001
 1.9245325E+000, 2.1836158E+001
 2.0437913E+000, 2.2031821E+001
 2.1647431E+000, 2.2224066E+001
 2.2821764E+000, 2.2385816E+001
 2.4074385E+000, 2.2554586E+001
 2.5231998E+000, 2.2737998E+001
 2.6429737E+000, 2.2927719E+001
 2.7643407E+000, 2.3150436E+001
 2.8840090E+000, 2.3370159E+001
 3.0001654E+000, 2.3584313E+001
 3.1271631E+000, 2.5919000E+001
 3.2437072E+000, 3.8410658E+001
 3.3646562E+000, 3.4453528E+001
 3.4877396E+000, 2.9326526E+001
 3.6096160E+000, 2.8226138E+001
 3.7270972E+000, 2.9031691E+001
 3.8402550E+000, 3.4080158E+001
 3.9628456E+000, 4.2031287E+001
 4.0854362E+000, 5.1041572E+001
 4.2026635E+000, 6.0547079E+001
 4.3255426E+000, 7.4351950E+001
 4.4412305E+000, 8.6743623E+001
 4.5647464E+000, 7.8870698E+001
 4.6821657E+000, 7.8715821E+001
 4.8074128E+000, 9.3749247E+001
 4.9243003E+000, 1.0796045E+002
 5.0444021E+000, 1.1284430E+002
 5.1645039E+000, 1.1605105E+002
 5.2801700E+000, 1.2332510E+002
 5.4064137E+000, 1.3144976E+002
 5.5271343E+000, 1.3502562E+002
 5.6486440E+000, 1.3834439E+002
 5.7600002E+000, 1.3987784E+002
 5.8810744E+000, 1.3695956E+002
 6.0002910E+000, 1.3661867E+002
 6.1260815E+000, 1.3872580E+002
 6.2408070E+000, 1.4168977E+002
 6.3663167E+000, 1.4533932E+002
 6.4838379E+000, 1.4688983E+002
 6.6078525E+000, 1.4790521E+002
 6.7271131E+000, 1.5106884E+002
 6.8432048E+000, 1.5508742E+002
 6.9634002E+000, 1.6092954E+002
 7.0806573E+000, 1.6483764E+002
 7.2022200E+000, 1.6510986E+002
 7.3229144E+000, 1.6438641E+002
 7.4401282E+000, 1.6012813E+002
 7.5607579E+000, 1.6129385E+002
 7.6812637E+000, 1.6538215E+002
 7.8033346E+000, 1.6744394E+002
 7.9254055E+000, 1.6668394E+002
 8.0413728E+000, 1.5900488E+002
 8.1605523E+000, 1.5456063E+002
 8.2843545E+000, 1.6808406E+002
 8.4072533E+000, 1.7719367E+002
 8.5273390E+000, 1.7922131E+002
 8.6403142E+000, 1.7662589E+002
 8.7601403E+000, 1.7258791E+002
 8.8840015E+000, 1.7407804E+002
 9.0088100E+000, 1.7483630E+002
 9.1206407E+000, 1.7976447E+002
 9.2474281E+000, 1.8590975E+002
 9.3662913E+000, 1.8873671E+002
 9.4887203E+000, 1.8872194E+002
 9.6066564E+000, 1.8930816E+002
 9.7201437E+000, 1.8809515E+002
 9.8451254E+000, 1.9131892E+002
 9.9638299E+000, 1.9080811E+002
 1.0084552E+001, 1.8897505E+002
 1.0200451E+001, 1.8990466E+002
 1.0324789E+001, 1.9657045E+002
 1.0442821E+001, 2.0065650E+002
 1.0563282E+001, 2.0050030E+002
 1.0682916E+001, 1.9798086E+002
 1.0809224E+001, 1.9582936E+002
 1.0920976E+001, 2.0017878E+002
