s,C
Time,"TC_Door_Top"
 0.0000000E+000, 2.0000000E+001
 2.0612660E-001, 2.0000010E+001
 3.0918990E-001, 2.0048149E+001
 3.7949104E-001, 2.0102018E+001
 5.0239724E-001, 2.0173342E+001
 6.0646403E-001, 2.0216927E+001
 7.2655644E-001, 2.0295978E+001
 8.4536257E-001, 2.0436146E+001
 9.6930076E-001, 2.0648534E+001
 1.0873047E+000, 2.0904634E+001
 1.2069300E+000, 2.1175332E+001
 1.3265553E+000, 2.1424422E+001
 1.4471002E+000, 2.1708092E+001
 1.5637573E+000, 2.2037999E+001
 1.6877469E+000, 2.2313344E+001
 1.8039872E+000, 2.2628390E+001
 1.9233273E+000, 2.2955567E+001
 2.0420116E+000, 2.3310592E+001
 2.1621542E+000, 2.3691183E+001
 2.2832680E+000, 2.4052214E+001
 2.4017248E+000, 2.4450567E+001
 2.5202720E+000, 2.4948700E+001
 2.6482885E+000, 2.5539715E+001
 2.7676229E+000, 2.6028682E+001
 2.8851048E+000, 2.6421474E+001
 3.0044668E+000, 2.9158492E+001
 3.1200637E+000, 5.2267634E+001
 3.2463749E+000, 4.0904625E+001
 3.3621430E+000, 3.5191028E+001
 3.4821342E+000, 5.1222729E+001
 3.6041582E+000, 7.1171800E+001
 3.7250364E+000, 8.3852921E+001
 3.8433229E+000, 1.0480170E+002
 3.9607821E+000, 1.1104416E+002
 4.0841515E+000, 1.4794904E+002
 4.2071844E+000, 1.7433815E+002
 4.3245412E+000, 1.6248722E+002
 4.4408652E+000, 1.7346753E+002
 4.5651866E+000, 1.9279780E+002
 4.6874058E+000, 2.1622886E+002
 4.8064476E+000, 2.3219948E+002
 4.9242625E+000, 2.3727376E+002
 5.0439496E+000, 2.3353247E+002
 5.1645861E+000, 2.3305906E+002
 5.2856757E+000, 2.2891536E+002
 5.4014079E+000, 2.4511986E+002
 5.5253117E+000, 2.7375840E+002
 5.6416359E+000, 2.6627011E+002
 5.7648436E+000, 2.4432781E+002
 5.8851522E+000, 2.0070011E+002
 6.0036118E+000, 1.6507632E+002
 6.1248213E+000, 1.4838619E+002
 6.2421277E+000, 2.1441308E+002
 6.3659451E+000, 2.5928238E+002
 6.4801552E+000, 2.5276151E+002
 6.6077660E+000, 2.6431899E+002
 6.7275343E+000, 2.7303761E+002
 6.8438922E+000, 2.7520695E+002
 6.9620756E+000, 2.7254514E+002
 7.0865708E+000, 2.6410425E+002
 7.2032341E+000, 2.6753891E+002
 7.3255485E+000, 2.9139866E+002
 7.4476837E+000, 2.8770126E+002
 7.5685292E+000, 2.8538140E+002
 7.6822193E+000, 2.8615328E+002
 7.8011162E+000, 2.7964224E+002
 7.9271727E+000, 2.7998147E+002
 8.0404329E+000, 2.7498724E+002
 8.1662407E+000, 2.6188898E+002
 8.2825443E+000, 2.7255885E+002
 8.4010750E+000, 2.8462439E+002
 8.5233919E+000, 2.9043311E+002
 8.6408865E+000, 2.8906411E+002
 8.7637654E+000, 2.8494747E+002
 8.8876373E+000, 2.8433544E+002
 9.0060507E+000, 2.8272325E+002
 9.1235931E+000, 2.7784041E+002
 9.2405697E+000, 2.7656265E+002
 9.3656949E+000, 2.8235715E+002
 9.4808886E+000, 2.9208896E+002
 9.6049303E+000, 3.1072398E+002
 9.7263875E+000, 3.1867833E+002
 9.8445935E+000, 3.2263161E+002
 9.9634543E+000, 3.2090754E+002
 1.0084460E+001, 3.1562562E+002
 1.0205732E+001, 3.1036642E+002
 1.0322643E+001, 3.0269302E+002
 1.0441615E+001, 3.1356132E+002
 1.0564249E+001, 3.2449459E+002
 1.0682365E+001, 3.2367456E+002
 1.0807421E+001, 3.2614239E+002
 1.0923442E+001, 3.2632284E+002
