s,C
Time,"TC_Door_Top"
 0.0000000E+000, 2.0000000E+001
 2.0612660E-001, 2.0000131E+001
 2.4528237E-001, 2.0030142E+001
 3.7880355E-001, 2.0131426E+001
 4.9871688E-001, 2.0183625E+001
 6.1094937E-001, 2.0228582E+001
 7.3248501E-001, 2.0327830E+001
 8.5187415E-001, 2.0508691E+001
 9.6942516E-001, 2.0792995E+001
 1.0861223E+000, 2.1162898E+001
 1.2020877E+000, 2.1579590E+001
 1.3273481E+000, 2.1988802E+001
 1.4428405E+000, 2.2402800E+001
 1.5614894E+000, 2.2913905E+001
 1.6820728E+000, 2.3424508E+001
 1.8014798E+000, 2.3950135E+001
 1.9239650E+000, 2.4520986E+001
 2.0427134E+000, 2.5060370E+001
 2.1683126E+000, 2.5576245E+001
 2.2855386E+000, 2.6094767E+001
 2.4063912E+000, 2.6652048E+001
 2.5258783E+000, 2.7105250E+001
 2.6427167E+000, 3.1787016E+001
 2.7612607E+000, 5.3999884E+001
 2.8845202E+000, 4.3486260E+001
 3.0009666E+000, 3.8346774E+001
 3.1259131E+000, 4.2546022E+001
 3.2429591E+000, 7.4132958E+001
 3.3650228E+000, 1.0389806E+002
 3.4826202E+000, 1.4467765E+002
 3.6008691E+000, 1.8252625E+002
 3.7262130E+000, 1.7556780E+002
 3.8476152E+000, 2.0454586E+002
 3.9648577E+000, 2.2791466E+002
 4.0830000E+000, 2.7341866E+002
 4.2002667E+000, 3.3132927E+002
 4.3245823E+000, 3.3171146E+002
 4.4423551E+000, 3.2942943E+002
 4.5671287E+000, 3.2157148E+002
 4.6839072E+000, 3.1777988E+002
 4.8052521E+000, 3.0937459E+002
 4.9229465E+000, 3.1145141E+002
 5.0413099E+000, 3.0039073E+002
 5.1607895E+000, 3.0614133E+002
 5.2854465E+000, 3.2622179E+002
 5.4041799E+000, 3.4139879E+002
 5.5257285E+000, 3.4104612E+002
 5.6431044E+000, 3.4226587E+002
 5.7661322E+000, 3.4980906E+002
 5.8833829E+000, 3.5241740E+002
 6.0063754E+000, 3.3931158E+002
 6.1247255E+000, 3.5023982E+002
 6.2478138E+000, 3.7568490E+002
 6.3679887E+000, 3.7492283E+002
 6.4824245E+000, 3.7375954E+002
 6.6046903E+000, 4.0185630E+002
 6.7229790E+000, 4.3207012E+002
 6.8426218E+000, 4.3734755E+002
 6.9611082E+000, 4.2298151E+002
 7.0805663E+000, 4.0992719E+002
 7.2063641E+000, 3.9714348E+002
 7.3250681E+000, 3.8143603E+002
 7.4479705E+000, 3.7331926E+002
 7.5665796E+000, 3.7685048E+002
 7.6853067E+000, 3.9555594E+002
 7.8054331E+000, 4.2483606E+002
 7.9243610E+000, 4.8287026E+002
 8.0468622E+000, 4.7928760E+002
 8.1633141E+000, 4.6296040E+002
 8.2866492E+000, 4.4383156E+002
 8.4032648E+000, 4.3012235E+002
 8.5216975E+000, 4.3388506E+002
 8.6416475E+000, 4.3927005E+002
 8.7624061E+000, 4.4708126E+002
 8.8880936E+000, 4.5942781E+002
 9.0046709E+000, 4.5692329E+002
 9.1259185E+000, 4.3911237E+002
 9.2450385E+000, 4.3889802E+002
 9.3645773E+000, 4.4600841E+002
 9.4819865E+000, 4.5513607E+002
 9.6037338E+000, 4.4361095E+002
 9.7204089E+000, 4.3889973E+002
 9.8433950E+000, 4.3930519E+002
 9.9620717E+000, 4.5033854E+002
 1.0080748E+001, 4.7403543E+002
 1.0207337E+001, 4.9214849E+002
 1.0326013E+001, 4.8847742E+002
 1.0444690E+001, 4.7967130E+002
 1.0561212E+001, 4.5607095E+002
 1.0680671E+001, 4.7284952E+002
 1.0806765E+001, 4.7324377E+002
 1.0923104E+001, 4.6178072E+002
