Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,BLNK,HVAC,GEOM,VEGE,CHEM,Total T_USED (s)
    0, 7.160E-01, 2.758E+02, 8.345E+01, 1.814E+02, 4.137E+01, 3.338E+01, 1.570E+01, 7.112E-03, 9.448E+01, 4.045E+01, 2.220E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 7.668E+02
