Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,BLNK,HVAC,GEOM,VEGE,CHEM,Total T_USED (s)
    0, 8.134E-01, 3.509E+02, 1.070E+02, 2.251E+02, 5.249E+01, 4.707E+01, 2.047E+01, 8.699E-03, 1.146E+02, 4.131E+01, 3.236E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 9.598E+02
