s,C
Time,"TEMP_CENTER"
 4.7771239E+000, 3.8105430E+002
 4.8063328E+000, 3.4633012E+002
 4.8355418E+000, 2.9324128E+002
 4.8647507E+000, 2.4193985E+002
 4.8939597E+000, 2.3204980E+002
 4.9231686E+000, 3.2848017E+002
 4.9523776E+000, 5.5544466E+002
 4.9815865E+000, 7.6996471E+002
 5.0107954E+000, 7.5730928E+002
 5.0400044E+000, 6.7725571E+002
 5.0789496E+000, 6.3714887E+002
 5.1081586E+000, 6.4528956E+002
 5.1373675E+000, 5.7661534E+002
 5.1665765E+000, 5.3261987E+002
 5.1957854E+000, 5.7249866E+002
 5.2220197E+000, 5.3285887E+002
 5.2569988E+000, 6.3082522E+002
 5.2832331E+000, 8.3851033E+002
 5.3182121E+000, 7.9673023E+002
 5.3444464E+000, 6.3990567E+002
 5.3733041E+000, 5.5232662E+002
 5.4031238E+000, 5.2741240E+002
 5.4348673E+000, 5.1166215E+002
 5.4666108E+000, 3.7478730E+002
 5.4983543E+000, 3.6752993E+002
 5.5300978E+000, 3.6860858E+002
 5.5512601E+000, 3.0246222E+002
 5.5830036E+000, 2.4928608E+002
 5.6147471E+000, 2.9718249E+002
 5.6464906E+000, 6.6147296E+002
 5.6782341E+000, 9.4493089E+002
 5.7099776E+000, 9.6380366E+002
 5.7311399E+000, 9.5522530E+002
 5.7628834E+000, 1.0330695E+003
 5.7946269E+000, 1.0458149E+003
 5.8230437E+000, 1.0371786E+003
 5.8570061E+000, 9.7684839E+002
 5.8824779E+000, 9.4518718E+002
 5.9164403E+000, 8.7040007E+002
 5.9419121E+000, 6.0374280E+002
 5.9758744E+000, 4.2683364E+002
 6.0013462E+000, 3.3077719E+002
 6.0353086E+000, 2.6263621E+002
 6.0633276E+000, 2.0435679E+002
 6.0913466E+000, 1.7904638E+002
 6.1287052E+000, 1.6476278E+002
 6.1567242E+000, 2.3380918E+002
 6.1847432E+000, 3.0923139E+002
 6.2127621E+000, 2.8802499E+002
 6.2407811E+000, 2.4351155E+002
 6.2800077E+000, 1.6349428E+002
 6.3005549E+000, 1.3749476E+002
 6.3313758E+000, 1.4425424E+002
 6.3621967E+000, 2.0754890E+002
 6.3930175E+000, 3.6042341E+002
 6.4238384E+000, 4.5701486E+002
 6.4546593E+000, 3.0877257E+002
 6.4854801E+000, 2.5441145E+002
 6.5151468E+000, 2.8450041E+002
 6.5425051E+000, 2.9813745E+002
 6.5789829E+000, 3.2772030E+002
 6.6063412E+000, 4.4191120E+002
 6.6336995E+000, 4.6300509E+002
 6.6619698E+000, 4.1117848E+002
 6.6920639E+000, 4.3158847E+002
 6.7221581E+000, 4.7188677E+002
 6.7542585E+000, 4.5569941E+002
 6.7873620E+000, 3.9431923E+002
 6.8176909E+000, 3.3053997E+002
 6.8466323E+000, 2.9738934E+002
 6.8755738E+000, 2.6692874E+002
 6.9045152E+000, 2.6625391E+002
 6.9334567E+000, 4.0071741E+002
 6.9623981E+000, 6.3967342E+002
 6.9913395E+000, 7.1147477E+002
 7.0202810E+000, 4.1113782E+002
 7.0547235E+000, 2.2158504E+002
 7.0805554E+000, 1.8300807E+002
 7.1184421E+000, 2.7660582E+002
 7.1468571E+000, 3.2912765E+002
 7.1752722E+000, 3.3170784E+002
 7.2036873E+000, 4.1917970E+002
 7.2375887E+000, 3.5020373E+002
 7.2630147E+000, 2.3701799E+002
 7.2901359E+000, 2.0723765E+002
 7.3274274E+000, 1.9546657E+002
 7.3553961E+000, 1.9638281E+002
 7.3833647E+000, 1.9375029E+002
 7.4113334E+000, 1.7415454E+002
 7.4486249E+000, 1.2902745E+002
 7.4745335E+000, 9.1298754E+001
 7.5077049E+000, 7.7345515E+001
 7.5325834E+000, 7.2766682E+001
 7.5657548E+000, 7.2628277E+001
 7.5906333E+000, 7.2458875E+001
 7.6271218E+000, 6.8604323E+001
 7.6544882E+000, 6.3872051E+001
 7.6845912E+000, 6.2185898E+001
 7.7146942E+000, 6.7011058E+001
 7.7447972E+000, 7.8752523E+001
 7.7749002E+000, 9.1566136E+001
 7.8050032E+000, 1.0112681E+002
 7.8361097E+000, 1.4315779E+002
 7.8692230E+000, 2.9726474E+002
 7.8912985E+000, 6.6301013E+002
 7.9220187E+000, 8.6449173E+002
 7.9515424E+000, 7.9493950E+002
 7.9810661E+000, 6.7180071E+002
