s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
 1.8006469E+000, 5.9237119E+002, 0.0000000E+000,-1.7399554E+002,-1.0791279E-001,-2.3999715E+001,-2.2103954E-002, 1.4570799E+002, 0.0000000E+000, 5.3504924E+002, 5.3995391E+002, 0.0000000E+000, 1.4666098E-002, 0.0000000E+000, 4.6949046E+003
 1.9276704E+000, 5.6993297E+002, 0.0000000E+000,-1.7136481E+002,-9.7019561E-002,-2.9934846E+001,-2.4606326E-002, 1.4220206E+002, 0.0000000E+000, 5.1800678E+002, 5.1071375E+002, 0.0000000E+000, 1.4864519E-002, 0.0000000E+000, 5.3521153E+003
 2.0462255E+000, 5.2312300E+002, 0.0000000E+000,-1.5950464E+002,-1.0014145E-001,-3.5774271E+001,-2.5479507E-002, 1.2602321E+002, 0.0000000E+000, 4.5735152E+002, 4.5374168E+002, 0.0000000E+000, 1.5020614E-002, 0.0000000E+000, 5.8945374E+003
 2.1647809E+000, 5.2144749E+002, 0.0000000E+000,-1.5018332E+002,-1.0702442E-001,-3.6866617E+001,-2.3533032E-002, 1.2740354E+002, 0.0000000E+000, 4.5533076E+002, 4.6167053E+002, 0.0000000E+000, 1.5139590E-002, 0.0000000E+000, 6.4373819E+003
 2.2862604E+000, 6.3794201E+002, 0.0000000E+000,-1.8082377E+002,-1.0453934E-001,-3.8889053E+001,-2.5168475E-002, 1.5509936E+002, 0.0000000E+000, 5.6532771E+002, 5.7319884E+002, 0.0000000E+000, 1.5234990E-002, 0.0000000E+000, 7.1141185E+003
 2.4069681E+000, 7.5989251E+002, 0.0000000E+000,-2.2567210E+002,-9.6828782E-002,-4.2679542E+001,-2.6089889E-002, 1.8839466E+002, 0.0000000E+000, 6.8079917E+002, 6.7981261E+002, 0.0000000E+000, 1.5311045E-002, 0.0000000E+000, 7.9371457E+003
 2.5221481E+000, 7.5642218E+002, 0.0000000E+000,-2.1492210E+002,-1.0955313E-001,-4.3529340E+001,-2.4464881E-002, 1.9275298E+002, 0.0000000E+000, 6.8444609E+002, 6.9058971E+002, 0.0000000E+000, 1.5369465E-002, 0.0000000E+000, 8.7365748E+003
 2.6463809E+000, 8.5076962E+002, 0.0000000E+000,-2.3072852E+002,-9.8011200E-002,-4.7210923E+001,-2.5602944E-002, 2.2618618E+002, 0.0000000E+000, 8.0458371E+002, 7.9889275E+002, 0.0000000E+000, 1.5416815E-002, 0.0000000E+000, 9.7573278E+003
 2.7674882E+000, 7.1902006E+002, 0.0000000E+000,-2.1016022E+002,-1.1558533E-001,-5.1388575E+001,-2.5523324E-002, 1.8111923E+002, 0.0000000E+000, 6.4238013E+002, 6.3844939E+002, 0.0000000E+000, 1.5455056E-002, 0.0000000E+000, 1.0554680E+004
 2.8821161E+000, 6.7760281E+002, 0.0000000E+000,-2.0364955E+002,-1.0909758E-001,-5.5361267E+001,-2.6587077E-002, 1.5863461E+002, 0.0000000E+000, 5.8013545E+002, 5.7709092E+002, 0.0000000E+000, 1.5483819E-002, 0.0000000E+000, 1.1215595E+004
 3.0039299E+000, 7.4114609E+002, 0.0000000E+000,-2.1882002E+002,-1.0463688E-001,-5.9953545E+001,-2.7342865E-002, 1.7013383E+002, 0.0000000E+000, 6.2160143E+002, 6.3237437E+002, 0.0000000E+000, 1.5506557E-002, 0.0000000E+000, 1.1958683E+004
 3.1239281E+000, 8.4157573E+002, 0.0000000E+000,-2.4694584E+002,-1.0084379E-001,-6.6619164E+001,-2.5836781E-002, 2.0325023E+002, 0.0000000E+000, 7.2910773E+002, 7.3113427E+002, 0.0000000E+000, 1.5525014E-002, 0.0000000E+000, 1.2838493E+004
 3.2425401E+000, 8.4257247E+002, 0.0000000E+000,-2.3204793E+002,-1.0277789E-001,-7.0372956E+001,-2.4186963E-002, 2.1433320E+002, 0.0000000E+000, 7.5508417E+002, 7.5435782E+002, 0.0000000E+000, 1.5539309E-002, 0.0000000E+000, 1.3758347E+004
 3.3608036E+000, 8.1109198E+002, 0.0000000E+000,-2.2695072E+002,-9.7595976E-002,-7.2270612E+001,-2.3508937E-002, 2.0876171E+002, 0.0000000E+000, 7.3367242E+002, 7.2051126E+002, 0.0000000E+000, 1.5550543E-002, 0.0000000E+000, 1.4660069E+004
 3.4822667E+000, 6.2401261E+002, 0.0000000E+000,-1.9579914E+002,-1.1241608E-001,-6.8045443E+001,-2.5630399E-002, 1.4611061E+002, 0.0000000E+000, 5.1140719E+002, 5.0614060E+002, 0.0000000E+000, 1.5559509E-002, 0.0000000E+000, 1.5306505E+004
 3.6040378E+000, 5.9259077E+002, 0.0000000E+000,-1.7024041E+002,-1.0593307E-001,-6.6725520E+001,-2.8055243E-002, 1.4442855E+002, 0.0000000E+000, 4.9794817E+002, 4.9991940E+002, 0.0000000E+000, 1.5566622E-002, 0.0000000E+000, 1.5941933E+004
 3.7271178E+000, 6.1738374E+002, 0.0000000E+000,-1.8186329E+002,-1.1244948E-001,-6.3561897E+001,-2.7197321E-002, 1.4392888E+002, 0.0000000E+000, 5.1246238E+002, 5.1574779E+002, 0.0000000E+000, 1.5572261E-002, 0.0000000E+000, 1.6582282E+004
 3.8438315E+000, 6.8387688E+002, 0.0000000E+000,-2.1325048E+002,-1.0872231E-001,-6.2073797E+001,-2.6963706E-002, 1.5307994E+002, 0.0000000E+000, 5.5809904E+002, 5.6149685E+002, 0.0000000E+000, 1.5576602E-002, 0.0000000E+000, 1.7228120E+004
 3.9616807E+000, 6.6555422E+002, 0.0000000E+000,-2.3598150E+002,-9.6437307E-002,-6.2422182E+001,-2.7308543E-002, 1.3632551E+002, 0.0000000E+000, 5.0701191E+002, 5.0335230E+002, 0.0000000E+000, 1.5579930E-002, 0.0000000E+000, 1.7812214E+004
 4.0826921E+000, 7.6440285E+002, 0.0000000E+000,-2.3255766E+002,-9.5055932E-002,-6.6062200E+001,-2.7780211E-002, 1.7407975E+002, 0.0000000E+000, 6.2748263E+002, 6.3973990E+002, 0.0000000E+000, 1.5582608E-002, 0.0000000E+000, 1.8566284E+004
 4.2042956E+000, 8.7915694E+002, 0.0000000E+000,-2.5108571E+002,-9.5546600E-002,-6.9051377E+001,-2.8677107E-002, 2.1508856E+002, 0.0000000E+000, 7.7127084E+002, 7.7398419E+002, 0.0000000E+000, 1.5584751E-002, 0.0000000E+000, 1.9510552E+004
 4.3260550E+000, 8.2215148E+002, 0.0000000E+000,-2.4450275E+002,-9.9076489E-002,-7.0876582E+001,-2.8932953E-002, 2.0320580E+002, 0.0000000E+000, 7.1762110E+002, 7.0984994E+002, 0.0000000E+000, 1.5586444E-002, 0.0000000E+000, 2.0410617E+004
 4.4450550E+000, 7.4899083E+002, 0.0000000E+000,-2.1706682E+002,-1.0140691E-001,-7.1419406E+001,-2.9781049E-002, 1.8529972E+002, 0.0000000E+000, 6.4672114E+002, 6.4567314E+002, 0.0000000E+000, 1.5587759E-002, 0.0000000E+000, 2.1209336E+004
 4.5638027E+000, 7.2996761E+002, 0.0000000E+000,-2.1236010E+002,-1.2766310E-001,-6.9167247E+001,-3.1068512E-002, 1.7334136E+002, 0.0000000E+000, 6.1658273E+002, 6.2162289E+002, 0.0000000E+000, 1.5588779E-002, 0.0000000E+000, 2.1952961E+004
 4.6838923E+000, 8.3367610E+002, 0.0000000E+000,-2.5482887E+002,-8.8348368E-002,-6.7593854E+001,-3.0763699E-002, 1.9346952E+002, 0.0000000E+000, 7.0212174E+002, 7.0460379E+002, 0.0000000E+000, 1.5589584E-002, 0.0000000E+000, 2.2792748E+004
 4.8045020E+000, 8.6111451E+002, 0.0000000E+000,-2.7693638E+002,-1.0359971E-001,-6.8217267E+001,-2.9760977E-002, 1.9759625E+002, 0.0000000E+000, 7.1075899E+002, 7.1342375E+002, 0.0000000E+000, 1.5590223E-002, 0.0000000E+000, 2.3654138E+004
 4.9228444E+000, 8.5803925E+002, 0.0000000E+000,-2.8433191E+002,-1.0305131E-001,-7.2995571E+001,-2.9970995E-002, 1.9705954E+002, 0.0000000E+000, 7.0366580E+002, 6.9763829E+002, 0.0000000E+000, 1.5590721E-002, 0.0000000E+000, 2.4501779E+004
 5.0435705E+000, 6.7356404E+002, 0.0000000E+000,-2.2382912E+002,-1.0721523E-001,-7.5985963E+001,-3.0519033E-002, 1.5524883E+002, 0.0000000E+000, 5.3284883E+002, 5.2886006E+002, 0.0000000E+000, 1.5591114E-002, 0.0000000E+000, 2.5182966E+004
 5.1612196E+000, 6.1156418E+002, 0.0000000E+000,-1.9380810E+002,-1.0577582E-001,-7.7519957E+001,-2.9314213E-002, 1.3914055E+002, 0.0000000E+000, 4.7859157E+002, 4.7924158E+002, 0.0000000E+000, 1.5591423E-002, 0.0000000E+000, 2.5775147E+004
 5.2853084E+000, 6.9302698E+002, 0.0000000E+000,-2.1929987E+002,-9.7393203E-002,-7.7783503E+001,-2.9267882E-002, 1.5066507E+002, 0.0000000E+000, 5.4501147E+002, 5.4648202E+002, 0.0000000E+000, 1.5591670E-002, 0.0000000E+000, 2.6451775E+004
 5.4019880E+000, 7.5000054E+002, 0.0000000E+000,-2.5940066E+002,-8.9026149E-002,-8.0173504E+001,-2.8625614E-002, 1.5806437E+002, 0.0000000E+000, 5.6622356E+002, 5.6837310E+002, 0.0000000E+000, 1.5591864E-002, 0.0000000E+000, 2.7117292E+004
 5.5261693E+000, 7.0413881E+002, 0.0000000E+000,-2.3953876E+002,-9.5066886E-002,-8.2446011E+001,-2.6177082E-002, 1.5739158E+002, 0.0000000E+000, 5.4350414E+002, 5.3942438E+002, 0.0000000E+000, 1.5592016E-002, 0.0000000E+000, 2.7827347E+004
 5.6448307E+000, 5.9483395E+002, 0.0000000E+000,-2.0415967E+002,-1.5102068E-001,-8.3552944E+001,-2.5208852E-002, 1.2594484E+002, 0.0000000E+000, 4.3814665E+002, 4.3288994E+002, 0.0000000E+000, 1.5592135E-002, 0.0000000E+000, 2.8372887E+004
 5.7652373E+000, 5.9277957E+002, 0.0000000E+000,-2.0639108E+002,-1.3742183E-001,-8.6036616E+001,-2.6773643E-002, 1.1453267E+002, 0.0000000E+000, 4.0978280E+002, 4.1472034E+002, 0.0000000E+000, 1.5592228E-002, 0.0000000E+000, 2.8869421E+004
 5.8858924E+000, 6.8590170E+002, 0.0000000E+000,-2.2808791E+002,-1.1686519E-001,-8.6937658E+001,-2.9127701E-002, 1.3564237E+002, 0.0000000E+000, 4.9875976E+002, 5.0637251E+002, 0.0000000E+000, 1.5592302E-002, 0.0000000E+000, 2.9457622E+004
 6.0072827E+000, 7.7368724E+002, 0.0000000E+000,-2.6662009E+002,-5.5390844E-002,-8.9346162E+001,-2.8745190E-002, 1.5645943E+002, 0.0000000E+000, 5.7419764E+002, 5.7409628E+002, 0.0000000E+000, 1.5592360E-002, 0.0000000E+000, 3.0144007E+004
 6.1257734E+000, 8.1864353E+002, 0.0000000E+000,-2.6289508E+002,-5.5691091E-002,-9.3555248E+001,-2.9091087E-002, 1.7759299E+002, 0.0000000E+000, 6.3532074E+002, 6.3970140E+002, 0.0000000E+000, 1.5592405E-002, 0.0000000E+000, 3.0902177E+004
 6.2412157E+000, 7.2836486E+002, 0.0000000E+000,-2.6302956E+002,-6.5394482E-002,-9.3910612E+001,-2.9591694E-002, 1.4259944E+002, 0.0000000E+000, 5.2629437E+002, 5.1392914E+002, 0.0000000E+000, 1.5592440E-002, 0.0000000E+000, 3.1506379E+004
 6.3661613E+000, 6.3217121E+002, 0.0000000E+000,-2.3506842E+002,-1.2382791E-001,-9.2265516E+001,-2.8050021E-002, 1.1414335E+002, 0.0000000E+000, 4.1632275E+002, 4.1882875E+002, 0.0000000E+000, 1.5592468E-002, 0.0000000E+000, 3.2020934E+004
 6.4805508E+000, 6.7747546E+002, 0.0000000E+000,-2.3648807E+002,-1.0133012E-001,-9.4654712E+001,-2.8120755E-002, 1.3129908E+002, 0.0000000E+000, 4.7461806E+002, 4.7750230E+002, 0.0000000E+000, 1.5592490E-002, 0.0000000E+000, 3.2562155E+004
 6.6045556E+000, 6.9583627E+002, 0.0000000E+000,-2.3754282E+002,-9.3841265E-002,-9.6055040E+001,-2.8070300E-002, 1.4318761E+002, 0.0000000E+000, 5.0743547E+002, 5.0530412E+002, 0.0000000E+000, 1.5592508E-002, 0.0000000E+000, 3.3205970E+004
 6.7222342E+000, 6.4755121E+002, 0.0000000E+000,-2.2532313E+002,-9.4497772E-002,-9.3813306E+001,-2.7734877E-002, 1.2729001E+002, 0.0000000E+000, 4.5436425E+002, 4.5558255E+002, 0.0000000E+000, 1.5592522E-002, 0.0000000E+000, 3.3748491E+004
 6.8457527E+000, 6.9873021E+002, 0.0000000E+000,-2.3843348E+002,-8.0039860E-002,-9.4084465E+001,-2.8416665E-002, 1.3955553E+002, 0.0000000E+000, 5.0200933E+002, 5.0565934E+002, 0.0000000E+000, 1.5592532E-002, 0.0000000E+000, 3.4370314E+004
 6.9679251E+000, 7.1189377E+002, 0.0000000E+000,-2.5100773E+002,-1.0968736E-001,-9.4457488E+001,-2.6602160E-002, 1.4118140E+002, 0.0000000E+000, 5.0713790E+002, 5.0747366E+002, 0.0000000E+000, 1.5592541E-002, 0.0000000E+000, 3.4994060E+004
 7.0819521E+000, 7.9848299E+002, 0.0000000E+000,-2.7375743E+002,-5.8424286E-002,-9.6483553E+001,-2.8196468E-002, 1.6363616E+002, 0.0000000E+000, 5.9413686E+002, 5.9179155E+002, 0.0000000E+000, 1.5592548E-002, 0.0000000E+000, 3.5669442E+004
 7.2018304E+000, 7.5155327E+002, 0.0000000E+000,-2.7430979E+002,-1.1972588E-001,-9.8900491E+001,-2.8253729E-002, 1.4316995E+002, 0.0000000E+000, 5.2146452E+002, 5.2136496E+002, 0.0000000E+000, 1.5592553E-002, 0.0000000E+000, 3.6291511E+004
 7.3207955E+000, 7.5693972E+002, 0.0000000E+000,-2.8352743E+002,-1.2366177E-001,-1.0038424E+002,-2.8734902E-002, 1.4028896E+002, 0.0000000E+000, 5.0954617E+002, 5.1316461E+002, 0.0000000E+000, 1.5592557E-002, 0.0000000E+000, 3.6893632E+004
 7.4407444E+000, 7.2122734E+002, 0.0000000E+000,-2.7700393E+002,-1.2876035E-001,-1.0044288E+002,-2.9896963E-002, 1.3411769E+002, 0.0000000E+000, 4.8008174E+002, 4.7773955E+002, 0.0000000E+000, 1.5592560E-002, 0.0000000E+000, 3.7476845E+004
 7.5626931E+000, 7.5006952E+002, 0.0000000E+000,-2.7743058E+002,-5.8634904E-002,-9.8960392E+001,-3.0698431E-002, 1.4412446E+002, 0.0000000E+000, 5.1974294E+002, 5.1771367E+002, 0.0000000E+000, 1.5592563E-002, 0.0000000E+000, 3.8113837E+004
 7.6838889E+000, 7.7410229E+002, 0.0000000E+000,-2.7325079E+002,-1.1090498E-001,-9.5881509E+001,-3.2392940E-002, 1.5760902E+002, 0.0000000E+000, 5.5661534E+002, 5.6243572E+002, 0.0000000E+000, 1.5592565E-002, 0.0000000E+000, 3.8801638E+004
 7.8050842E+000, 7.9050414E+002, 0.0000000E+000,-2.8229516E+002,-1.2437148E-001,-9.6232052E+001,-3.3106419E-002, 1.5850950E+002, 0.0000000E+000, 5.6598520E+002, 5.7032896E+002, 0.0000000E+000, 1.5592566E-002, 0.0000000E+000, 3.9494594E+004
 7.9258928E+000, 9.5885655E+002, 0.0000000E+000,-3.1966824E+002,-7.8291258E-002,-9.9454637E+001,-3.2977427E-002, 2.0313338E+002, 0.0000000E+000, 7.3257485E+002, 7.4275578E+002, 0.0000000E+000, 1.5592568E-002, 0.0000000E+000, 4.0376502E+004
 8.0442152E+000, 9.3044654E+002, 0.0000000E+000,-3.5201359E+002,-7.7563127E-002,-1.0205081E+002,-3.2469726E-002, 1.8744244E+002, 0.0000000E+000, 6.8386541E+002, 6.6371455E+002, 0.0000000E+000, 1.5592569E-002, 0.0000000E+000, 4.1191545E+004
 8.1661615E+000, 6.7497602E+002, 0.0000000E+000,-2.7160046E+002,-1.0266117E-001,-1.0080048E+002,-3.1052392E-002, 1.2627531E+002, 0.0000000E+000, 4.3148945E+002, 4.2871668E+002, 0.0000000E+000, 1.5592569E-002, 0.0000000E+000, 4.1750648E+004
 8.2870235E+000, 6.8245737E+002, 0.0000000E+000,-2.5516040E+002,-6.7143219E-002,-9.9373438E+001,-3.0637940E-002, 1.3266761E+002, 0.0000000E+000, 4.6173266E+002, 4.6049337E+002, 0.0000000E+000, 1.5592570E-002, 0.0000000E+000, 4.2332582E+004
 8.4028673E+000, 6.3560633E+002, 0.0000000E+000,-2.5313220E+002,-1.5130596E-001,-9.8346299E+001,-3.0008937E-002, 1.1135007E+002, 0.0000000E+000, 3.9509151E+002, 3.9529659E+002, 0.0000000E+000, 1.5592570E-002, 0.0000000E+000, 4.2800253E+004
 8.5259705E+000, 6.4820321E+002, 0.0000000E+000,-2.6347972E+002,-9.9940140E-002,-9.7489876E+001,-2.9536640E-002, 1.1424469E+002, 0.0000000E+000, 4.0035306E+002, 4.0134882E+002, 0.0000000E+000, 1.5592571E-002, 0.0000000E+000, 4.3308510E+004
 8.6440725E+000, 5.7686904E+002, 0.0000000E+000,-2.4930645E+002,-1.4622749E-001,-9.7575982E+001,-3.0178090E-002, 9.5014364E+001, 0.0000000E+000, 3.2845982E+002, 3.2482457E+002, 0.0000000E+000, 1.5592571E-002, 0.0000000E+000, 4.3717859E+004
 8.7668924E+000, 6.0550604E+002, 0.0000000E+000,-2.5489455E+002,-1.4294962E-001,-9.8536681E+001,-3.0826825E-002, 9.3474712E+001, 0.0000000E+000, 3.4121325E+002, 3.4537574E+002, 0.0000000E+000, 1.5592571E-002, 0.0000000E+000, 4.4131787E+004
 8.8887730E+000, 7.0863542E+002, 0.0000000E+000,-2.9287502E+002,-9.0240132E-002,-1.0209371E+002,-3.1211296E-002, 1.1165866E+002, 0.0000000E+000, 4.1973113E+002, 4.2520391E+002, 0.0000000E+000, 1.5592572E-002, 0.0000000E+000, 4.4620675E+004
 9.0041962E+000, 7.5494752E+002, 0.0000000E+000,-3.2242913E+002,-1.5673042E-002,-1.0676612E+002,-3.1022122E-002, 1.2276817E+002, 0.0000000E+000, 4.5223900E+002, 4.4847374E+002, 0.0000000E+000, 1.5592572E-002, 0.0000000E+000, 4.5135762E+004
 9.1284981E+000, 7.3894861E+002, 0.0000000E+000,-3.1139651E+002,-9.9656490E-002,-1.0924491E+002,-3.1574027E-002, 1.2188783E+002, 0.0000000E+000, 4.3412067E+002, 4.4006379E+002, 0.0000000E+000, 1.5592572E-002, 0.0000000E+000, 4.5680160E+004
 9.2439213E+000, 8.5016261E+002, 0.0000000E+000,-3.2326981E+002,-9.7413678E-002,-1.1051082E+002,-3.2942203E-002, 1.5751190E+002, 0.0000000E+000, 5.6818386E+002, 5.7376353E+002, 0.0000000E+000, 1.5592572E-002, 0.0000000E+000, 4.6334918E+004
 9.3664131E+000, 7.7477228E+002, 0.0000000E+000,-3.1284939E+002,-1.2749418E-001,-1.1105535E+002,-3.1412763E-002, 1.3633323E+002, 0.0000000E+000, 4.9218295E+002, 4.8704187E+002, 0.0000000E+000, 1.5592572E-002, 0.0000000E+000, 4.6943047E+004
 9.4865789E+000, 7.2475119E+002, 0.0000000E+000,-2.9572397E+002,-8.9726735E-002,-1.1047997E+002,-3.1492527E-002, 1.1784358E+002, 0.0000000E+000, 4.3789594E+002, 4.3626962E+002, 0.0000000E+000, 1.5592572E-002, 0.0000000E+000, 4.7457593E+004
 9.6017141E+000, 6.6925182E+002, 0.0000000E+000,-2.9427921E+002,-7.9188929E-002,-1.1074412E+002,-2.8327229E-002, 1.0121708E+002, 0.0000000E+000, 3.7309008E+002, 3.6533805E+002, 0.0000000E+000, 1.5592572E-002, 0.0000000E+000, 4.7883096E+004
 9.7216597E+000, 5.2433380E+002, 0.0000000E+000,-2.5699235E+002,-1.3136196E-001,-1.1220674E+002,-2.5770350E-002, 6.5396679E+001, 0.0000000E+000, 2.2227850E+002, 2.2037425E+002, 0.0000000E+000, 1.5592572E-002, 0.0000000E+000, 4.8168458E+004
 9.8452234E+000, 5.0708105E+002, 0.0000000E+000,-2.3847675E+002,-1.2273910E-001,-1.1289950E+002,-2.7073153E-002, 6.1829606E+001, 0.0000000E+000, 2.1622105E+002, 2.1738460E+002, 0.0000000E+000, 1.5592572E-002, 0.0000000E+000, 4.8443928E+004
 9.9606915E+000, 5.4477391E+002, 0.0000000E+000,-2.3965473E+002,-1.0116640E-001,-1.1224048E+002,-2.8665680E-002, 7.5541783E+001, 0.0000000E+000, 2.6534417E+002, 2.6829066E+002, 0.0000000E+000, 1.5592572E-002, 0.0000000E+000, 4.8757790E+004
 1.0082641E+001, 6.3324503E+002, 0.0000000E+000,-2.6902334E+002,-9.1297934E-002,-1.1140286E+002,-3.0978313E-002, 9.3626205E+001, 0.0000000E+000, 3.4215438E+002, 3.4632277E+002, 0.0000000E+000, 1.5592572E-002, 0.0000000E+000, 4.9169024E+004
 1.0207013E+001, 7.0508983E+002, 0.0000000E+000,-3.1045725E+002,-1.5306883E-001,-1.1061386E+002,-2.8886122E-002, 1.0305364E+002, 0.0000000E+000, 3.8375449E+002, 3.8689040E+002, 0.0000000E+000, 1.5592572E-002, 0.0000000E+000, 4.9631483E+004
 1.0326943E+001, 7.0554061E+002, 0.0000000E+000,-3.2884348E+002,-7.8496145E-002,-1.1096574E+002,-2.7825837E-002, 9.7388462E+001, 0.0000000E+000, 3.6458895E+002, 3.6301353E+002, 0.0000000E+000, 1.5592572E-002, 0.0000000E+000, 5.0054733E+004
 1.0446872E+001, 7.6891287E+002, 0.0000000E+000,-3.2682342E+002,-6.2399935E-002,-1.1446831E+002,-2.8916455E-002, 1.1938711E+002, 0.0000000E+000, 4.4092364E+002, 4.4691693E+002, 0.0000000E+000, 1.5592572E-002, 0.0000000E+000, 5.0568615E+004
 1.0566800E+001, 7.6304629E+002, 0.0000000E+000,-3.1662568E+002,-1.2388512E-001,-1.1730760E+002,-2.8308983E-002, 1.2394817E+002, 0.0000000E+000, 4.5228360E+002, 4.5290899E+002, 0.0000000E+000, 1.5592572E-002, 0.0000000E+000, 5.1105949E+004
 1.0680320E+001, 8.6875466E+002, 0.0000000E+000,-3.3230347E+002,-3.3042404E-002,-1.2123423E+002,-3.1145478E-002, 1.5255604E+002, 0.0000000E+000, 5.6461301E+002, 5.6770882E+002, 0.0000000E+000, 1.5592572E-002, 0.0000000E+000, 5.1730242E+004
 1.0800585E+001, 8.6264089E+002, 0.0000000E+000,-3.3471620E+002,-8.0506565E-002,-1.2412923E+002,-3.3060526E-002, 1.5322683E+002, 0.0000000E+000, 5.5658817E+002, 5.5690872E+002, 0.0000000E+000, 1.5592572E-002, 0.0000000E+000, 5.2397348E+004
