s,C
Time,"TC_Door_Top"
 0.0000000E+000, 2.0000000E+001
 2.0612660E-001, 1.9999946E+001
 3.0918990E-001, 2.0035126E+001
 3.7459953E-001, 2.0080065E+001
 4.8794933E-001, 2.0140510E+001
 6.1297990E-001, 2.0193817E+001
 7.3048567E-001, 2.0263659E+001
 8.5147886E-001, 2.0377208E+001
 9.6317179E-001, 2.0535393E+001
 1.0841104E+000, 2.0731748E+001
 1.2076707E+000, 2.0944665E+001
 1.3230979E+000, 2.1127433E+001
 1.4409431E+000, 2.1308336E+001
 1.5658259E+000, 2.1501794E+001
 1.6814501E+000, 2.1720590E+001
 1.8039737E+000, 2.1961912E+001
 1.9247675E+000, 2.2176467E+001
 2.0426008E+000, 2.2386841E+001
 2.1649892E+000, 2.2612019E+001
 2.2834453E+000, 2.2872406E+001
 2.4061997E+000, 2.3173733E+001
 2.5231042E+000, 2.3510449E+001
 2.6449777E+000, 2.3872922E+001
 2.7643847E+000, 2.4196777E+001
 2.8827504E+000, 2.4427702E+001
 3.0003524E+000, 3.0190922E+001
 3.1203892E+000, 3.6191203E+001
 3.2411564E+000, 3.3116809E+001
 3.3626783E+000, 3.1875578E+001
 3.4850551E+000, 3.4835765E+001
 3.6031881E+000, 4.1914525E+001
 3.7209968E+000, 5.7328492E+001
 3.8411276E+000, 7.5291421E+001
 3.9614554E+000, 9.4857395E+001
 4.0851896E+000, 1.0788330E+002
 4.2034108E+000, 1.1388242E+002
 4.3210151E+000, 1.1815015E+002
 4.4468186E+000, 1.2693514E+002
 4.5656995E+000, 1.3489926E+002
 4.6839080E+000, 1.3555403E+002
 4.8060827E+000, 1.3240739E+002
 4.9203912E+000, 1.2566373E+002
 5.0412203E+000, 1.2290717E+002
 5.1606026E+000, 1.3114147E+002
 5.2820841E+000, 1.5832782E+002
 5.4009894E+000, 1.8195113E+002
 5.5232063E+000, 1.8560824E+002
 5.6491360E+000, 1.8740574E+002
 5.7609552E+000, 1.9286403E+002
 5.8887406E+000, 1.9142085E+002
 6.0056728E+000, 1.8660526E+002
 6.1229231E+000, 1.8584915E+002
 6.2435564E+000, 1.8539594E+002
 6.3641897E+000, 1.8653595E+002
 6.4822170E+000, 2.1003316E+002
 6.6061988E+000, 2.1383058E+002
 6.7260761E+000, 2.0999663E+002
 6.8459535E+000, 2.0340834E+002
 6.9624057E+000, 1.9043868E+002
 7.0866577E+000, 1.8765100E+002
 7.2065760E+000, 1.9014007E+002
 7.3230216E+000, 1.9001549E+002
 7.4479910E+000, 1.9257465E+002
 7.5657190E+000, 2.0656693E+002
 7.6851169E+000, 2.1260817E+002
 7.8045148E+000, 2.2200209E+002
 7.9266152E+000, 2.2243701E+002
 8.0401750E+000, 2.1882921E+002
 8.1620808E+000, 2.1683704E+002
 8.2887273E+000, 2.1513987E+002
 8.4034125E+000, 2.1023593E+002
 8.5251012E+000, 2.1080463E+002
 8.6468907E+000, 2.1287437E+002
 8.7618296E+000, 2.1290548E+002
 8.8874251E+000, 2.0986783E+002
 9.0046475E+000, 2.0844375E+002
 9.1218699E+000, 2.0914101E+002
 9.2418834E+000, 2.0702551E+002
 9.3659760E+000, 2.0396890E+002
 9.4835424E+000, 2.0411601E+002
 9.6045731E+000, 2.1564116E+002
 9.7258012E+000, 2.2350061E+002
 9.8458047E+000, 2.2730604E+002
 9.9646130E+000, 2.3080196E+002
 1.0085419E+001, 2.3051996E+002
 1.0206409E+001, 2.3100970E+002
 1.0324995E+001, 2.3732810E+002
 1.0447667E+001, 2.4251271E+002
 1.0562599E+001, 2.4789677E+002
 1.0687726E+001, 2.4891484E+002
 1.0801539E+001, 2.5095204E+002
 1.0923481E+001, 2.5226649E+002
