s,C
Time,"TC_Door_Top"
 0.0000000E+000, 2.0000000E+001
 2.0612660E-001, 2.0000050E+001
 2.5766251E-001, 2.0030100E+001
 4.0052549E-001, 2.0122976E+001
 4.8455783E-001, 2.0169186E+001
 6.0196995E-001, 2.0201749E+001
 7.2847293E-001, 2.0288356E+001
 8.5257726E-001, 2.0451016E+001
 9.6308049E-001, 2.0690821E+001
 1.0877355E+000, 2.0999811E+001
 1.2038655E+000, 2.1348073E+001
 1.3249491E+000, 2.1687200E+001
 1.4451850E+000, 2.2047774E+001
 1.5643842E+000, 2.2479491E+001
 1.6822218E+000, 2.2878792E+001
 1.8003662E+000, 2.3323956E+001
 1.9204796E+000, 2.3782274E+001
 2.0404028E+000, 2.4236325E+001
 2.1600971E+000, 2.4696107E+001
 2.2853867E+000, 2.5138413E+001
 2.4005111E+000, 2.5584512E+001
 2.5231093E+000, 2.6073396E+001
 2.6446946E+000, 2.6649154E+001
 2.7633971E+000, 3.9392090E+001
 2.8848107E+000, 4.1440269E+001
 3.0032995E+000, 3.7816922E+001
 3.1208573E+000, 3.7236901E+001
 3.2444360E+000, 4.0507587E+001
 3.3648580E+000, 6.4328201E+001
 3.4838170E+000, 1.0173528E+002
 3.6047702E+000, 1.3363945E+002
 3.7225776E+000, 1.5146407E+002
 3.8432870E+000, 1.5994714E+002
 3.9624021E+000, 1.5716863E+002
 4.0846582E+000, 1.5590449E+002
 4.2011679E+000, 1.6547810E+002
 4.3218249E+000, 1.8322944E+002
 4.4412291E+000, 1.9971730E+002
 4.5611195E+000, 2.0838504E+002
 4.6829207E+000, 2.3947767E+002
 4.8014203E+000, 2.4051186E+002
 4.9270866E+000, 2.4905107E+002
 5.0467125E+000, 2.7067606E+002
 5.1605137E+000, 2.6991391E+002
 5.2868483E+000, 2.6745100E+002
 5.4057514E+000, 2.5864908E+002
 5.5210184E+000, 2.7134866E+002
 5.6425301E+000, 2.7320878E+002
 5.7608981E+000, 2.7934500E+002
 5.8862889E+000, 2.8064181E+002
 6.0014791E+000, 2.7845875E+002
 6.1207943E+000, 2.7593883E+002
 6.2401094E+000, 2.6107749E+002
 6.3676274E+000, 2.5794183E+002
 6.4824682E+000, 2.5802405E+002
 6.6079728E+000, 2.5406603E+002
 6.7236252E+000, 2.5074324E+002
 6.8439699E+000, 2.4793411E+002
 6.9670934E+000, 2.4696036E+002
 7.0808726E+000, 2.5512925E+002
 7.2010519E+000, 2.8567029E+002
 7.3240188E+000, 3.2116653E+002
 7.4470639E+000, 3.1617747E+002
 7.5615680E+000, 3.1234734E+002
 7.6814618E+000, 3.0744476E+002
 7.8004991E+000, 3.0238658E+002
 7.9261262E+000, 2.9473200E+002
 8.0456646E+000, 2.7442431E+002
 8.1641298E+000, 2.7810499E+002
 8.2840380E+000, 2.8569910E+002
 8.4027193E+000, 2.8152493E+002
 8.5214965E+000, 2.9527706E+002
 8.6473174E+000, 3.1686817E+002
 8.7675962E+000, 3.3468336E+002
 8.8849433E+000, 3.4715399E+002
 9.0031758E+000, 3.4726136E+002
 9.1234215E+000, 3.4928101E+002
 9.2437483E+000, 3.5328501E+002
 9.3616423E+000, 3.6593957E+002
 9.4837696E+000, 3.7942312E+002
 9.6040054E+000, 3.8991866E+002
 9.7229363E+000, 3.8029304E+002
 9.8420033E+000, 3.6290051E+002
 9.9688650E+000, 3.5301493E+002
 1.0083187E+001, 3.5062189E+002
 1.0204186E+001, 3.5229120E+002
 1.0321254E+001, 3.5310262E+002
 1.0447336E+001, 3.5426559E+002
 1.0561491E+001, 3.5303968E+002
 1.0685665E+001, 3.6180350E+002
 1.0802150E+001, 3.6976998E+002
 1.0921515E+001, 3.6296670E+002
