Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,BLNK,HVAC,GEOM,VEGE,CHEM,Total T_USED (s)
    0, 8.637E-01, 3.305E+02, 9.942E+01, 2.168E+02, 5.121E+01, 4.006E+01, 1.814E+01, 8.192E-03, 1.113E+02, 3.394E+01, 2.717E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 9.023E+02
