s,C
Time,"TC_Door_Top"
 0.0000000E+000, 2.0000000E+001
 2.0612660E-001, 2.0000083E+001
 2.4062559E-001, 2.0023041E+001
 4.0418528E-001, 2.0121273E+001
 4.9094612E-001, 2.0173153E+001
 6.1183436E-001, 2.0204370E+001
 7.2090847E-001, 2.0292203E+001
 8.4634887E-001, 2.0446362E+001
 9.6384082E-001, 2.0705459E+001
 1.0827670E+000, 2.1047409E+001
 1.2056681E+000, 2.1450439E+001
 1.3223886E+000, 2.1844110E+001
 1.4476667E+000, 2.2225105E+001
 1.5652694E+000, 2.2719812E+001
 1.6802068E+000, 2.3146640E+001
 1.8006470E+000, 2.3618947E+001
 1.9276704E+000, 2.4149978E+001
 2.0462256E+000, 2.4630383E+001
 2.1647808E+000, 2.5047709E+001
 2.2862603E+000, 2.5500789E+001
 2.4069682E+000, 2.6011249E+001
 2.5221480E+000, 2.6471698E+001
 2.6463810E+000, 2.7864444E+001
 2.7674883E+000, 4.1248054E+001
 2.8821160E+000, 3.6981390E+001
 3.0039298E+000, 3.6394706E+001
 3.1239280E+000, 4.3010907E+001
 3.2425401E+000, 4.3272297E+001
 3.3608035E+000, 5.6114069E+001
 3.4822666E+000, 6.9660048E+001
 3.6040377E+000, 9.7918303E+001
 3.7271177E+000, 1.3355734E+002
 3.8438315E+000, 1.7409737E+002
 3.9616807E+000, 2.0639263E+002
 4.0826920E+000, 2.4138630E+002
 4.2042958E+000, 2.7022723E+002
 4.3260549E+000, 2.6562861E+002
 4.4450550E+000, 2.5355573E+002
 4.5638025E+000, 2.5834016E+002
 4.6838922E+000, 2.5776649E+002
 4.8045022E+000, 2.3854016E+002
 4.9228445E+000, 2.5900438E+002
 5.0435706E+000, 3.2223561E+002
 5.1612196E+000, 3.0570572E+002
 5.2853084E+000, 2.4758507E+002
 5.4019880E+000, 2.3286684E+002
 5.5261691E+000, 2.5636174E+002
 5.6448309E+000, 2.5929065E+002
 5.7652375E+000, 2.8716615E+002
 5.8858923E+000, 2.9911901E+002
 6.0072829E+000, 3.1875830E+002
 6.1257735E+000, 3.3282142E+002
 6.2412158E+000, 3.5389473E+002
 6.3661613E+000, 3.6057082E+002
 6.4805508E+000, 3.6940920E+002
 6.6045556E+000, 3.5888845E+002
 6.7222345E+000, 3.4693748E+002
 6.8457528E+000, 3.5093864E+002
 6.9679249E+000, 3.4536096E+002
 7.0819522E+000, 3.4610081E+002
 7.2018305E+000, 3.5474050E+002
 7.3207954E+000, 3.6581862E+002
 7.4407443E+000, 3.8380869E+002
 7.5626931E+000, 3.6954807E+002
 7.6838887E+000, 3.7705438E+002
 7.8050843E+000, 3.7508554E+002
 7.9258930E+000, 3.7755334E+002
 8.0442154E+000, 3.8640913E+002
 8.1661612E+000, 3.8922031E+002
 8.2870235E+000, 3.8166231E+002
 8.4028672E+000, 3.7244506E+002
 8.5259707E+000, 3.7940328E+002
 8.6440725E+000, 3.9727159E+002
 8.7668922E+000, 4.0006927E+002
 8.8887726E+000, 3.9733922E+002
 9.0041959E+000, 3.9487586E+002
 9.1284978E+000, 4.0246543E+002
 9.2439211E+000, 4.1711649E+002
 9.3664129E+000, 4.2572042E+002
 9.4865789E+000, 4.1950641E+002
 9.6017142E+000, 4.0905569E+002
 9.7216600E+000, 3.9227664E+002
 9.8452232E+000, 3.9058815E+002
 9.9606917E+000, 4.1427705E+002
 1.0082641E+001, 4.4889500E+002
 1.0207013E+001, 4.5193076E+002
 1.0326943E+001, 4.3297376E+002
 1.0446872E+001, 4.0686134E+002
 1.0566800E+001, 4.1078058E+002
 1.0680320E+001, 4.2694921E+002
 1.0800585E+001, 4.2356159E+002
 1.0920849E+001, 4.0717760E+002
