s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
 1.8051536E+000, 4.6131236E+002, 0.0000000E+000,-1.3955012E+002,-7.0898159E-002,-2.3692040E+001,-2.1248249E-002, 1.1343880E+002, 0.0000000E+000, 4.1194840E+002, 4.1141686E+002, 0.0000000E+000, 1.1135894E-002, 0.0000000E+000, 3.8492271E+003
 1.9254948E+000, 4.5351503E+002, 0.0000000E+000,-1.3376559E+002,-7.0171256E-002,-2.8222240E+001,-2.2065610E-002, 1.1358835E+002, 0.0000000E+000, 4.0855626E+002, 4.0502332E+002, 0.0000000E+000, 1.1283112E-002, 0.0000000E+000, 4.3451751E+003
 2.0405104E+000, 4.3351905E+002, 0.0000000E+000,-1.3283201E+002,-7.5893243E-002,-3.0567361E+001,-2.1507413E-002, 1.0247414E+002, 0.0000000E+000, 3.7097248E+002, 3.7249641E+002, 0.0000000E+000, 1.1396475E-002, 0.0000000E+000, 4.7709900E+003
 2.1627026E+000, 4.7743027E+002, 0.0000000E+000,-1.3967068E+002,-7.2332420E-002,-3.2455267E+001,-2.2186187E-002, 1.1608551E+002, 0.0000000E+000, 4.1591643E+002, 4.2129532E+002, 0.0000000E+000, 1.1487465E-002, 0.0000000E+000, 5.2805602E+003
 2.2833569E+000, 5.9603681E+002, 0.0000000E+000,-1.5733267E+002,-6.9579991E-002,-3.6488914E+001,-2.1788541E-002, 1.5434082E+002, 0.0000000E+000, 5.5197808E+002, 5.5646468E+002, 0.0000000E+000, 1.1561493E-002, 0.0000000E+000, 5.9509322E+003
 2.4061234E+000, 5.6047721E+002, 0.0000000E+000,-1.6658651E+002,-7.7738550E-002,-3.9545714E+001,-2.2176752E-002, 1.3952527E+002, 0.0000000E+000, 5.0034814E+002, 4.9377034E+002, 0.0000000E+000, 1.1619787E-002, 0.0000000E+000, 6.5750227E+003
 2.5209868E+000, 5.7894819E+002, 0.0000000E+000,-1.6926729E+002,-7.6640024E-002,-4.2466597E+001,-2.2821458E-002, 1.4017391E+002, 0.0000000E+000, 5.0220302E+002, 5.0728875E+002, 0.0000000E+000, 1.1664795E-002, 0.0000000E+000, 7.1540758E+003
 2.6403072E+000, 5.8430800E+002, 0.0000000E+000,-1.6543181E+002,-8.0654391E-002,-4.5651024E+001,-2.2332478E-002, 1.4895129E+002, 0.0000000E+000, 5.2108225E+002, 5.2207347E+002, 0.0000000E+000, 1.1699915E-002, 0.0000000E+000, 7.7961127E+003
 2.7622359E+000, 5.8005832E+002, 0.0000000E+000,-1.5086379E+002,-7.3631158E-002,-4.7965741E+001,-2.2880083E-002, 1.5563419E+002, 0.0000000E+000, 5.4127775E+002, 5.3676647E+002, 0.0000000E+000, 1.1728584E-002, 0.0000000E+000, 8.4854853E+003
 2.8831947E+000, 5.0248628E+002, 0.0000000E+000,-1.4687169E+002,-7.6517571E-002,-4.8279381E+001,-2.2670400E-002, 1.2314269E+002, 0.0000000E+000, 4.3478383E+002, 4.3037871E+002, 0.0000000E+000, 1.1751322E-002, 0.0000000E+000, 9.0283137E+003
 3.0010092E+000, 5.0907038E+002, 0.0000000E+000,-1.4738575E+002,-8.0879565E-002,-4.7338505E+001,-2.1087326E-002, 1.1969134E+002, 0.0000000E+000, 4.2876030E+002, 4.3393549E+002, 0.0000000E+000, 1.1768738E-002, 0.0000000E+000, 9.5355562E+003
 3.1257730E+000, 5.7414629E+002, 0.0000000E+000,-1.6640920E+002,-6.7973652E-002,-4.7920490E+001,-2.1921951E-002, 1.4215363E+002, 0.0000000E+000, 5.0935713E+002, 5.0188034E+002, 0.0000000E+000, 1.1782871E-002, 0.0000000E+000, 1.0181210E+004
 3.2410545E+000, 4.0541433E+002, 0.0000000E+000,-1.2165688E+002,-8.7093582E-002,-4.6628393E+001,-2.2858381E-002, 9.8030712E+001, 0.0000000E+000, 3.3560927E+002, 3.3504982E+002, 0.0000000E+000, 1.1793855E-002, 0.0000000E+000, 1.0591574E+004
 3.3673158E+000, 4.3944327E+002, 0.0000000E+000,-1.2571257E+002,-7.1568056E-002,-4.5777374E+001,-2.3634393E-002, 1.0310680E+002, 0.0000000E+000, 3.6668864E+002, 3.7096493E+002, 0.0000000E+000, 1.1802534E-002, 0.0000000E+000, 1.1060415E+004
 3.4819956E+000, 5.3167716E+002, 0.0000000E+000,-1.4534154E+002,-7.7068116E-002,-4.5401638E+001,-2.2439818E-002, 1.2989630E+002, 0.0000000E+000, 4.6073727E+002, 4.7073077E+002, 0.0000000E+000, 1.1809286E-002, 0.0000000E+000, 1.1593516E+004
 3.6044042E+000, 6.9719654E+002, 0.0000000E+000,-1.9507443E+002,-7.1087777E-002,-4.6753520E+001,-2.1098507E-002, 1.7158876E+002, 0.0000000E+000, 6.2548887E+002, 6.2686517E+002, 0.0000000E+000, 1.1814528E-002, 0.0000000E+000, 1.2353069E+004
 3.7210767E+000, 5.5794885E+002, 0.0000000E+000,-1.8459822E+002,-8.0921534E-002,-5.0457353E+001,-2.0507062E-002, 1.3035011E+002, 0.0000000E+000, 4.6366632E+002, 4.5314196E+002, 0.0000000E+000, 1.1818712E-002, 0.0000000E+000, 1.2909430E+004
 3.8413675E+000, 4.3350979E+002, 0.0000000E+000,-1.2835563E+002,-7.4478524E-002,-5.1864296E+001,-2.1714833E-002, 1.0404971E+002, 0.0000000E+000, 3.5869605E+002, 3.5724338E+002, 0.0000000E+000, 1.1822003E-002, 0.0000000E+000, 1.3363252E+004
 3.9652593E+000, 4.4948547E+002, 0.0000000E+000,-1.2300110E+002,-8.4027481E-002,-5.2734561E+001,-2.2536578E-002, 1.0600098E+002, 0.0000000E+000, 3.7472618E+002, 3.7964423E+002, 0.0000000E+000, 1.1824667E-002, 0.0000000E+000, 1.3836485E+004
 4.0824776E+000, 5.4869516E+002, 0.0000000E+000,-1.6586076E+002,-6.8695343E-002,-5.5378940E+001,-2.4923665E-002, 1.1936564E+002, 0.0000000E+000, 4.4559043E+002, 4.4672748E+002, 0.0000000E+000, 1.1826711E-002, 0.0000000E+000, 1.4342345E+004
 4.2045717E+000, 5.9880819E+002, 0.0000000E+000,-1.8353707E+002,-8.5213016E-002,-5.9610826E+001,-2.5694284E-002, 1.3266913E+002, 0.0000000E+000, 4.7952697E+002, 4.8821852E+002, 0.0000000E+000, 1.1828303E-002, 0.0000000E+000, 1.4922770E+004
 4.3207464E+000, 7.9676343E+002, 0.0000000E+000,-2.2447822E+002,-6.5358150E-002,-6.4541738E+001,-2.3320748E-002, 1.9565457E+002, 0.0000000E+000, 7.0136351E+002, 7.0330936E+002, 0.0000000E+000, 1.1829562E-002, 0.0000000E+000, 1.5743215E+004
 4.4454899E+000, 6.7714112E+002, 0.0000000E+000,-1.9829700E+002,-8.2899694E-002,-6.3205374E+001,-2.3309831E-002, 1.7099369E+002, 0.0000000E+000, 5.9175713E+002, 5.8652623E+002, 0.0000000E+000, 1.1830564E-002, 0.0000000E+000, 1.6518316E+004
 4.5642157E+000, 5.9057400E+002, 0.0000000E+000,-1.7355500E+002,-7.7650207E-002,-6.2599289E+001,-2.3436911E-002, 1.4253215E+002, 0.0000000E+000, 4.9936521E+002, 4.9685077E+002, 0.0000000E+000, 1.1831360E-002, 0.0000000E+000, 1.7132665E+004
 4.6829410E+000, 5.4474216E+002, 0.0000000E+000,-1.5781516E+002,-7.9217436E-002,-6.3270335E+001,-2.3629453E-002, 1.3261990E+002, 0.0000000E+000, 4.5759483E+002, 4.5617371E+002, 0.0000000E+000, 1.1831968E-002, 0.0000000E+000, 1.7703346E+004
 4.8042564E+000, 5.2252142E+002, 0.0000000E+000,-1.6088844E+002,-8.0409714E-002,-6.2024690E+001,-2.2965379E-002, 1.1862979E+002, 0.0000000E+000, 4.1757677E+002, 4.1813470E+002, 0.0000000E+000, 1.1832448E-002, 0.0000000E+000, 1.8224420E+004
 4.9225521E+000, 5.4662832E+002, 0.0000000E+000,-1.6796381E+002,-7.2682558E-002,-6.2186886E+001,-2.3181632E-002, 1.2497887E+002, 0.0000000E+000, 4.4202604E+002, 4.4136063E+002, 0.0000000E+000, 1.1832830E-002, 0.0000000E+000, 1.8759194E+004
 5.0403218E+000, 5.0726055E+002, 0.0000000E+000,-1.5436100E+002,-9.5828133E-002,-6.0932192E+001,-2.3581656E-002, 1.1752647E+002, 0.0000000E+000, 4.0831554E+002, 4.0937442E+002, 0.0000000E+000, 1.1833126E-002, 0.0000000E+000, 1.9259799E+004
 5.1611938E+000, 5.5940031E+002, 0.0000000E+000,-1.7025877E+002,-6.6722117E-002,-6.2321014E+001,-2.3983337E-002, 1.2961470E+002, 0.0000000E+000, 4.5357451E+002, 4.5634452E+002, 0.0000000E+000, 1.1833363E-002, 0.0000000E+000, 1.9824694E+004
 5.2860904E+000, 6.0635976E+002, 0.0000000E+000,-1.7383266E+002,-8.0656751E-002,-6.3664132E+001,-2.4667345E-002, 1.4476922E+002, 0.0000000E+000, 5.0812970E+002, 5.1352686E+002, 0.0000000E+000, 1.1833553E-002, 0.0000000E+000, 2.0476546E+004
 5.4012957E+000, 6.2840021E+002, 0.0000000E+000,-2.0559380E+002,-7.0377367E-002,-6.3955445E+001,-2.4772746E-002, 1.3950647E+002, 0.0000000E+000, 5.0401784E+002, 4.9826228E+002, 0.0000000E+000, 1.1833699E-002, 0.0000000E+000, 2.1061651E+004
 5.5248227E+000, 5.9116516E+002, 0.0000000E+000,-1.9304669E+002,-5.7988902E-002,-6.4535570E+001,-2.4390612E-002, 1.3396509E+002, 0.0000000E+000, 4.7006618E+002, 4.6746561E+002, 0.0000000E+000, 1.1833812E-002, 0.0000000E+000, 2.1661476E+004
 5.6420331E+000, 4.8370762E+002, 0.0000000E+000,-1.5193861E+002,-8.7037234E-002,-6.2410471E+001,-2.3669533E-002, 1.1136474E+002, 0.0000000E+000, 3.8027811E+002, 3.8061257E+002, 0.0000000E+000, 1.1833903E-002, 0.0000000E+000, 2.2134206E+004
 5.7600393E+000, 4.9921586E+002, 0.0000000E+000,-1.5584031E+002,-8.6508366E-002,-6.1625840E+001,-2.2621908E-002, 1.1238310E+002, 0.0000000E+000, 3.9177053E+002, 3.9402367E+002, 0.0000000E+000, 1.1833973E-002, 0.0000000E+000, 2.2612624E+004
 5.8832026E+000, 5.4533087E+002, 0.0000000E+000,-1.6496557E+002,-5.0501539E-002,-6.2418999E+001,-2.2965558E-002, 1.2603709E+002, 0.0000000E+000, 4.4531080E+002, 4.4390992E+002, 0.0000000E+000, 1.1834030E-002, 0.0000000E+000, 2.3175988E+004
 6.0071468E+000, 4.8540105E+002, 0.0000000E+000,-1.7249772E+002,-7.3946544E-002,-6.3894237E+001,-2.2942172E-002, 9.6581984E+001, 0.0000000E+000, 3.4788989E+002, 3.4549418E+002, 0.0000000E+000, 1.1834075E-002, 0.0000000E+000, 2.3611717E+004
 6.1215382E+000, 5.0936659E+002, 0.0000000E+000,-1.7365782E+002,-6.8762708E-002,-6.7170128E+001,-2.2392497E-002, 1.0464633E+002, 0.0000000E+000, 3.7343072E+002, 3.7309382E+002, 0.0000000E+000, 1.1834109E-002, 0.0000000E+000, 2.4045129E+004
 6.2430792E+000, 4.1798093E+002, 0.0000000E+000,-1.4851633E+002,-7.6440015E-002,-6.8599315E+001,-2.2484371E-002, 8.1745079E+001, 0.0000000E+000, 2.8722681E+002, 2.8251144E+002, 0.0000000E+000, 1.1834136E-002, 0.0000000E+000, 2.4407693E+004
 6.3684092E+000, 3.9672726E+002, 0.0000000E+000,-1.3264430E+002,-8.7659759E-002,-6.9358799E+001,-2.3035874E-002, 7.4235489E+001, 0.0000000E+000, 2.6447667E+002, 2.6884896E+002, 0.0000000E+000, 1.1834158E-002, 0.0000000E+000, 2.4741779E+004
 6.4841270E+000, 4.9551575E+002, 0.0000000E+000,-1.6237336E+002,-8.6988055E-002,-6.9786346E+001,-2.2483416E-002, 9.6535237E+001, 0.0000000E+000, 3.5539721E+002, 3.5978181E+002, 0.0000000E+000, 1.1834175E-002, 0.0000000E+000, 2.5143223E+004
 6.6065798E+000, 5.6508136E+002, 0.0000000E+000,-1.8696247E+002,-6.3882807E-002,-7.1824329E+001,-2.3915777E-002, 1.1601363E+002, 0.0000000E+000, 4.1897244E+002, 4.2222039E+002, 0.0000000E+000, 1.1834188E-002, 0.0000000E+000, 2.5654642E+004
 6.7265167E+000, 6.3981889E+002, 0.0000000E+000,-2.0585860E+002,-6.4642804E-002,-7.2941580E+001,-2.4919529E-002, 1.3592732E+002, 0.0000000E+000, 4.9280411E+002, 4.9685646E+002, 0.0000000E+000, 1.1834198E-002, 0.0000000E+000, 2.6242078E+004
 6.8447800E+000, 6.5441594E+002, 0.0000000E+000,-2.2852693E+002,-5.8818929E-002,-7.3734582E+001,-2.5498989E-002, 1.3447149E+002, 0.0000000E+000, 4.8745184E+002, 4.8654159E+002, 0.0000000E+000, 1.1834206E-002, 0.0000000E+000, 2.6818000E+004
 6.9639549E+000, 6.5671574E+002, 0.0000000E+000,-2.1645706E+002,-7.0743175E-002,-7.6804712E+001,-2.4080776E-002, 1.4192697E+002, 0.0000000E+000, 5.0369390E+002, 5.0528612E+002, 0.0000000E+000, 1.1834212E-002, 0.0000000E+000, 2.7428658E+004
 7.0862126E+000, 6.4799989E+002, 0.0000000E+000,-2.1210062E+002,-5.9155139E-002,-7.8939656E+001,-2.3594409E-002, 1.4229313E+002, 0.0000000E+000, 5.0508126E+002, 4.9916999E+002, 0.0000000E+000, 1.1834218E-002, 0.0000000E+000, 2.8062109E+004
 7.2075391E+000, 5.4002438E+002, 0.0000000E+000,-1.8022512E+002,-8.5914729E-002,-7.7198433E+001,-2.4747369E-002, 1.1492691E+002, 0.0000000E+000, 3.9780610E+002, 3.9741707E+002, 0.0000000E+000, 1.1834222E-002, 0.0000000E+000, 2.8567625E+004
 7.3202000E+000, 5.3236116E+002, 0.0000000E+000,-1.7156513E+002,-8.1335381E-002,-7.5505283E+001,-2.5097686E-002, 1.1094829E+002, 0.0000000E+000, 3.9482351E+002, 3.9613260E+002, 0.0000000E+000, 1.1834225E-002, 0.0000000E+000, 2.9019762E+004
 7.4440618E+000, 6.0429668E+002, 0.0000000E+000,-1.9540680E+002,-7.2774386E-002,-7.6641418E+001,-2.4916659E-002, 1.2391042E+002, 0.0000000E+000, 4.5235857E+002, 4.5606119E+002, 0.0000000E+000, 1.1834227E-002, 0.0000000E+000, 2.9573133E+004
 7.5601215E+000, 6.3618496E+002, 0.0000000E+000,-2.2173730E+002,-5.9201145E-002,-7.9933025E+001,-2.5848496E-002, 1.2662092E+002, 0.0000000E+000, 4.6434987E+002, 4.6105051E+002, 0.0000000E+000, 1.1834229E-002, 0.0000000E+000, 3.0106592E+004
 7.6847973E+000, 5.5852455E+002, 0.0000000E+000,-2.0086635E+002,-9.0231994E-002,-8.2063947E+001,-2.6242098E-002, 1.1071255E+002, 0.0000000E+000, 3.8797943E+002, 3.8619033E+002, 0.0000000E+000, 1.1834231E-002, 0.0000000E+000, 3.0606462E+004
 7.8047171E+000, 5.4537796E+002, 0.0000000E+000,-1.8333027E+002,-7.0590346E-002,-8.0915512E+001,-2.5737979E-002, 1.1244438E+002, 0.0000000E+000, 3.9551369E+002, 3.9348023E+002, 0.0000000E+000, 1.1834232E-002, 0.0000000E+000, 3.1095804E+004
 7.9282284E+000, 4.9601633E+002, 0.0000000E+000,-1.8027819E+002,-9.4375438E-002,-8.1823918E+001,-2.6030223E-002, 9.4273550E+001, 0.0000000E+000, 3.3049273E+002, 3.2806737E+002, 0.0000000E+000, 1.1834233E-002, 0.0000000E+000, 3.1518858E+004
 8.0483589E+000, 4.9693608E+002, 0.0000000E+000,-1.8377931E+002,-7.8152204E-002,-8.3349594E+001,-2.5578213E-002, 9.1123242E+001, 0.0000000E+000, 3.2162417E+002, 3.2082669E+002, 0.0000000E+000, 1.1834233E-002, 0.0000000E+000, 3.1915740E+004
 8.1645823E+000, 4.9483605E+002, 0.0000000E+000,-1.8514955E+002,-9.6346822E-002,-8.4987580E+001,-2.5801910E-002, 8.6926156E+001, 0.0000000E+000, 3.0951158E+002, 3.1150293E+002, 0.0000000E+000, 1.1834234E-002, 0.0000000E+000, 3.2280354E+004
 8.2848530E+000, 5.3766473E+002, 0.0000000E+000,-1.9172808E+002,-7.1088175E-002,-8.7149505E+001,-2.5435035E-002, 1.0047780E+002, 0.0000000E+000, 3.5314793E+002, 3.5916842E+002, 0.0000000E+000, 1.1834234E-002, 0.0000000E+000, 3.2713161E+004
 8.4035540E+000, 5.8926595E+002, 0.0000000E+000,-1.9832922E+002,-3.8467913E-002,-8.8087787E+001,-2.5463201E-002, 1.2178421E+002, 0.0000000E+000, 4.2667958E+002, 4.2456923E+002, 0.0000000E+000, 1.1834235E-002, 0.0000000E+000, 3.3237409E+004
 8.5270386E+000, 5.4135424E+002, 0.0000000E+000,-1.8605020E+002,-8.2119173E-002,-8.6023001E+001,-2.4809454E-002, 1.0903063E+002, 0.0000000E+000, 3.7632267E+002, 3.7820475E+002, 0.0000000E+000, 1.1834235E-002, 0.0000000E+000, 3.3724062E+004
 8.6423206E+000, 5.2967669E+002, 0.0000000E+000,-1.9162772E+002,-5.8635220E-002,-8.2008093E+001,-2.3786193E-002, 1.0447795E+002, 0.0000000E+000, 3.6669314E+002, 3.6043641E+002, 0.0000000E+000, 1.1834235E-002, 0.0000000E+000, 3.4163578E+004
 8.7609987E+000, 4.5120769E+002, 0.0000000E+000,-1.6445127E+002,-9.0874219E-002,-7.9595762E+001,-2.3748894E-002, 8.3653612E+001, 0.0000000E+000, 2.9055890E+002, 2.9069965E+002, 0.0000000E+000, 1.1834236E-002, 0.0000000E+000, 3.4523744E+004
 8.8816891E+000, 4.5996418E+002, 0.0000000E+000,-1.7804250E+002,-6.4032178E-002,-7.9836607E+001,-2.3192639E-002, 7.9313138E+001, 0.0000000E+000, 2.8348364E+002, 2.8131098E+002, 0.0000000E+000, 1.1834236E-002, 0.0000000E+000, 3.4871875E+004
 9.0038605E+000, 4.6582370E+002, 0.0000000E+000,-1.8287997E+002,-7.5339024E-002,-8.0120985E+001,-2.3620254E-002, 7.7703853E+001, 0.0000000E+000, 2.7854420E+002, 2.8042763E+002, 0.0000000E+000, 1.1834236E-002, 0.0000000E+000, 3.5213823E+004
 9.1205158E+000, 4.9163856E+002, 0.0000000E+000,-1.8777584E+002,-9.2496313E-002,-8.1922271E+001,-2.3601978E-002, 8.5440700E+001, 0.0000000E+000, 3.0486188E+002, 3.0726505E+002, 0.0000000E+000, 1.1834236E-002, 0.0000000E+000, 3.5572721E+004
 9.2476835E+000, 5.2850049E+002, 0.0000000E+000,-1.9015854E+002,-7.3147558E-002,-8.2284977E+001,-2.3356606E-002, 1.0199794E+002, 0.0000000E+000, 3.5827934E+002, 3.5795841E+002, 0.0000000E+000, 1.1834236E-002, 0.0000000E+000, 3.6041525E+004
 9.3684931E+000, 4.7620910E+002, 0.0000000E+000,-1.7753170E+002,-9.7798856E-002,-8.0937650E+001,-2.4097066E-002, 8.8322230E+001, 0.0000000E+000, 3.0760381E+002, 3.0594009E+002, 0.0000000E+000, 1.1834236E-002, 0.0000000E+000, 3.6429466E+004
 9.4846468E+000, 5.1371433E+002, 0.0000000E+000,-1.7887767E+002,-7.6872933E-002,-7.9907208E+001,-2.4674098E-002, 9.7465837E+001, 0.0000000E+000, 3.4473117E+002, 3.5229374E+002, 0.0000000E+000, 1.1834236E-002, 0.0000000E+000, 3.6835367E+004
 9.6013937E+000, 6.8374171E+002, 0.0000000E+000,-2.2841568E+002,-3.6535954E-002,-8.0463639E+001,-2.3467002E-002, 1.3384565E+002, 0.0000000E+000, 4.9966843E+002, 5.0864804E+002, 0.0000000E+000, 1.1834236E-002, 0.0000000E+000, 3.7396416E+004
 9.7262020E+000, 6.6618582E+002, 0.0000000E+000,-2.7625212E+002,-6.8485104E-002,-8.3783995E+001,-2.4243683E-002, 1.1478623E+002, 0.0000000E+000, 4.3414281E+002, 4.2084320E+002, 0.0000000E+000, 1.1834236E-002, 0.0000000E+000, 3.7922604E+004
 9.8468723E+000, 5.3714497E+002, 0.0000000E+000,-2.1903981E+002,-8.1462041E-002,-8.6685172E+001,-2.3434951E-002, 8.9707951E+001, 0.0000000E+000, 3.1961567E+002, 3.2102304E+002, 0.0000000E+000, 1.1834236E-002, 0.0000000E+000, 3.8313551E+004
 9.9656477E+000, 5.1852577E+002, 0.0000000E+000,-1.9706323E+002,-1.0328492E-001,-8.8644160E+001,-2.3826641E-002, 9.0259881E+001, 0.0000000E+000, 3.2319746E+002, 3.2295114E+002, 0.0000000E+000, 1.1834236E-002, 0.0000000E+000, 3.8701948E+004
 1.0087487E+001, 5.4283233E+002, 0.0000000E+000,-1.9772569E+002,-7.0644007E-002,-9.0257128E+001,-2.4037656E-002, 9.6902329E+001, 0.0000000E+000, 3.5168875E+002, 3.5165716E+002, 0.0000000E+000, 1.1834236E-002, 0.0000000E+000, 3.9129132E+004
 1.0200411E+001, 4.8806554E+002, 0.0000000E+000,-1.9165978E+002,-1.1961707E-001,-9.0616356E+001,-2.2291081E-002, 8.1920236E+001, 0.0000000E+000, 2.8904934E+002, 2.8756773E+002, 0.0000000E+000, 1.1834236E-002, 0.0000000E+000, 3.9464747E+004
 1.0321177E+001, 5.0466436E+002, 0.0000000E+000,-1.9248649E+002,-8.0614710E-002,-9.1254231E+001,-2.3392631E-002, 8.6204418E+001, 0.0000000E+000, 3.0724497E+002, 3.0702405E+002, 0.0000000E+000, 1.1834236E-002, 0.0000000E+000, 3.9841109E+004
 1.0447871E+001, 4.4801203E+002, 0.0000000E+000,-1.8446615E+002,-9.1946931E-002,-9.1545643E+001,-2.4427493E-002, 6.8825115E+001, 0.0000000E+000, 2.4535650E+002, 2.4070898E+002, 0.0000000E+000, 1.1834236E-002, 0.0000000E+000, 4.0160147E+004
 1.0567790E+001, 4.8548268E+002, 0.0000000E+000,-1.8480061E+002,-7.9146383E-002,-9.1585062E+001,-2.5192492E-002, 7.6629112E+001, 0.0000000E+000, 2.7683744E+002, 2.8562178E+002, 0.0000000E+000, 1.1834236E-002, 0.0000000E+000, 4.0487788E+004
 1.0686821E+001, 5.3659424E+002, 0.0000000E+000,-2.1564679E+002,-4.6079405E-002,-9.2364531E+001,-2.4461904E-002, 8.4798228E+001, 0.0000000E+000, 3.1766512E+002, 3.1331060E+002, 0.0000000E+000, 1.1834236E-002, 0.0000000E+000, 4.0855539E+004
 1.0801984E+001, 5.4380951E+002, 0.0000000E+000,-2.1912972E+002,-6.8183527E-002,-9.3556299E+001,-2.3154021E-002, 8.4621470E+001, 0.0000000E+000, 3.0814825E+002, 3.1565363E+002, 0.0000000E+000, 1.1834236E-002, 0.0000000E+000, 4.1203212E+004
