s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
 1.8004327E+000, 2.8226104E+002, 0.0000000E+000,-7.5363156E+001,-3.5855137E-002,-1.2943271E+001,-1.3299255E-002, 7.4841375E+001, 0.0000000E+000, 2.6509495E+002, 2.6874684E+002, 0.0000000E+000, 5.9943385E-003, 0.0000000E+000, 2.3458877E+003
 1.9245325E+000, 2.7267190E+002, 0.0000000E+000,-7.9318707E+001,-4.0350904E-002,-1.5699747E+001,-1.2536883E-002, 6.9079677E+001, 0.0000000E+000, 2.4895297E+002, 2.4668023E+002, 0.0000000E+000, 6.0724697E-003, 0.0000000E+000, 2.6578924E+003
 2.0437913E+000, 2.7984064E+002, 0.0000000E+000,-8.3529277E+001,-3.6579891E-002,-1.8868173E+001,-1.3455225E-002, 6.8966819E+001, 0.0000000E+000, 2.4519026E+002, 2.4635997E+002, 0.0000000E+000, 6.1359677E-003, 0.0000000E+000, 2.9547496E+003
 2.1647432E+000, 2.7299354E+002, 0.0000000E+000,-8.6781932E+001,-3.7220004E-002,-2.1040805E+001,-1.4210321E-002, 6.4692860E+001, 0.0000000E+000, 2.3220955E+002, 2.2981223E+002, 0.0000000E+000, 6.1855562E-003, 0.0000000E+000, 3.2393276E+003
 2.2821763E+000, 2.5217387E+002, 0.0000000E+000,-7.4763207E+001,-3.7949044E-002,-2.2081498E+001,-1.4306624E-002, 6.2327999E+001, 0.0000000E+000, 2.1630875E+002, 2.1760491E+002, 0.0000000E+000, 6.2243458E-003, 0.0000000E+000, 3.5033464E+003
 2.4074385E+000, 2.8364782E+002, 0.0000000E+000,-7.5759023E+001,-3.7762584E-002,-2.3551010E+001,-1.4893777E-002, 7.1278698E+001, 0.0000000E+000, 2.5275430E+002, 2.5556383E+002, 0.0000000E+000, 6.2557001E-003, 0.0000000E+000, 3.8245775E+003
 2.5231998E+000, 3.1405984E+002, 0.0000000E+000,-9.2007935E+001,-3.7095222E-002,-2.5283604E+001,-1.4347405E-002, 7.5487361E+001, 0.0000000E+000, 2.7220872E+002, 2.7220422E+002, 0.0000000E+000, 6.2802234E-003, 0.0000000E+000, 4.1409543E+003
 2.6429737E+000, 3.2318208E+002, 0.0000000E+000,-9.4679045E+001,-3.8405719E-002,-2.5962452E+001,-1.3809579E-002, 8.0189512E+001, 0.0000000E+000, 2.8254010E+002, 2.8267788E+002, 0.0000000E+000, 6.2991106E-003, 0.0000000E+000, 4.4877858E+003
 2.7643406E+000, 2.7911454E+002, 0.0000000E+000,-7.4530371E+001,-3.9121523E-002,-2.5726915E+001,-1.4094791E-002, 7.5272582E+001, 0.0000000E+000, 2.5608191E+002, 2.5407662E+002, 0.0000000E+000, 6.3144635E-003, 0.0000000E+000, 4.8197360E+003
 2.8840091E+000, 3.1656502E+002, 0.0000000E+000,-7.8000191E+001,-3.6288951E-002,-2.5949843E+001,-1.5285200E-002, 8.3948700E+001, 0.0000000E+000, 2.9038175E+002, 2.9651211E+002, 0.0000000E+000, 6.3265875E-003, 0.0000000E+000, 5.1795286E+003
 3.0001655E+000, 3.4708065E+002, 0.0000000E+000,-9.6342385E+001,-3.7982462E-002,-2.6191440E+001,-1.5132300E-002, 8.9835088E+001, 0.0000000E+000, 3.1690079E+002, 3.1432880E+002, 0.0000000E+000, 6.3359022E-003, 0.0000000E+000, 5.5590128E+003
 3.1271632E+000, 3.0489341E+002, 0.0000000E+000,-8.9864155E+001,-3.7477284E-002,-2.7733987E+001,-1.4944620E-002, 7.5603828E+001, 0.0000000E+000, 2.6778240E+002, 2.6284667E+002, 0.0000000E+000, 6.3434851E-003, 0.0000000E+000, 5.9100088E+003
 3.2437072E+000, 2.6501688E+002, 0.0000000E+000,-8.0027636E+001,-4.0744011E-002,-3.0125773E+001,-1.5062366E-002, 6.0806285E+001, 0.0000000E+000, 2.1572229E+002, 2.1561395E+002, 0.0000000E+000, 6.3494344E-003, 0.0000000E+000, 6.1663332E+003
 3.3646562E+000, 2.8641060E+002, 0.0000000E+000,-8.1331358E+001,-3.8227527E-002,-3.2523218E+001,-1.4971168E-002, 6.8173062E+001, 0.0000000E+000, 2.3859786E+002, 2.4067589E+002, 0.0000000E+000, 6.3539867E-003, 0.0000000E+000, 6.4631905E+003
 3.4877396E+000, 2.8167900E+002, 0.0000000E+000,-7.9160471E+001,-3.7130527E-002,-3.3276379E+001,-1.5140984E-002, 6.9454238E+001, 0.0000000E+000, 2.4089459E+002, 2.3864412E+002, 0.0000000E+000, 6.3576891E-003, 0.0000000E+000, 6.7739217E+003
 3.6096160E+000, 2.5939243E+002, 0.0000000E+000,-7.5126266E+001,-3.9987226E-002,-3.1564418E+001,-1.4922343E-002, 6.1344802E+001, 0.0000000E+000, 2.1362517E+002, 2.1399164E+002, 0.0000000E+000, 6.3605949E-003, 0.0000000E+000, 7.0442270E+003
 3.7270973E+000, 2.8705639E+002, 0.0000000E+000,-7.8728576E+001,-3.8267896E-002,-3.1343535E+001,-1.4896415E-002, 7.1149141E+001, 0.0000000E+000, 2.4678984E+002, 2.4808025E+002, 0.0000000E+000, 6.3628428E-003, 0.0000000E+000, 7.3454581E+003
 3.8402550E+000, 2.8722617E+002, 0.0000000E+000,-7.9387876E+001,-3.9041471E-002,-3.1374980E+001,-1.4461430E-002, 7.0733109E+001, 0.0000000E+000, 2.4738665E+002, 2.4714292E+002, 0.0000000E+000, 6.3645279E-003, 0.0000000E+000, 7.6355453E+003
 3.9628456E+000, 2.6358268E+002, 0.0000000E+000,-7.2737118E+001,-4.1088154E-002,-3.2912239E+001,-1.4268464E-002, 6.2815577E+001, 0.0000000E+000, 2.2090193E+002, 2.2069354E+002, 0.0000000E+000, 6.3658971E-003, 0.0000000E+000, 7.9143669E+003
 4.0854363E+000, 2.6789558E+002, 0.0000000E+000,-7.8219793E+001,-3.7624412E-002,-3.4422426E+001,-1.3675045E-002, 6.2498846E+001, 0.0000000E+000, 2.2095757E+002, 2.1770091E+002, 0.0000000E+000, 6.3670221E-003, 0.0000000E+000, 8.1935083E+003
 4.2026634E+000, 2.4241849E+002, 0.0000000E+000,-7.0695358E+001,-4.3287154E-002,-3.3938281E+001,-1.4118071E-002, 5.4952285E+001, 0.0000000E+000, 1.9026375E+002, 1.9267973E+002, 0.0000000E+000, 6.3678868E-003, 0.0000000E+000, 8.4251299E+003
 4.3255424E+000, 2.8240403E+002, 0.0000000E+000,-8.0442782E+001,-3.7353982E-002,-3.3713781E+001,-1.4698203E-002, 6.5276167E+001, 0.0000000E+000, 2.3071235E+002, 2.3347158E+002, 0.0000000E+000, 6.3685687E-003, 0.0000000E+000, 8.7137006E+003
 4.4412303E+000, 3.3696600E+002, 0.0000000E+000,-9.2967455E+001,-3.6743231E-002,-3.3392315E+001,-1.5490899E-002, 8.0595160E+001, 0.0000000E+000, 2.8546784E+002, 2.9114915E+002, 0.0000000E+000, 6.3691009E-003, 0.0000000E+000, 9.0475619E+003
 4.5647464E+000, 4.0290133E+002, 0.0000000E+000,-1.1314067E+002,-3.4684971E-002,-3.3653956E+001,-1.5471504E-002, 9.9518875E+001, 0.0000000E+000, 3.5386234E+002, 3.5557542E+002, 0.0000000E+000, 6.3695198E-003, 0.0000000E+000, 9.4910081E+003
 4.6821656E+000, 4.0009899E+002, 0.0000000E+000,-1.1767151E+002,-3.1742099E-002,-3.4509132E+001,-1.5872032E-002, 9.9315316E+001, 0.0000000E+000, 3.5069627E+002, 3.4718605E+002, 0.0000000E+000, 6.3698513E-003, 0.0000000E+000, 9.9149745E+003
 4.8074126E+000, 3.0473590E+002, 0.0000000E+000,-9.7552598E+001,-3.8744527E-002,-3.4590899E+001,-1.5805908E-002, 7.2585564E+001, 0.0000000E+000, 2.5096894E+002, 2.4512342E+002, 0.0000000E+000, 6.3701142E-003, 0.0000000E+000, 1.0247826E+004
 4.9243002E+000, 2.6166137E+002, 0.0000000E+000,-7.3483832E+001,-4.0162427E-002,-3.5098539E+001,-1.6018696E-002, 6.3709846E+001, 0.0000000E+000, 2.1468616E+002, 2.1673267E+002, 0.0000000E+000, 6.3703206E-003, 0.0000000E+000, 1.0516110E+004
 5.0444021E+000, 3.1044170E+002, 0.0000000E+000,-8.5809627E+001,-3.3635642E-002,-3.5335219E+001,-1.5473503E-002, 7.5646182E+001, 0.0000000E+000, 2.6583909E+002, 2.6489393E+002, 0.0000000E+000, 6.3704794E-003, 0.0000000E+000, 1.0845488E+004
 5.1645041E+000, 2.8123548E+002, 0.0000000E+000,-8.6375504E+001,-4.1206337E-002,-3.4938405E+001,-1.4738085E-002, 6.3285998E+001, 0.0000000E+000, 2.2317008E+002, 2.2315162E+002, 0.0000000E+000, 6.3706061E-003, 0.0000000E+000, 1.1120777E+004
 5.2801700E+000, 2.7586503E+002, 0.0000000E+000,-8.3248421E+001,-3.6251038E-002,-3.5719533E+001,-1.4702088E-002, 6.3703722E+001, 0.0000000E+000, 2.2134404E+002, 2.2054984E+002, 0.0000000E+000, 6.3707038E-003, 0.0000000E+000, 1.1387698E+004
 5.4064136E+000, 2.6340913E+002, 0.0000000E+000,-7.3185355E+001,-3.6805652E-002,-3.5063366E+001,-1.4982934E-002, 6.3999596E+001, 0.0000000E+000, 2.1812246E+002, 2.1910822E+002, 0.0000000E+000, 6.3707833E-003, 0.0000000E+000, 1.1679631E+004
 5.5271344E+000, 2.7169689E+002, 0.0000000E+000,-7.6630959E+001,-3.9620452E-002,-3.3595639E+001,-1.4897347E-002, 6.5066208E+001, 0.0000000E+000, 2.2593106E+002, 2.2648199E+002, 0.0000000E+000, 6.3708469E-003, 0.0000000E+000, 1.1963732E+004
 5.6486440E+000, 2.9201248E+002, 0.0000000E+000,-8.5350952E+001,-3.9206111E-002,-3.2583145E+001,-1.5245758E-002, 6.8686702E+001, 0.0000000E+000, 2.4113900E+002, 2.4271063E+002, 0.0000000E+000, 6.3708956E-003, 0.0000000E+000, 1.2264710E+004
 5.7600002E+000, 3.0393847E+002, 0.0000000E+000,-8.8424565E+001,-4.1341015E-002,-3.2964972E+001,-1.5511127E-002, 7.1429137E+001, 0.0000000E+000, 2.5211035E+002, 2.5392122E+002, 0.0000000E+000, 6.3709324E-003, 0.0000000E+000, 1.2551457E+004
 5.8810744E+000, 3.3858367E+002, 0.0000000E+000,-1.0140410E+002,-3.4875805E-002,-3.3734963E+001,-1.5142686E-002, 7.9793696E+001, 0.0000000E+000, 2.8301710E+002, 2.8318828E+002, 0.0000000E+000, 6.3709614E-003, 0.0000000E+000, 1.2900658E+004
 6.0002909E+000, 2.9048982E+002, 0.0000000E+000,-8.6188926E+001,-3.6813970E-002,-3.4509139E+001,-1.5732475E-002, 7.0356148E+001, 0.0000000E+000, 2.4326445E+002, 2.4009536E+002, 0.0000000E+000, 6.3709852E-003, 0.0000000E+000, 1.3206459E+004
 6.1260815E+000, 2.8144668E+002, 0.0000000E+000,-8.1934878E+001,-3.7700640E-002,-3.5062016E+001,-1.5321103E-002, 6.6318765E+001, 0.0000000E+000, 2.2946241E+002, 2.3071553E+002, 0.0000000E+000, 6.3710042E-003, 0.0000000E+000, 1.3507671E+004
 6.2408071E+000, 2.7866116E+002, 0.0000000E+000,-8.2227366E+001,-3.5156139E-002,-3.5901197E+001,-1.4664110E-002, 6.3955522E+001, 0.0000000E+000, 2.2562525E+002, 2.2443830E+002, 0.0000000E+000, 6.3710189E-003, 0.0000000E+000, 1.3774280E+004
 6.3663168E+000, 2.4637789E+002, 0.0000000E+000,-7.8983313E+001,-4.1003768E-002,-3.6052253E+001,-1.4244399E-002, 5.2774456E+001, 0.0000000E+000, 1.8629412E+002, 1.8406153E+002, 0.0000000E+000, 6.3710305E-003, 0.0000000E+000, 1.4015530E+004
 6.4838381E+000, 2.4737367E+002, 0.0000000E+000,-7.8292850E+001,-3.6903260E-002,-3.5739240E+001,-1.4534214E-002, 5.1564251E+001, 0.0000000E+000, 1.8315994E+002, 1.8485439E+002, 0.0000000E+000, 6.3710396E-003, 0.0000000E+000, 1.4233828E+004
 6.6078525E+000, 2.8376334E+002, 0.0000000E+000,-9.0293447E+001,-4.6443720E-002,-3.6267506E+001,-1.4928209E-002, 6.0228542E+001, 0.0000000E+000, 2.1496979E+002, 2.1736956E+002, 0.0000000E+000, 6.3710468E-003, 0.0000000E+000, 1.4502324E+004
 6.7271132E+000, 3.2589321E+002, 0.0000000E+000,-1.0146195E+002,-3.9494689E-002,-3.7656413E+001,-1.5130474E-002, 7.1421836E+001, 0.0000000E+000, 2.5573549E+002, 2.5814205E+002, 0.0000000E+000, 6.3710524E-003, 0.0000000E+000, 1.4808892E+004
 6.8432050E+000, 3.3690115E+002, 0.0000000E+000,-1.0713782E+002,-3.5959130E-002,-3.8367867E+001,-1.4855440E-002, 7.4151374E+001, 0.0000000E+000, 2.6722795E+002, 2.6549603E+002, 0.0000000E+000, 6.3710567E-003, 0.0000000E+000, 1.5121407E+004
 6.9634004E+000, 2.8520940E+002, 0.0000000E+000,-8.7075744E+001,-3.9880069E-002,-3.9095048E+001,-1.4654526E-002, 6.6120633E+001, 0.0000000E+000, 2.2660829E+002, 2.2510470E+002, 0.0000000E+000, 6.3710601E-003, 0.0000000E+000, 1.5409587E+004
 7.0806575E+000, 2.9189641E+002, 0.0000000E+000,-8.2072082E+001,-3.7303168E-002,-3.9803578E+001,-1.4902773E-002, 6.8917393E+001, 0.0000000E+000, 2.3696749E+002, 2.3888593E+002, 0.0000000E+000, 6.3710628E-003, 0.0000000E+000, 1.5701207E+004
 7.2022200E+000, 2.8455655E+002, 0.0000000E+000,-8.8202639E+001,-3.8842972E-002,-4.0547226E+001,-1.5250857E-002, 6.1809673E+001, 0.0000000E+000, 2.2160524E+002, 2.1756226E+002, 0.0000000E+000, 6.3710650E-003, 0.0000000E+000, 1.5976275E+004
 7.3229146E+000, 2.5225115E+002, 0.0000000E+000,-8.4675770E+001,-4.0736752E-002,-4.0724517E+001,-1.5012357E-002, 5.0043424E+001, 0.0000000E+000, 1.7496690E+002, 1.7683853E+002, 0.0000000E+000, 6.3710667E-003, 0.0000000E+000, 1.6193672E+004
 7.4401283E+000, 3.1652079E+002, 0.0000000E+000,-8.9442511E+001,-3.5119386E-002,-4.1637448E+001,-1.4922614E-002, 7.0598675E+001, 0.0000000E+000, 2.5122908E+002, 2.5598946E+002, 0.0000000E+000, 6.3710680E-003, 0.0000000E+000, 1.6489888E+004
 7.5607581E+000, 3.2568911E+002, 0.0000000E+000,-9.9499702E+001,-3.5376735E-002,-4.2871384E+001,-1.4138983E-002, 7.2984727E+001, 0.0000000E+000, 2.5801200E+002, 2.5625324E+002, 0.0000000E+000, 6.3710690E-003, 0.0000000E+000, 1.6809632E+004
 7.6812634E+000, 3.0148583E+002, 0.0000000E+000,-9.4518737E+001,-3.4962898E-002,-4.3589611E+001,-1.4519520E-002, 6.4694105E+001, 0.0000000E+000, 2.2946525E+002, 2.2802210E+002, 0.0000000E+000, 6.3710698E-003, 0.0000000E+000, 1.7092585E+004
 7.8033347E+000, 2.7402616E+002, 0.0000000E+000,-8.2401980E+001,-3.6203832E-002,-4.5220505E+001,-1.5115603E-002, 6.0284909E+001, 0.0000000E+000, 2.0784890E+002, 2.0663726E+002, 0.0000000E+000, 6.3710705E-003, 0.0000000E+000, 1.7359406E+004
 7.9254055E+000, 3.0349738E+002, 0.0000000E+000,-8.4635648E+001,-4.5850610E-002,-4.7068806E+001,-1.5587170E-002, 6.6388141E+001, 0.0000000E+000, 2.3286668E+002, 2.3811963E+002, 0.0000000E+000, 6.3710710E-003, 0.0000000E+000, 1.7649240E+004
 8.0413733E+000, 3.1291327E+002, 0.0000000E+000,-9.9475212E+001,-3.8787572E-002,-4.8408533E+001,-1.5255997E-002, 6.6869781E+001, 0.0000000E+000, 2.3699481E+002, 2.3184526E+002, 0.0000000E+000, 6.3710714E-003, 0.0000000E+000, 1.7933446E+004
 8.1605520E+000, 2.8585326E+002, 0.0000000E+000,-9.2016217E+001,-4.0682819E-002,-4.7796622E+001,-1.5463098E-002, 5.8311353E+001, 0.0000000E+000, 2.0354887E+002, 2.0429563E+002, 0.0000000E+000, 6.3710717E-003, 0.0000000E+000, 1.8184474E+004
 8.2843542E+000, 3.1899627E+002, 0.0000000E+000,-9.8000874E+001,-3.9929679E-002,-4.6713690E+001,-1.5783829E-002, 6.8039460E+001, 0.0000000E+000, 2.3943031E+002, 2.4226546E+002, 0.0000000E+000, 6.3710720E-003, 0.0000000E+000, 1.8487382E+004
 8.4072533E+000, 3.1259927E+002, 0.0000000E+000,-9.6643810E+001,-4.3468801E-002,-4.6142429E+001,-1.5154680E-002, 6.7195933E+001, 0.0000000E+000, 2.3770206E+002, 2.3695034E+002, 0.0000000E+000, 6.3710722E-003, 0.0000000E+000, 1.8787146E+004
 8.5273390E+000, 3.0177871E+002, 0.0000000E+000,-9.8177455E+001,-3.5315700E-002,-4.6441473E+001,-1.5094360E-002, 6.2369469E+001, 0.0000000E+000, 2.1945060E+002, 2.1947884E+002, 0.0000000E+000, 6.3710723E-003, 0.0000000E+000, 1.9057886E+004
 8.6403141E+000, 3.0704159E+002, 0.0000000E+000,-9.7020196E+001,-2.4756803E-002,-4.6652845E+001,-1.4815572E-002, 6.5248015E+001, 0.0000000E+000, 2.3082267E+002, 2.2857699E+002, 0.0000000E+000, 6.3710724E-003, 0.0000000E+000, 1.9325764E+004
 8.7601404E+000, 2.6535595E+002, 0.0000000E+000,-8.6435929E+001,-4.1421978E-002,-4.6657734E+001,-1.4211619E-002, 5.5166713E+001, 0.0000000E+000, 1.8903771E+002, 1.8737337E+002, 0.0000000E+000, 6.3710725E-003, 0.0000000E+000, 1.9565674E+004
 8.8840017E+000, 2.3395947E+002, 0.0000000E+000,-7.0928929E+001,-3.7432393E-002,-4.6060548E+001,-1.4982130E-002, 4.8646588E+001, 0.0000000E+000, 1.6527181E+002, 1.6556417E+002, 0.0000000E+000, 6.3710726E-003, 0.0000000E+000, 1.9784074E+004
 9.0088100E+000, 2.7028037E+002, 0.0000000E+000,-8.6331888E+001,-4.2316298E-002,-4.5791504E+001,-1.5108188E-002, 5.2614095E+001, 0.0000000E+000, 1.8714083E+002, 1.9071365E+002, 0.0000000E+000, 6.3710727E-003, 0.0000000E+000, 2.0019522E+004
 9.1206408E+000, 3.1995158E+002, 0.0000000E+000,-9.8269300E+001,-3.3034722E-002,-4.6017055E+001,-1.4588549E-002, 6.8706708E+001, 0.0000000E+000, 2.4330066E+002, 2.4432431E+002, 0.0000000E+000, 6.3710727E-003, 0.0000000E+000, 2.0296689E+004
 9.2474279E+000, 3.0695609E+002, 0.0000000E+000,-9.4642438E+001,-3.5254545E-002,-4.6305165E+001,-1.5192370E-002, 6.5788870E+001, 0.0000000E+000, 2.3275207E+002, 2.3174691E+002, 0.0000000E+000, 6.3710728E-003, 0.0000000E+000, 2.0599666E+004
 9.3662910E+000, 2.8934282E+002, 0.0000000E+000,-1.0072708E+002,-3.8592272E-002,-4.6924350E+001,-1.5771094E-002, 5.4318296E+001, 0.0000000E+000, 1.9728893E+002, 1.9595533E+002, 0.0000000E+000, 6.3710728E-003, 0.0000000E+000, 2.0834449E+004
 9.4887199E+000, 3.2579712E+002, 0.0000000E+000,-1.0681583E+002,-3.5539352E-002,-4.7757048E+001,-1.5517426E-002, 6.6964418E+001, 0.0000000E+000, 2.3509588E+002, 2.3813760E+002, 0.0000000E+000, 6.3710728E-003, 0.0000000E+000, 2.1128608E+004
 9.6066561E+000, 3.0207300E+002, 0.0000000E+000,-9.5627200E+001,-3.3719908E-002,-4.8218214E+001,-1.5327205E-002, 6.5152688E+001, 0.0000000E+000, 2.2584259E+002, 2.2333122E+002, 0.0000000E+000, 6.3710728E-003, 0.0000000E+000, 2.1408628E+004
 9.7201433E+000, 3.0200357E+002, 0.0000000E+000,-9.5039973E+001,-3.5778922E-002,-4.8924258E+001,-1.5800381E-002, 6.2309104E+001, 0.0000000E+000, 2.1986234E+002, 2.2029686E+002, 0.0000000E+000, 6.3710728E-003, 0.0000000E+000, 2.1664210E+004
 9.8451252E+000, 3.1941497E+002, 0.0000000E+000,-1.0218550E+002,-4.1098626E-002,-4.9120482E+001,-1.4936978E-002, 6.6915147E+001, 0.0000000E+000, 2.3360196E+002, 2.3496809E+002, 0.0000000E+000, 6.3710729E-003, 0.0000000E+000, 2.1965903E+004
 9.9638300E+000, 2.7034691E+002, 0.0000000E+000,-9.0229677E+001,-3.8745647E-002,-4.7768642E+001,-1.4951845E-002, 5.5209605E+001, 0.0000000E+000, 1.9185089E+002, 1.8750450E+002, 0.0000000E+000, 6.3710729E-003, 0.0000000E+000, 2.2205827E+004
 1.0084552E+001, 2.6860327E+002, 0.0000000E+000,-8.6870783E+001,-3.8867571E-002,-4.8178928E+001,-1.5256522E-002, 5.1939071E+001, 0.0000000E+000, 1.8270987E+002, 1.8543850E+002, 0.0000000E+000, 6.3710729E-003, 0.0000000E+000, 2.2431172E+004
 1.0200451E+001, 2.8621659E+002, 0.0000000E+000,-9.4642174E+001,-4.0788470E-002,-4.9271428E+001,-1.5133773E-002, 5.5394388E+001, 0.0000000E+000, 1.9712430E+002, 1.9764145E+002, 0.0000000E+000, 6.3710729E-003, 0.0000000E+000, 2.2663356E+004
 1.0324789E+001, 2.9758116E+002, 0.0000000E+000,-9.8420341E+001,-2.4446780E-002,-5.0381428E+001,-1.5000245E-002, 5.8183991E+001, 0.0000000E+000, 2.0959245E+002, 2.0692394E+002, 0.0000000E+000, 6.3710729E-003, 0.0000000E+000, 2.2926367E+004
 1.0442821E+001, 2.7342523E+002, 0.0000000E+000,-9.4826789E+001,-4.9079934E-002,-5.1139118E+001,-1.4315047E-002, 5.0564767E+001, 0.0000000E+000, 1.7773314E+002, 1.7796070E+002, 0.0000000E+000, 6.3710729E-003, 0.0000000E+000, 2.3141918E+004
 1.0563282E+001, 2.7408997E+002, 0.0000000E+000,-9.0684579E+001,-2.7775860E-002,-5.1241914E+001,-1.5103740E-002, 5.3005169E+001, 0.0000000E+000, 1.8563810E+002, 1.8512576E+002, 0.0000000E+000, 6.3710729E-003, 0.0000000E+000, 2.3373156E+004
 1.0682916E+001, 2.9397518E+002, 0.0000000E+000,-9.0939277E+001,-3.8284836E-002,-5.1100126E+001,-1.5203534E-002, 5.9700848E+001, 0.0000000E+000, 2.0823818E+002, 2.1158314E+002, 0.0000000E+000, 6.3710729E-003, 0.0000000E+000, 2.3629659E+004
 1.0809224E+001, 3.4850618E+002, 0.0000000E+000,-1.0819371E+002,-3.2826413E-002,-5.0853303E+001,-1.5280874E-002, 7.4680294E+001, 0.0000000E+000, 2.6303920E+002, 2.6409135E+002, 0.0000000E+000, 6.3710729E-003, 0.0000000E+000, 2.3969939E+004
