s,C
Time,"TEMP_CENTER"
 4.7794176E+000, 2.0560282E+001
 4.8095888E+000, 2.0517387E+001
 4.8397600E+000, 2.0488426E+001
 4.8699312E+000, 2.0468930E+001
 4.9001024E+000, 2.0456632E+001
 4.9302735E+000, 2.0449093E+001
 4.9571915E+000, 2.0444216E+001
 4.9841094E+000, 2.0442635E+001
 5.0110273E+000, 2.0441090E+001
 5.0406371E+000, 2.0437585E+001
 5.0717273E+000, 2.0432115E+001
 5.1042980E+000, 2.0426821E+001
 5.1384972E+000, 2.0425284E+001
 5.1743250E+000, 2.0428100E+001
 5.1922388E+000, 2.0432270E+001
 5.2280666E+000, 2.0436434E+001
 5.2638944E+000, 2.0444054E+001
 5.2818083E+000, 2.0450654E+001
 5.3176360E+000, 2.0459194E+001
 5.3483367E+000, 2.0473226E+001
 5.3790374E+000, 2.0491028E+001
 5.4097381E+000, 2.0515833E+001
 5.4404388E+000, 2.0546291E+001
 5.4711395E+000, 2.0577490E+001
 5.5018402E+000, 2.0603290E+001
 5.5325409E+000, 2.0615560E+001
 5.5632416E+000, 2.0612945E+001
 5.5939423E+000, 2.0597223E+001
 5.6246430E+000, 2.0574991E+001
 5.6536730E+000, 2.0553751E+001
 5.6810322E+000, 2.0538889E+001
 5.7083915E+000, 2.0530583E+001
 5.7322975E+000, 2.0527616E+001
 5.7681565E+000, 2.0527678E+001
 5.7944531E+000, 2.0530142E+001
 5.8207497E+000, 2.0534180E+001
 5.8601946E+000, 2.0536925E+001
 5.8878060E+000, 2.0535009E+001
 5.9167323E+000, 2.0528454E+001
 5.9456586E+000, 2.0518505E+001
 5.9745848E+000, 2.0503243E+001
 6.0035111E+000, 2.0485159E+001
 6.0324373E+000, 2.0470049E+001
 6.0613636E+000, 2.0457609E+001
 6.0902899E+000, 2.0447082E+001
 6.1336792E+000, 2.0436416E+001
 6.1626055E+000, 2.0428307E+001
 6.1929781E+000, 2.0423861E+001
 6.2247970E+000, 2.0420881E+001
 6.2407064E+000, 2.0419780E+001
 6.2725253E+000, 2.0419522E+001
 6.3059351E+000, 2.0421842E+001
 6.3409359E+000, 2.0425420E+001
 6.3759367E+000, 2.0431508E+001
 6.3934370E+000, 2.0438029E+001
 6.4284378E+000, 2.0445725E+001
 6.4634386E+000, 2.0457738E+001
 6.4941692E+000, 2.0468029E+001
 6.5248999E+000, 2.0478346E+001
 6.5402652E+000, 2.0486933E+001
 6.5709959E+000, 2.0496214E+001
 6.6017265E+000, 2.0508211E+001
 6.6324572E+000, 2.0520781E+001
 6.6631878E+000, 2.0532548E+001
 6.6900986E+000, 2.0542462E+001
 6.7304647E+000, 2.0556254E+001
 6.7600665E+000, 2.0571183E+001
 6.7896683E+000, 2.0582942E+001
 6.8192701E+000, 2.0595136E+001
 6.8518321E+000, 2.0606107E+001
 6.8843941E+000, 2.0615596E+001
 6.9006751E+000, 2.0622082E+001
 6.9332371E+000, 2.0628487E+001
 6.9657991E+000, 2.0636530E+001
 7.0016173E+000, 2.0646853E+001
 7.0374355E+000, 2.0659741E+001
 7.0553446E+000, 2.0671470E+001
 7.0911629E+000, 2.0694423E+001
 7.1108629E+000, 2.0744759E+001
 7.1481665E+000, 2.0865439E+001
 7.1833738E+000, 2.1178090E+001
 7.2009774E+000, 2.1521536E+001
 7.2342946E+000, 2.1971232E+001
 7.2657219E+000, 2.2620099E+001
 7.2971491E+000, 2.3267718E+001
 7.3285763E+000, 2.3870049E+001
 7.3600035E+000, 2.4350667E+001
