s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
 1.8014798E+000, 7.1223807E+002, 0.0000000E+000,-2.1760749E+002,-1.1932796E-001,-2.8196095E+001,-2.4537451E-002, 1.6860738E+002, 0.0000000E+000, 6.3124046E+002, 6.3489800E+002, 0.0000000E+000, 1.7094735E-002, 0.0000000E+000, 5.4705184E+003
 1.9239650E+000, 6.8884757E+002, 0.0000000E+000,-2.1899039E+002,-1.1060149E-001,-3.5319965E+001,-2.5693567E-002, 1.6790410E+002, 0.0000000E+000, 6.1055297E+002, 6.0230502E+002, 0.0000000E+000, 1.7321196E-002, 0.0000000E+000, 6.2185950E+003
 2.0427134E+000, 5.9869138E+002, 0.0000000E+000,-1.6925262E+002,-1.1905199E-001,-3.9090762E+001,-2.5537282E-002, 1.5388632E+002, 0.0000000E+000, 5.4249941E+002, 5.4408972E+002, 0.0000000E+000, 1.7500854E-002, 0.0000000E+000, 6.8799155E+003
 2.1683125E+000, 6.1083222E+002, 0.0000000E+000,-1.8409828E+002,-1.2420805E-001,-4.0909337E+001,-2.8095924E-002, 1.4416941E+002, 0.0000000E+000, 5.3126864E+002, 5.2984170E+002, 0.0000000E+000, 1.7644443E-002, 0.0000000E+000, 7.5362528E+003
 2.2855387E+000, 7.5544266E+002, 0.0000000E+000,-2.1235720E+002,-1.1655271E-001,-4.4592090E+001,-3.1982476E-002, 1.8114683E+002, 0.0000000E+000, 6.6518194E+002, 6.7949166E+002, 0.0000000E+000, 1.7757128E-002, 0.0000000E+000, 8.2958900E+003
 2.4063911E+000, 7.9723151E+002, 0.0000000E+000,-2.3643239E+002,-1.1829731E-001,-4.9586429E+001,-3.1839639E-002, 1.9408558E+002, 0.0000000E+000, 7.0852636E+002, 7.0514813E+002, 0.0000000E+000, 1.7843912E-002, 0.0000000E+000, 9.1475989E+003
 2.5258784E+000, 9.2842073E+002, 0.0000000E+000,-2.4907747E+002,-1.2323770E-001,-5.2799561E+001,-3.0672103E-002, 2.3608766E+002, 0.0000000E+000, 8.4473879E+002, 8.6247745E+002, 0.0000000E+000, 1.7913248E-002, 0.0000000E+000, 1.0156387E+004
 2.6427166E+000, 1.2638709E+003, 0.0000000E+000,-3.3876268E+002,-1.2378623E-001,-5.8358970E+001,-3.4019251E-002, 3.3265775E+002, 0.0000000E+000, 1.1914418E+003, 1.1992492E+003, 0.0000000E+000, 1.7967633E-002, 0.0000000E+000, 1.1557641E+004
 2.7612607E+000, 1.1604693E+003, 0.0000000E+000,-3.4046496E+002,-1.4615196E-001,-6.0095400E+001,-3.5030146E-002, 3.0166602E+002, 0.0000000E+000, 1.0743236E+003, 1.0613937E+003, 0.0000000E+000, 1.8010552E-002, 0.0000000E+000, 1.2860589E+004
 2.8845203E+000, 9.7688703E+002, 0.0000000E+000,-2.9423397E+002,-1.1203971E-001,-5.9799385E+001,-3.5584453E-002, 2.4603989E+002, 0.0000000E+000, 8.7541262E+002, 8.6874594E+002, 0.0000000E+000, 1.8045231E-002, 0.0000000E+000, 1.3963783E+004
 3.0009665E+000, 9.3604720E+002, 0.0000000E+000,-2.8183821E+002,-1.1439755E-001,-6.1306759E+001,-3.4297188E-002, 2.2723598E+002, 0.0000000E+000, 8.1752818E+002, 8.1998951E+002, 0.0000000E+000, 1.8072334E-002, 0.0000000E+000, 1.4921017E+004
 3.1259131E+000, 9.5618188E+002, 0.0000000E+000,-2.8485974E+002,-1.1441166E-001,-6.4490135E+001,-3.1471589E-002, 2.3553400E+002, 0.0000000E+000, 8.4002766E+002, 8.4222013E+002, 0.0000000E+000, 1.8093671E-002, 0.0000000E+000, 1.5984618E+004
 3.2429590E+000, 8.4511192E+002, 0.0000000E+000,-2.6153978E+002,-1.0870399E-001,-7.0968685E+001,-3.0097184E-002, 2.0795538E+002, 0.0000000E+000, 7.2938343E+002, 7.2042004E+002, 0.0000000E+000, 1.8110578E-002, 0.0000000E+000, 1.6870602E+004
 3.3650229E+000, 7.1773321E+002, 0.0000000E+000,-2.0118395E+002,-1.1906738E-001,-7.3403755E+001,-2.8187319E-002, 1.8375628E+002, 0.0000000E+000, 6.2720845E+002, 6.2675453E+002, 0.0000000E+000, 1.8123770E-002, 0.0000000E+000, 1.7683255E+004
 3.4826202E+000, 6.6819539E+002, 0.0000000E+000,-2.0510421E+002,-1.2542629E-001,-7.5777819E+001,-2.6926039E-002, 1.5939414E+002, 0.0000000E+000, 5.5628044E+002, 5.4655515E+002, 0.0000000E+000, 1.8134199E-002, 0.0000000E+000, 1.8367075E+004
 3.6008692E+000, 5.3829024E+002, 0.0000000E+000,-1.6935202E+002,-1.2902937E-001,-7.5387295E+001,-2.5389753E-002, 1.2915692E+002, 0.0000000E+000, 4.2913405E+002, 4.2255343E+002, 0.0000000E+000, 1.8142267E-002, 0.0000000E+000, 1.8924112E+004
 3.7262130E+000, 4.7074813E+002, 0.0000000E+000,-1.4970446E+002,-1.3117219E-001,-7.0955355E+001,-2.7223632E-002, 1.0028437E+002, 0.0000000E+000, 3.4854584E+002, 3.5021428E+002, 0.0000000E+000, 1.8148817E-002, 0.0000000E+000, 1.9379372E+004
 3.8476152E+000, 5.6279418E+002, 0.0000000E+000,-1.7843110E+002,-1.6064709E-001,-6.5646054E+001,-2.9806706E-002, 1.1619174E+002, 0.0000000E+000, 4.2411760E+002, 4.3471832E+002, 0.0000000E+000, 1.8154015E-002, 0.0000000E+000, 1.9883755E+004
 3.9648576E+000, 7.1750700E+002, 0.0000000E+000,-2.2442178E+002,-1.2576606E-001,-6.2551901E+001,-3.3983538E-002, 1.5882515E+002, 0.0000000E+000, 5.8328238E+002, 5.8919872E+002, 0.0000000E+000, 1.8157942E-002, 0.0000000E+000, 2.0554077E+004
 4.0830002E+000, 8.4659867E+002, 0.0000000E+000,-2.5844895E+002,-1.1880608E-001,-6.0917285E+001,-3.4540864E-002, 1.9267662E+002, 0.0000000E+000, 7.0920632E+002, 7.1975571E+002, 0.0000000E+000, 1.8160996E-002, 0.0000000E+000, 2.1372407E+004
 4.2002668E+000, 1.0733312E+003, 0.0000000E+000,-3.3607645E+002,-1.1415358E-001,-6.4004454E+001,-3.0987224E-002, 2.4171560E+002, 0.0000000E+000, 9.0454787E+002, 9.1482073E+002, 0.0000000E+000, 1.8163414E-002, 0.0000000E+000, 2.2392052E+004
 4.3245826E+000, 1.1142818E+003, 0.0000000E+000,-3.6671588E+002,-1.0310344E-001,-7.1985555E+001,-3.0184820E-002, 2.6272102E+002, 0.0000000E+000, 9.3964999E+002, 9.3816805E+002, 0.0000000E+000, 1.8165377E-002, 0.0000000E+000, 2.3573834E+004
 4.4423552E+000, 9.5484434E+002, 0.0000000E+000,-3.0155699E+002,-9.2977394E-002,-7.4635050E+001,-3.0336835E-002, 2.3250281E+002, 0.0000000E+000, 8.2232890E+002, 8.1103180E+002, 0.0000000E+000, 1.8166923E-002, 0.0000000E+000, 2.4572241E+004
 4.5671287E+000, 7.4112655E+002, 0.0000000E+000,-2.4169398E+002,-1.2546004E-001,-7.5181569E+001,-2.9119132E-002, 1.7269227E+002, 0.0000000E+000, 6.0607304E+002, 5.9678869E+002, 0.0000000E+000, 1.8168139E-002, 0.0000000E+000, 2.5358394E+004
 4.6839070E+000, 6.3838008E+002, 0.0000000E+000,-2.0343450E+002,-1.3880930E-001,-7.5402654E+001,-2.7982084E-002, 1.4462803E+002, 0.0000000E+000, 5.0435737E+002, 5.0400417E+002, 0.0000000E+000, 1.8169091E-002, 0.0000000E+000, 2.5970564E+004
 4.8052521E+000, 6.7333270E+002, 0.0000000E+000,-2.0627639E+002,-1.4187644E-001,-7.6703328E+001,-2.9114131E-002, 1.4862523E+002, 0.0000000E+000, 5.3176038E+002, 5.3880723E+002, 0.0000000E+000, 1.8169822E-002, 0.0000000E+000, 2.6619918E+004
 4.9229465E+000, 8.5792477E+002, 0.0000000E+000,-2.5652375E+002,-1.2558743E-001,-7.9596683E+001,-2.8341542E-002, 1.9595354E+002, 0.0000000E+000, 7.0549482E+002, 7.1760396E+002, 0.0000000E+000, 1.8170404E-002, 0.0000000E+000, 2.7446898E+004
 5.0413098E+000, 9.4816509E+002, 0.0000000E+000,-3.0050680E+002,-1.2938931E-001,-8.4251291E+001,-2.9021690E-002, 2.2079025E+002, 0.0000000E+000, 7.9398309E+002, 7.8403883E+002, 0.0000000E+000, 1.8170858E-002, 0.0000000E+000, 2.8398229E+004
 5.1607895E+000, 7.7418676E+002, 0.0000000E+000,-2.5081421E+002,-1.2079895E-001,-8.6833169E+001,-3.2993546E-002, 1.7850351E+002, 0.0000000E+000, 6.1992164E+002, 6.1488910E+002, 0.0000000E+000, 1.8171219E-002, 0.0000000E+000, 2.9173130E+004
 5.2854466E+000, 7.2346437E+002, 0.0000000E+000,-2.2863131E+002,-1.2467959E-001,-8.8084550E+001,-3.2713877E-002, 1.5961509E+002, 0.0000000E+000, 5.6610845E+002, 5.6620620E+002, 0.0000000E+000, 1.8171511E-002, 0.0000000E+000, 2.9894580E+004
 5.4041800E+000, 7.3672152E+002, 0.0000000E+000,-2.4587287E+002,-1.2273668E-001,-8.8440484E+001,-2.9554164E-002, 1.4982037E+002, 0.0000000E+000, 5.5300961E+002, 5.5207626E+002, 0.0000000E+000, 1.8171738E-002, 0.0000000E+000, 3.0539855E+004
 5.5257287E+000, 7.5588977E+002, 0.0000000E+000,-2.6166248E+002,-1.1790962E-001,-9.0132499E+001,-2.7527686E-002, 1.5117938E+002, 0.0000000E+000, 5.5104196E+002, 5.5512874E+002, 0.0000000E+000, 1.8171913E-002, 0.0000000E+000, 3.1202123E+004
 5.6431046E+000, 8.8606356E+002, 0.0000000E+000,-2.8377590E+002,-1.2654304E-001,-9.3542288E+001,-2.8535493E-002, 1.8864943E+002, 0.0000000E+000, 6.8171173E+002, 6.9723973E+002, 0.0000000E+000, 1.8172050E-002, 0.0000000E+000, 3.1994116E+004
 5.7661324E+000, 1.1400675E+003, 0.0000000E+000,-3.4796073E+002,-5.9747579E-002,-1.0083650E+002,-3.0736521E-002, 2.6038525E+002, 0.0000000E+000, 9.5063332E+002, 9.5156507E+002, 0.0000000E+000, 1.8172159E-002, 0.0000000E+000, 3.3151603E+004
 5.8833828E+000, 8.9666703E+002, 0.0000000E+000,-3.0342759E+002,-1.1576467E-001,-1.0383547E+002,-2.9340419E-002, 1.9711182E+002, 0.0000000E+000, 7.0100894E+002, 6.8637068E+002, 0.0000000E+000, 1.8172245E-002, 0.0000000E+000, 3.3997803E+004
 6.0063753E+000, 7.2286288E+002, 0.0000000E+000,-2.5065755E+002,-1.7005084E-001,-1.0221333E+002,-2.9254415E-002, 1.3947395E+002, 0.0000000E+000, 5.1134650E+002, 5.0926664E+002, 0.0000000E+000, 1.8172313E-002, 0.0000000E+000, 3.4621855E+004
 6.1247253E+000, 7.9878032E+002, 0.0000000E+000,-2.6283805E+002,-1.3935379E-001,-1.0185938E+002,-2.8006548E-002, 1.5697026E+002, 0.0000000E+000, 5.8465669E+002, 5.9088579E+002, 0.0000000E+000, 1.8172366E-002, 0.0000000E+000, 3.5289854E+004
 6.2478137E+000, 9.9020613E+002, 0.0000000E+000,-3.1120751E+002,-8.6431359E-002,-1.0392047E+002,-2.7421284E-002, 2.1562883E+002, 0.0000000E+000, 7.8443692E+002, 7.9059313E+002, 0.0000000E+000, 1.8172408E-002, 0.0000000E+000, 3.6246652E+004
 6.3679886E+000, 8.3629217E+002, 0.0000000E+000,-3.1505313E+002,-2.3489462E-001,-1.0298488E+002,-2.9002453E-002, 1.6625508E+002, 0.0000000E+000, 5.9340699E+002, 5.8424534E+002, 0.0000000E+000, 1.8172441E-002, 0.0000000E+000, 3.6975709E+004
 6.4824247E+000, 7.9373298E+002, 0.0000000E+000,-2.8359404E+002,-1.4483170E-001,-1.0207127E+002,-3.0749983E-002, 1.5379287E+002, 0.0000000E+000, 5.6043914E+002, 5.6168496E+002, 0.0000000E+000, 1.8172466E-002, 0.0000000E+000, 3.7613106E+004
 6.6046901E+000, 8.7245950E+002, 0.0000000E+000,-3.0330809E+002,-1.0028419E-001,-1.0301635E+002,-3.1880858E-002, 1.7297402E+002, 0.0000000E+000, 6.3108881E+002, 6.3897692E+002, 0.0000000E+000, 1.8172486E-002, 0.0000000E+000, 3.8374028E+004
 6.7229791E+000, 9.1243291E+002, 0.0000000E+000,-3.1388332E+002,-9.3076356E-002,-1.0506694E+002,-3.1837268E-002, 1.8475498E+002, 0.0000000E+000, 6.7629922E+002, 6.7811271E+002, 0.0000000E+000, 1.8172502E-002, 0.0000000E+000, 3.9164700E+004
 6.8426218E+000, 8.6982465E+002, 0.0000000E+000,-3.2015455E+002,-7.5781346E-002,-1.0501399E+002,-3.2333335E-002, 1.6921313E+002, 0.0000000E+000, 6.1998763E+002, 6.1376113E+002, 0.0000000E+000, 1.8172514E-002, 0.0000000E+000, 3.9902183E+004
 6.9611082E+000, 8.1377611E+002, 0.0000000E+000,-3.1565900E+002,-1.1848952E-001,-1.0507047E+002,-3.1817838E-002, 1.4409281E+002, 0.0000000E+000, 5.3463389E+002, 5.3698914E+002, 0.0000000E+000, 1.8172524E-002, 0.0000000E+000, 4.0519849E+004
 7.0805664E+000, 9.2934771E+002, 0.0000000E+000,-3.4793903E+002,-1.3370470E-001,-1.0531782E+002,-3.1217444E-002, 1.7110171E+002, 0.0000000E+000, 6.4361654E+002, 6.4702765E+002, 0.0000000E+000, 1.8172532E-002, 0.0000000E+000, 4.1257124E+004
 7.2063642E+000, 9.3446238E+002, 0.0000000E+000,-3.4668635E+002,-1.0670567E-001,-1.0781937E+002,-3.1636589E-002, 1.8184511E+002, 0.0000000E+000, 6.6275078E+002, 6.6166342E+002, 0.0000000E+000, 1.8172538E-002, 0.0000000E+000, 4.2085335E+004
 7.3250680E+000, 8.4503973E+002, 0.0000000E+000,-3.0884550E+002,-8.4569205E-002,-1.0845588E+002,-3.2414314E-002, 1.6700395E+002, 0.0000000E+000, 5.9756136E+002, 5.9462532E+002, 0.0000000E+000, 1.8172543E-002, 0.0000000E+000, 4.2805001E+004
 7.4479704E+000, 7.6908567E+002, 0.0000000E+000,-2.8758871E+002,-1.2194365E-001,-1.1199334E+002,-3.1997584E-002, 1.4377292E+002, 0.0000000E+000, 5.1782022E+002, 5.1312260E+002, 0.0000000E+000, 1.8172547E-002, 0.0000000E+000, 4.3448024E+004
 7.5665798E+000, 7.3695885E+002, 0.0000000E+000,-2.7773381E+002,-1.5479066E-001,-1.1317503E+002,-3.0281972E-002, 1.3565620E+002, 0.0000000E+000, 4.7701556E+002, 4.8152113E+002, 0.0000000E+000, 1.8172550E-002, 0.0000000E+000, 4.4028213E+004
 7.6853065E+000, 8.5583193E+002, 0.0000000E+000,-3.2352968E+002,-1.3232622E-001,-1.1259006E+002,-2.9958909E-002, 1.5869553E+002, 0.0000000E+000, 5.7373143E+002, 5.7824543E+002, 0.0000000E+000, 1.8172552E-002, 0.0000000E+000, 4.4707639E+004
 7.8054333E+000, 8.9110700E+002, 0.0000000E+000,-3.7200437E+002,-1.1435687E-001,-1.1294193E+002,-2.8670675E-002, 1.5502075E+002, 0.0000000E+000, 5.6844914E+002, 5.6103843E+002, 0.0000000E+000, 1.8172554E-002, 0.0000000E+000, 4.5386706E+004
 7.9243608E+000, 7.7821357E+002, 0.0000000E+000,-3.5024526E+002,-1.0487997E-001,-1.1497900E+002,-3.0367314E-002, 1.2223902E+002, 0.0000000E+000, 4.3729360E+002, 4.3509308E+002, 0.0000000E+000, 1.8172555E-002, 0.0000000E+000, 4.5914626E+004
 8.0468626E+000, 6.8948069E+002, 0.0000000E+000,-3.1006575E+002,-1.1691417E-001,-1.1738539E+002,-3.0401417E-002, 1.0389062E+002, 0.0000000E+000, 3.6778917E+002, 3.6577285E+002, 0.0000000E+000, 1.8172556E-002, 0.0000000E+000, 4.6377288E+004
 8.1633139E+000, 7.0009043E+002, 0.0000000E+000,-2.9069886E+002,-1.6547979E-001,-1.1792710E+002,-3.1297816E-002, 1.1115224E+002, 0.0000000E+000, 3.9396027E+002, 4.0241993E+002, 0.0000000E+000, 1.8172557E-002, 0.0000000E+000, 4.6839782E+004
 8.2866497E+000, 7.4756184E+002, 0.0000000E+000,-2.9752790E+002,-4.8015660E-002,-1.1863830E+002,-3.0807414E-002, 1.3046836E+002, 0.0000000E+000, 4.6751576E+002, 4.6178518E+002, 0.0000000E+000, 1.8172558E-002, 0.0000000E+000, 4.7426552E+004
 8.4032650E+000, 7.9224898E+002, 0.0000000E+000,-3.2998822E+002,-1.7706189E-001,-1.1769324E+002,-3.1511832E-002, 1.2467642E+002, 0.0000000E+000, 4.5769933E+002, 4.6903536E+002, 0.0000000E+000, 1.8172559E-002, 0.0000000E+000, 4.7946632E+004
 8.5216970E+000, 8.9308559E+002, 0.0000000E+000,-3.6514981E+002,-1.3979846E-001,-1.1974969E+002,-3.0446840E-002, 1.5317307E+002, 0.0000000E+000, 5.5777791E+002, 5.6118891E+002, 0.0000000E+000, 1.8172559E-002, 0.0000000E+000, 4.8600968E+004
 8.6416473E+000, 9.3080867E+002, 0.0000000E+000,-3.7085699E+002,-2.6355723E-001,-1.2182454E+002,-3.2672738E-002, 1.6447962E+002, 0.0000000E+000, 6.0084090E+002, 6.0231053E+002, 0.0000000E+000, 1.8172559E-002, 0.0000000E+000, 4.9313721E+004
 8.7624063E+000, 8.6331867E+002, 0.0000000E+000,-3.5174778E+002,-1.1543780E-001,-1.2427336E+002,-3.3185870E-002, 1.5089171E+002, 0.0000000E+000, 5.4320865E+002, 5.3804061E+002, 0.0000000E+000, 1.8172560E-002, 0.0000000E+000, 4.9976966E+004
 8.8880939E+000, 8.6190997E+002, 0.0000000E+000,-3.3810140E+002,-1.4936039E-001,-1.2685958E+002,-3.2850574E-002, 1.4703335E+002, 0.0000000E+000, 5.4300956E+002, 5.4380013E+002, 0.0000000E+000, 1.8172560E-002, 0.0000000E+000, 5.0647033E+004
 9.0046711E+000, 8.2109465E+002, 0.0000000E+000,-3.3352995E+002,-9.5291111E-002,-1.2598331E+002,-3.2921065E-002, 1.3235046E+002, 0.0000000E+000, 4.9071374E+002, 4.9380365E+002, 0.0000000E+000, 1.8172560E-002, 0.0000000E+000, 5.1204601E+004
 9.1259184E+000, 9.4269264E+002, 0.0000000E+000,-3.5819071E+002,-4.0217846E-002,-1.2202022E+002,-3.2502687E-002, 1.6390698E+002, 0.0000000E+000, 6.0926297E+002, 6.2631596E+002, 0.0000000E+000, 1.8172560E-002, 0.0000000E+000, 5.1914974E+004
 9.2450380E+000, 1.1607039E+003, 0.0000000E+000,-4.4435057E+002, 2.1512293E-004,-1.2265547E+002,-3.2791872E-002, 2.1530755E+002, 0.0000000E+000, 8.0947222E+002, 8.0897285E+002, 0.0000000E+000, 1.8172560E-002, 0.0000000E+000, 5.2842714E+004
 9.3645773E+000, 9.4227955E+002, 0.0000000E+000,-4.1725083E+002,-1.5223259E-001,-1.2537977E+002,-3.2830747E-002, 1.5966880E+002, 0.0000000E+000, 5.7602218E+002, 5.5913268E+002, 0.0000000E+000, 1.8172560E-002, 0.0000000E+000, 5.3544439E+004
 9.4819860E+000, 7.3360542E+002, 0.0000000E+000,-3.4971657E+002,-1.7539483E-001,-1.2538941E+002,-3.2688304E-002, 1.0352669E+002, 0.0000000E+000, 3.6344037E+002, 3.6181804E+002, 0.0000000E+000, 1.8172560E-002, 0.0000000E+000, 5.3986117E+004
 9.6037340E+000, 7.5823809E+002, 0.0000000E+000,-3.3712641E+002,-1.8803378E-001,-1.2792048E+002,-3.3600686E-002, 1.0590563E+002, 0.0000000E+000, 3.9136163E+002, 3.9887520E+002, 0.0000000E+000, 1.8172560E-002, 0.0000000E+000, 5.4449463E+004
 9.7204084E+000, 8.3080513E+002, 0.0000000E+000,-3.7546858E+002,-1.6439743E-001,-1.3227998E+002,-3.2678161E-002, 1.1542142E+002, 0.0000000E+000, 4.3912804E+002, 4.3828091E+002, 0.0000000E+000, 1.8172560E-002, 0.0000000E+000, 5.4936431E+004
 9.8433952E+000, 8.2799618E+002, 0.0000000E+000,-3.8199523E+002,-8.9808401E-002,-1.3426648E+002,-3.0461793E-002, 1.2220359E+002, 0.0000000E+000, 4.3577547E+002, 4.3381779E+002, 0.0000000E+000, 1.8172560E-002, 0.0000000E+000, 5.5481424E+004
 9.9620714E+000, 8.2137721E+002, 0.0000000E+000,-3.7557061E+002,-1.5280016E-001,-1.3437600E+002,-3.1596486E-002, 1.1746706E+002, 0.0000000E+000, 4.2711015E+002, 4.2871326E+002, 0.0000000E+000, 1.8172560E-002, 0.0000000E+000, 5.5985470E+004
 1.0080749E+001, 7.7655297E+002, 0.0000000E+000,-3.6119620E+002,-9.7499015E-002,-1.3383832E+002,-3.2940926E-002, 1.0358013E+002, 0.0000000E+000, 3.9218965E+002, 3.8496815E+002, 0.0000000E+000, 1.8172561E-002, 0.0000000E+000, 5.6435694E+004
 1.0207336E+001, 7.0213958E+002, 0.0000000E+000,-3.4430862E+002,-1.7436289E-001,-1.3609104E+002,-3.0699207E-002, 8.3204989E+001, 0.0000000E+000, 2.9713716E+002, 3.0473986E+002, 0.0000000E+000, 1.8172561E-002, 0.0000000E+000, 5.6811996E+004
 1.0326014E+001, 8.3294764E+002, 0.0000000E+000,-3.6173324E+002,-1.9677112E-002,-1.3855558E+002,-3.1433343E-002, 1.2548121E+002, 0.0000000E+000, 4.5760895E+002, 4.5808892E+002, 0.0000000E+000, 1.8172561E-002, 0.0000000E+000, 5.7350881E+004
 1.0444690E+001, 7.1855588E+002, 0.0000000E+000,-3.5518372E+002,-4.7909767E-002,-1.3779652E+002,-3.0823885E-002, 8.7795895E+001, 0.0000000E+000, 3.2293073E+002, 3.1329279E+002, 0.0000000E+000, 1.8172561E-002, 0.0000000E+000, 5.7734993E+004
 1.0561213E+001, 6.7467580E+002, 0.0000000E+000,-3.4458448E+002,-1.9511195E-001,-1.3570367E+002,-3.1397297E-002, 7.1600457E+001, 0.0000000E+000, 2.5798476E+002, 2.6576160E+002, 0.0000000E+000, 1.8172561E-002, 0.0000000E+000, 5.8032847E+004
 1.0680672E+001, 8.1450154E+002, 0.0000000E+000,-3.8162249E+002,-1.8733147E-001,-1.3512948E+002,-3.2794082E-002, 1.0832165E+002, 0.0000000E+000, 3.9613984E+002, 4.0585110E+002, 0.0000000E+000, 1.8172561E-002, 0.0000000E+000, 5.8495246E+004
 1.0806765E+001, 9.9112622E+002, 0.0000000E+000,-4.4494547E+002,-7.1026464E-002,-1.3764582E+002,-3.2562464E-002, 1.4793893E+002, 0.0000000E+000, 5.5473174E+002, 5.5637027E+002, 0.0000000E+000, 1.8172561E-002, 0.0000000E+000, 5.9169537E+004
