s,C
Time,"TEMP_CENTER"
 0.0000000E+000, 2.0000000E+001
 3.4982499E-002, 2.0000000E+001
 7.3463248E-002, 2.0000105E+001
 1.0678689E-001, 2.0000254E+001
 1.3487936E-001, 2.0000414E+001
 1.5983023E-001, 2.0000580E+001
 1.8478109E-001, 2.0000774E+001
 2.2778070E-001, 2.0001092E+001
 2.4928050E-001, 2.0001443E+001
 2.8652982E-001, 2.0001850E+001
 3.0515448E-001, 2.0002269E+001
 3.4014311E-001, 2.0003041E+001
 3.7287104E-001, 2.0004115E+001
 4.0559897E-001, 2.0005449E+001
 4.2017238E-001, 2.0007242E+001
 4.6389262E-001, 2.0010107E+001
 4.9303944E-001, 2.0013638E+001
 5.2218627E-001, 2.0016603E+001
 5.4812411E-001, 2.0019885E+001
 5.7406195E-001, 2.0024909E+001
 6.1296872E-001, 2.0031958E+001
 6.3750204E-001, 2.0038150E+001
 6.6063084E-001, 2.0042042E+001
 6.9532404E-001, 2.0046270E+001
 7.3001724E-001, 2.0050902E+001
 7.5314604E-001, 2.0053311E+001
 7.8512733E-001, 2.0054543E+001
 8.1575267E-001, 2.0055062E+001
 8.4531974E-001, 2.0055020E+001
 8.7277030E-001, 2.0054555E+001
 9.0022085E-001, 2.0053629E+001
 9.3260084E-001, 2.0052129E+001
 9.6498082E-001, 2.0049964E+001
 9.9486945E-001, 2.0047748E+001
 1.0239276E+000, 2.0045373E+001
 1.0506998E+000, 2.0043008E+001
 1.0813075E+000, 2.0040785E+001
 1.1119152E+000, 2.0038760E+001
 1.1425228E+000, 2.0037114E+001
 1.1731305E+000, 2.0036066E+001
 1.2037382E+000, 2.0035586E+001
 1.2337294E+000, 2.0035142E+001
 1.2612547E+000, 2.0034612E+001
 1.2942851E+000, 2.0033846E+001
 1.3218104E+000, 2.0032915E+001
 1.3548407E+000, 2.0032026E+001
 1.3823660E+000, 2.0031318E+001
 1.4153964E+000, 2.0030738E+001
 1.4429217E+000, 2.0030256E+001
 1.4704470E+000, 2.0029775E+001
 1.5034773E+000, 2.0029154E+001
 1.5310026E+000, 2.0028498E+001
 1.5640330E+000, 2.0027844E+001
 1.5935683E+000, 2.0027334E+001
 1.6231037E+000, 2.0026913E+001
 1.6526391E+000, 2.0026518E+001
 1.6821745E+000, 2.0026210E+001
 1.7117099E+000, 2.0025999E+001
 1.7412453E+000, 2.0025766E+001
 1.7707807E+000, 2.0025506E+001
 1.8003161E+000, 2.0025251E+001
 1.8313282E+000, 2.0024993E+001
 1.8638172E+000, 2.0024746E+001
 1.8908913E+000, 2.0024592E+001
 1.9233802E+000, 2.0024466E+001
 1.9546768E+000, 2.0024347E+001
 1.9835886E+000, 2.0024192E+001
 2.0125005E+000, 2.0024041E+001
 2.0414124E+000, 2.0023966E+001
 2.0703242E+000, 2.0023844E+001
 2.1040547E+000, 2.0023763E+001
 2.1329666E+000, 2.0023737E+001
 2.1618784E+000, 2.0023711E+001
 2.1907903E+000, 2.0023720E+001
 2.2245208E+000, 2.0023817E+001
 2.2534327E+000, 2.0023797E+001
 2.2828264E+000, 2.0023719E+001
 2.3146295E+000, 2.0023636E+001
 2.3411320E+000, 2.0023546E+001
 2.3729350E+000, 2.0023416E+001
 2.4047381E+000, 2.0023253E+001
 2.4312406E+000, 2.0023050E+001
 2.4612377E+000, 2.0022945E+001
