s,C
Time,"TC_Door_Top"
 0.0000000E+000, 2.0000000E+001
 2.0612660E-001, 1.9999974E+001
 3.0918990E-001, 2.0040854E+001
 3.9481588E-001, 2.0097707E+001
 5.0696445E-001, 2.0166266E+001
 6.2265291E-001, 2.0210733E+001
 7.3306291E-001, 2.0284915E+001
 8.4094399E-001, 2.0400904E+001
 9.6423841E-001, 2.0580640E+001
 1.0825599E+000, 2.0812300E+001
 1.2047033E+000, 2.1059279E+001
 1.3211151E+000, 2.1282734E+001
 1.4449927E+000, 2.1505472E+001
 1.5610841E+000, 2.1723799E+001
 1.6803785E+000, 2.2001807E+001
 1.8013682E+000, 2.2284717E+001
 1.9212600E+000, 2.2484073E+001
 2.0454177E+000, 2.2722113E+001
 2.1602287E+000, 2.2993659E+001
 2.2823291E+000, 2.3297376E+001
 2.4004191E+000, 2.3647427E+001
 2.5238060E+000, 2.4024144E+001
 2.6426767E+000, 2.4372487E+001
 2.7605122E+000, 2.6026946E+001
 2.8813204E+000, 4.4175059E+001
 3.0040983E+000, 3.3371874E+001
 3.1231116E+000, 4.3226051E+001
 3.2442890E+000, 4.5906698E+001
 3.3618453E+000, 3.6102060E+001
 3.4834601E+000, 3.3987311E+001
 3.6046760E+000, 4.0595910E+001
 3.7243759E+000, 4.9249831E+001
 3.8431782E+000, 6.0738416E+001
 3.9637899E+000, 9.2521959E+001
 4.0826073E+000, 1.2633450E+002
 4.2012287E+000, 1.4158079E+002
 4.3214316E+000, 1.4510262E+002
 4.4415768E+000, 1.4257821E+002
 4.5628406E+000, 1.4189660E+002
 4.6828212E+000, 1.6006154E+002
 4.8046958E+000, 1.8540429E+002
 4.9215382E+000, 1.8857339E+002
 5.0463015E+000, 1.8710277E+002
 5.1603144E+000, 1.9025988E+002
 5.2829778E+000, 1.9199930E+002
 5.4035517E+000, 1.9809370E+002
 5.5249502E+000, 2.0279682E+002
 5.6483003E+000, 2.0574277E+002
 5.7623250E+000, 1.9964738E+002
 5.8808437E+000, 1.9236084E+002
 6.0002351E+000, 2.0159421E+002
 6.1250671E+000, 2.0851064E+002
 6.2415769E+000, 2.0843225E+002
 6.3623421E+000, 2.0601724E+002
 6.4839117E+000, 2.0582996E+002
 6.6081255E+000, 2.0898074E+002
 6.7240583E+000, 2.0290049E+002
 6.8408193E+000, 2.2084190E+002
 6.9642905E+000, 2.2146392E+002
 7.0813392E+000, 2.2248271E+002
 7.2015592E+000, 2.2596478E+002
 7.3224705E+000, 2.2187165E+002
 7.4447715E+000, 2.2575704E+002
 7.5670725E+000, 2.2587606E+002
 7.6858708E+000, 2.2645884E+002
 7.8076296E+000, 2.3176256E+002
 7.9222818E+000, 2.3760399E+002
 8.0441931E+000, 2.3288660E+002
 8.1621532E+000, 2.2768084E+002
 8.2824000E+000, 2.2877940E+002
 8.4066116E+000, 2.2982963E+002
 8.5234233E+000, 2.2965888E+002
 8.6455862E+000, 2.3172326E+002
 8.7626768E+000, 2.3465814E+002
 8.8809291E+000, 2.3760676E+002
 9.0058309E+000, 2.4557342E+002
 9.1270797E+000, 2.5674434E+002
 9.2432177E+000, 2.5684778E+002
 9.3643331E+000, 2.5752749E+002
 9.4829598E+000, 2.5710581E+002
 9.6055070E+000, 2.5747985E+002
 9.7224188E+000, 2.6134675E+002
 9.8474594E+000, 2.6829094E+002
 9.9603867E+000, 2.7633149E+002
 1.0087179E+001, 2.7877070E+002
 1.0207009E+001, 2.7519934E+002
 1.0324758E+001, 2.7256064E+002
 1.0444880E+001, 2.7209420E+002
 1.0565638E+001, 2.7828988E+002
 1.0685336E+001, 2.8292952E+002
 1.0805630E+001, 2.8629506E+002
 1.0928668E+001, 2.9075714E+002
