s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
 1.8003662E+000, 5.7455395E+002, 0.0000000E+000,-1.7598803E+002,-8.0826436E-002,-2.3267625E+001,-2.3038714E-002, 1.3878127E+002, 0.0000000E+000, 5.1615341E+002, 5.1397570E+002, 0.0000000E+000, 1.2980793E-002, 0.0000000E+000, 4.4228829E+003
 1.9204797E+000, 5.3068800E+002, 0.0000000E+000,-1.6591040E+002,-8.8375649E-002,-2.8555504E+001,-2.3690435E-002, 1.3044677E+002, 0.0000000E+000, 4.6674895E+002, 4.6655681E+002, 0.0000000E+000, 1.3150944E-002, 0.0000000E+000, 4.9892249E+003
 2.0404027E+000, 5.3428516E+002, 0.0000000E+000,-1.5462140E+002,-8.9155392E-002,-3.3028276E+001,-2.1942813E-002, 1.3406027E+002, 0.0000000E+000, 4.8011127E+002, 4.8058465E+002, 0.0000000E+000, 1.3287131E-002, 0.0000000E+000, 5.5710728E+003
 2.1600971E+000, 5.5275218E+002, 0.0000000E+000,-1.5576335E+002,-8.3744477E-002,-3.7087928E+001,-2.5020875E-002, 1.3984232E+002, 0.0000000E+000, 5.0006263E+002, 4.9963445E+002, 0.0000000E+000, 1.3394833E-002, 0.0000000E+000, 6.1771162E+003
 2.2853868E+000, 5.5831551E+002, 0.0000000E+000,-1.6090415E+002,-8.9392370E-002,-3.9314036E+001,-2.7316210E-002, 1.3484592E+002, 0.0000000E+000, 4.8593511E+002, 4.9282653E+002, 0.0000000E+000, 1.3481766E-002, 0.0000000E+000, 6.7850141E+003
 2.4005110E+000, 6.3894466E+002, 0.0000000E+000,-1.8820251E+002,-8.3433469E-002,-4.0542636E+001,-2.6335429E-002, 1.5358459E+002, 0.0000000E+000, 5.6158583E+002, 5.6367434E+002, 0.0000000E+000, 1.3548911E-002, 0.0000000E+000, 7.4234780E+003
 2.5231092E+000, 7.5521010E+002, 0.0000000E+000,-2.1192733E+002,-9.5895980E-002,-4.2247000E+001,-2.5163447E-002, 1.8925629E+002, 0.0000000E+000, 6.7953995E+002, 6.9017100E+002, 0.0000000E+000, 1.3601498E-002, 0.0000000E+000, 8.2556723E+003
 2.6446946E+000, 9.1966963E+002, 0.0000000E+000,-2.5124045E+002,-7.8847545E-002,-4.6512583E+001,-2.7480611E-002, 2.4360991E+002, 0.0000000E+000, 8.7263736E+002, 8.6542018E+002, 0.0000000E+000, 1.3644436E-002, 0.0000000E+000, 9.3312486E+003
 2.7633970E+000, 6.6657274E+002, 0.0000000E+000,-1.9715809E+002,-9.0687517E-002,-4.8834895E+001,-2.8632176E-002, 1.7500063E+002, 0.0000000E+000, 6.0291706E+002, 5.9546106E+002, 0.0000000E+000, 1.3677633E-002, 0.0000000E+000, 1.0088390E+004
 2.8848107E+000, 6.8655436E+002, 0.0000000E+000,-1.8390443E+002,-9.4204771E-002,-5.1098720E+001,-2.7738579E-002, 1.7818229E+002, 0.0000000E+000, 6.2275984E+002, 6.2961157E+002, 0.0000000E+000, 1.3703620E-002, 0.0000000E+000, 1.0867905E+004
 3.0032995E+000, 7.3452969E+002, 0.0000000E+000,-2.1484385E+002,-8.8847701E-002,-5.2252214E+001,-2.6240314E-002, 1.8466954E+002, 0.0000000E+000, 6.5657871E+002, 6.5198809E+002, 0.0000000E+000, 1.3724134E-002, 0.0000000E+000, 1.1662664E+004
 3.1208572E+000, 5.9538297E+002, 0.0000000E+000,-1.8020860E+002,-8.1140083E-002,-5.1278038E+001,-2.6348853E-002, 1.5064372E+002, 0.0000000E+000, 5.1970050E+002, 5.1443257E+002, 0.0000000E+000, 1.3740073E-002, 0.0000000E+000, 1.2306696E+004
 3.2444360E+000, 5.0503012E+002, 0.0000000E+000,-1.4286490E+002,-8.5226195E-002,-4.9117296E+001,-2.7371189E-002, 1.3147357E+002, 0.0000000E+000, 4.4330559E+002, 4.4440889E+002, 0.0000000E+000, 1.3752920E-002, 0.0000000E+000, 1.2894797E+004
 3.3648582E+000, 5.3793127E+002, 0.0000000E+000,-1.3952583E+002,-8.5518284E-002,-4.8786095E+001,-2.6824222E-002, 1.4022711E+002, 0.0000000E+000, 4.8523090E+002, 4.8973412E+002, 0.0000000E+000, 1.3763171E-002, 0.0000000E+000, 1.3503777E+004
 3.4838171E+000, 6.3459216E+002, 0.0000000E+000,-1.7385094E+002,-9.3135797E-002,-4.8028592E+001,-2.5004924E-002, 1.6055201E+002, 0.0000000E+000, 5.6650048E+002, 5.7314649E+002, 0.0000000E+000, 1.3771013E-002, 0.0000000E+000, 1.4191776E+004
 3.6047702E+000, 6.9002104E+002, 0.0000000E+000,-1.9714586E+002,-8.6139340E-002,-4.7351668E+001,-2.3887912E-002, 1.7361455E+002, 0.0000000E+000, 6.1960457E+002, 6.1902803E+002, 0.0000000E+000, 1.3777205E-002, 0.0000000E+000, 1.4952761E+004
 3.7225776E+000, 5.5056562E+002, 0.0000000E+000,-1.7601284E+002,-9.0048778E-002,-4.8744285E+001,-2.3613745E-002, 1.3014892E+002, 0.0000000E+000, 4.6368242E+002, 4.5584375E+002, 0.0000000E+000, 1.3782066E-002, 0.0000000E+000, 1.5513189E+004
 3.8432870E+000, 5.1274079E+002, 0.0000000E+000,-1.5265877E+002,-9.4694126E-002,-5.1120378E+001,-2.4413512E-002, 1.1831509E+002, 0.0000000E+000, 4.2346879E+002, 4.2715762E+002, 0.0000000E+000, 1.3785901E-002, 0.0000000E+000, 1.6028627E+004
 3.9624021E+000, 6.1630747E+002, 0.0000000E+000,-1.8725101E+002,-8.8234371E-002,-5.4376133E+001,-2.6283935E-002, 1.3897249E+002, 0.0000000E+000, 5.1057787E+002, 5.1353830E+002, 0.0000000E+000, 1.3788930E-002, 0.0000000E+000, 1.6624935E+004
 4.0846581E+000, 5.8763134E+002, 0.0000000E+000,-1.7635298E+002,-8.7896837E-002,-5.9134509E+001,-2.7152995E-002, 1.4139854E+002, 0.0000000E+000, 4.9678711E+002, 4.9342735E+002, 0.0000000E+000, 1.3791314E-002, 0.0000000E+000, 1.7252280E+004
 4.2011681E+000, 5.8176051E+002, 0.0000000E+000,-1.7244834E+002,-9.1272082E-002,-5.8790633E+001,-2.6395110E-002, 1.3484384E+002, 0.0000000E+000, 4.8145152E+002, 4.8524770E+002, 0.0000000E+000, 1.3793186E-002, 0.0000000E+000, 1.7818675E+004
 4.3218250E+000, 6.3470632E+002, 0.0000000E+000,-1.9351860E+002,-9.0250612E-002,-5.9981998E+001,-2.6978823E-002, 1.4683306E+002, 0.0000000E+000, 5.2783508E+002, 5.2792155E+002, 0.0000000E+000, 1.3794653E-002, 0.0000000E+000, 1.8460260E+004
 4.4412289E+000, 6.2957724E+002, 0.0000000E+000,-1.9247135E+002,-9.0676427E-002,-6.2392577E+001,-2.6194939E-002, 1.4663267E+002, 0.0000000E+000, 5.1947985E+002, 5.2122911E+002, 0.0000000E+000, 1.3795816E-002, 0.0000000E+000, 1.9092831E+004
 4.5611196E+000, 7.0134771E+002, 0.0000000E+000,-2.0694914E+002,-9.2283650E-002,-6.2334405E+001,-2.4117381E-002, 1.6858753E+002, 0.0000000E+000, 5.9835889E+002, 6.0053529E+002, 0.0000000E+000, 1.3796727E-002, 0.0000000E+000, 1.9823706E+004
 4.6829205E+000, 6.3790312E+002, 0.0000000E+000,-2.0651169E+002,-1.0827324E-001,-6.1636444E+001,-2.4063728E-002, 1.4823098E+002, 0.0000000E+000, 5.2123449E+002, 5.1785363E+002, 0.0000000E+000, 1.3797455E-002, 0.0000000E+000, 2.0478804E+004
 4.8014202E+000, 5.2758785E+002, 0.0000000E+000,-1.5983780E+002,-8.5037918E-002,-6.0388272E+001,-2.3594502E-002, 1.2865561E+002, 0.0000000E+000, 4.3942855E+002, 4.3590875E+002, 0.0000000E+000, 1.3798025E-002, 0.0000000E+000, 2.1032790E+004
 4.9270864E+000, 5.4501004E+002, 0.0000000E+000,-1.5240636E+002,-8.1291146E-002,-6.0052857E+001,-2.5327278E-002, 1.3221365E+002, 0.0000000E+000, 4.5772424E+002, 4.6465785E+002, 0.0000000E+000, 1.3798478E-002, 0.0000000E+000, 2.1630502E+004
 5.0467124E+000, 6.0718099E+002, 0.0000000E+000,-1.7692868E+002,-6.6976389E-002,-6.1598448E+001,-2.7114404E-002, 1.4290883E+002, 0.0000000E+000, 5.1197463E+002, 5.1146859E+002, 0.0000000E+000, 1.3798833E-002, 0.0000000E+000, 2.2250423E+004
 5.1605139E+000, 5.8112971E+002, 0.0000000E+000,-1.7567306E+002,-6.5325290E-002,-6.4034957E+001,-2.7388185E-002, 1.3399123E+002, 0.0000000E+000, 4.7383482E+002, 4.7532021E+002, 0.0000000E+000, 1.3799100E-002, 0.0000000E+000, 2.2801775E+004
 5.2868481E+000, 6.3794331E+002, 0.0000000E+000,-1.9711649E+002,-6.6699590E-002,-6.4718678E+001,-2.6912661E-002, 1.4151768E+002, 0.0000000E+000, 5.1601521E+002, 5.1753221E+002, 0.0000000E+000, 1.3799315E-002, 0.0000000E+000, 2.3448218E+004
 5.4057512E+000, 7.1018831E+002, 0.0000000E+000,-2.2453395E+002,-9.4006704E-002,-6.7021625E+001,-2.6913161E-002, 1.5542808E+002, 0.0000000E+000, 5.6599361E+002, 5.7393990E+002, 0.0000000E+000, 1.3799489E-002, 0.0000000E+000, 2.4111645E+004
 5.5210185E+000, 8.1919780E+002, 0.0000000E+000,-2.4484608E+002,-7.9384833E-002,-7.2642410E+001,-2.6082332E-002, 1.9302765E+002, 0.0000000E+000, 6.9286379E+002, 6.9463149E+002, 0.0000000E+000, 1.3799619E-002, 0.0000000E+000, 2.4915250E+004
 5.6425300E+000, 7.8088678E+002, 0.0000000E+000,-2.3104605E+002,-9.7379058E-002,-7.6957771E+001,-2.8307868E-002, 1.8834107E+002, 0.0000000E+000, 6.6221206E+002, 6.6109834E+002, 0.0000000E+000, 1.3799723E-002, 0.0000000E+000, 2.5744253E+004
 5.7608981E+000, 6.4529123E+002, 0.0000000E+000,-2.0522415E+002,-7.9021133E-002,-7.9800365E+001,-2.9524697E-002, 1.4614443E+002, 0.0000000E+000, 5.1796619E+002, 5.0630260E+002, 0.0000000E+000, 1.3799806E-002, 0.0000000E+000, 2.6378119E+004
 5.8862891E+000, 5.8786793E+002, 0.0000000E+000,-1.8386337E+002,-9.1812060E-002,-7.9875275E+001,-2.8296658E-002, 1.2728557E+002, 0.0000000E+000, 4.4784823E+002, 4.5129474E+002, 0.0000000E+000, 1.3799872E-002, 0.0000000E+000, 2.6954116E+004
 6.0014791E+000, 6.0736832E+002, 0.0000000E+000,-2.0308512E+002,-8.3824385E-002,-8.0830417E+001,-2.7002756E-002, 1.2186990E+002, 0.0000000E+000, 4.4729830E+002, 4.4521185E+002, 0.0000000E+000, 1.3799924E-002, 0.0000000E+000, 2.7464074E+004
 6.1207943E+000, 6.6619386E+002, 0.0000000E+000,-2.1903779E+002,-8.1202141E-002,-8.2966415E+001,-2.6013479E-002, 1.3930615E+002, 0.0000000E+000, 5.0201833E+002, 5.0338859E+002, 0.0000000E+000, 1.3799963E-002, 0.0000000E+000, 2.8063346E+004
 6.2401094E+000, 6.4938029E+002, 0.0000000E+000,-2.0079658E+002,-9.5988021E-002,-8.4941705E+001,-2.5416719E-002, 1.4550400E+002, 0.0000000E+000, 5.0877408E+002, 5.0902460E+002, 0.0000000E+000, 1.3799995E-002, 0.0000000E+000, 2.8690637E+004
 6.3676276E+000, 6.2856880E+002, 0.0000000E+000,-1.9161933E+002,-9.5586036E-002,-8.3898740E+001,-2.5879965E-002, 1.4090837E+002, 0.0000000E+000, 4.9552997E+002, 4.9383764E+002, 0.0000000E+000, 1.3800020E-002, 0.0000000E+000, 2.9342534E+004
 6.4824681E+000, 6.0014362E+002, 0.0000000E+000,-1.9311852E+002,-7.4093435E-002,-8.1434514E+001,-2.6168218E-002, 1.2814433E+002, 0.0000000E+000, 4.5484524E+002, 4.5363466E+002, 0.0000000E+000, 1.3800040E-002, 0.0000000E+000, 2.9876462E+004
 6.6079726E+000, 5.5998612E+002, 0.0000000E+000,-1.8027047E+002,-8.4115132E-002,-8.0131917E+001,-2.7644370E-002, 1.2027253E+002, 0.0000000E+000, 4.1990414E+002, 4.1974450E+002, 0.0000000E+000, 1.3800056E-002, 0.0000000E+000, 3.0422550E+004
 6.7236252E+000, 6.1090485E+002, 0.0000000E+000,-1.8983409E+002,-9.5422153E-002,-7.9097303E+001,-2.5356117E-002, 1.3301407E+002, 0.0000000E+000, 4.6878707E+002, 4.7486674E+002, 0.0000000E+000, 1.3800068E-002, 0.0000000E+000, 3.0976803E+004
 6.8439698E+000, 6.6569103E+002, 0.0000000E+000,-2.2554590E+002,-7.7928995E-002,-7.8592977E+001,-2.5485058E-002, 1.3625462E+002, 0.0000000E+000, 5.0116285E+002, 4.9770336E+002, 0.0000000E+000, 1.3800077E-002, 0.0000000E+000, 3.1572839E+004
 6.9670935E+000, 6.4310702E+002, 0.0000000E+000,-2.2432190E+002,-9.0360181E-002,-7.9362469E+001,-2.5628167E-002, 1.2826293E+002, 0.0000000E+000, 4.6454328E+002, 4.6756960E+002, 0.0000000E+000, 1.3800085E-002, 0.0000000E+000, 3.2142752E+004
 7.0808725E+000, 6.5591119E+002, 0.0000000E+000,-2.2228809E+002,-6.1217136E-002,-8.1810684E+001,-2.5547545E-002, 1.3562975E+002, 0.0000000E+000, 4.9058157E+002, 4.8735540E+002, 0.0000000E+000, 1.3800091E-002, 0.0000000E+000, 3.2702974E+004
 7.2010517E+000, 5.1549023E+002, 0.0000000E+000,-1.8616078E+002,-9.6805596E-002,-8.2503956E+001,-2.4526655E-002, 9.9972871E+001, 0.0000000E+000, 3.5285112E+002, 3.4667704E+002, 0.0000000E+000, 1.3800095E-002, 0.0000000E+000, 3.3142164E+004
 7.3240190E+000, 5.0706306E+002, 0.0000000E+000,-1.7815095E+002,-9.4624990E-002,-8.2277704E+001,-2.5522603E-002, 9.3765979E+001, 0.0000000E+000, 3.4068419E+002, 3.4028024E+002, 0.0000000E+000, 1.3800099E-002, 0.0000000E+000, 3.3559886E+004
 7.4470639E+000, 5.0657660E+002, 0.0000000E+000,-1.8237181E+002,-1.0209491E-001,-8.3000061E+001,-2.5323454E-002, 9.1010685E+001, 0.0000000E+000, 3.2677506E+002, 3.3208800E+002, 0.0000000E+000, 1.3800102E-002, 0.0000000E+000, 3.3962235E+004
 7.5615683E+000, 5.4769583E+002, 0.0000000E+000,-2.0721640E+002,-7.2987325E-002,-8.4257405E+001,-2.5189819E-002, 9.6342693E+001, 0.0000000E+000, 3.5700992E+002, 3.5246655E+002, 0.0000000E+000, 1.3800104E-002, 0.0000000E+000, 3.4363632E+004
 7.6814618E+000, 6.7517148E+002, 0.0000000E+000,-2.1777006E+002,-9.6449776E-002,-8.4583327E+001,-2.5070501E-002, 1.3583726E+002, 0.0000000E+000, 4.9063088E+002, 5.0853383E+002, 0.0000000E+000, 1.3800106E-002, 0.0000000E+000, 3.4942529E+004
 7.8004990E+000, 8.6208476E+002, 0.0000000E+000,-2.8266240E+002,-8.6157933E-002,-8.8311316E+001,-2.6532827E-002, 1.8493848E+002, 0.0000000E+000, 6.7525394E+002, 6.7593683E+002, 0.0000000E+000, 1.3800107E-002, 0.0000000E+000, 3.5738586E+004
 7.9261260E+000, 7.5118972E+002, 0.0000000E+000,-2.6863695E+002,-9.2474624E-002,-9.0485118E+001,-2.6509743E-002, 1.5379636E+002, 0.0000000E+000, 5.5321658E+002, 5.4574503E+002, 0.0000000E+000, 1.3800108E-002, 0.0000000E+000, 3.6442943E+004
 8.0456648E+000, 6.5753226E+002, 0.0000000E+000,-2.3561299E+002,-8.5702893E-002,-9.1820236E+001,-2.8618875E-002, 1.3078473E+002, 0.0000000E+000, 4.6523292E+002, 4.6076944E+002, 0.0000000E+000, 1.3800109E-002, 0.0000000E+000, 3.7011965E+004
 8.1641302E+000, 6.5795131E+002, 0.0000000E+000,-2.2164425E+002,-1.0497039E-001,-9.2290881E+001,-2.9273000E-002, 1.3135324E+002, 0.0000000E+000, 4.7027147E+002, 4.7523517E+002, 0.0000000E+000, 1.3800110E-002, 0.0000000E+000, 3.7572475E+004
 8.2840376E+000, 8.2526635E+002, 0.0000000E+000,-2.6471243E+002,-6.7520915E-002,-9.2802740E+001,-2.9926180E-002, 1.7112805E+002, 0.0000000E+000, 6.2890783E+002, 6.3878178E+002, 0.0000000E+000, 1.3800110E-002, 0.0000000E+000, 3.8309566E+004
 8.4027195E+000, 7.5102723E+002, 0.0000000E+000,-2.7348643E+002,-9.7010784E-002,-9.6287466E+001,-2.9097019E-002, 1.4977255E+002, 0.0000000E+000, 5.3845329E+002, 5.3089978E+002, 0.0000000E+000, 1.3800111E-002, 0.0000000E+000, 3.8957129E+004
 8.5214968E+000, 7.2172504E+002, 0.0000000E+000,-2.5415487E+002,-8.5650219E-002,-9.9173276E+001,-2.8157190E-002, 1.4300103E+002, 0.0000000E+000, 5.0989607E+002, 5.1128411E+002, 0.0000000E+000, 1.3800111E-002, 0.0000000E+000, 3.9571271E+004
 8.6473169E+000, 6.7588237E+002, 0.0000000E+000,-2.4510662E+002,-7.1470945E-002,-1.0099235E+002,-2.9164229E-002, 1.3333070E+002, 0.0000000E+000, 4.6848322E+002, 4.6301347E+002, 0.0000000E+000, 1.3800111E-002, 0.0000000E+000, 4.0182065E+004
 8.7675962E+000, 5.7078000E+002, 0.0000000E+000,-2.1655331E+002,-1.0860283E-001,-1.0105853E+002,-2.9251816E-002, 1.0203676E+002, 0.0000000E+000, 3.5796396E+002, 3.5506708E+002, 0.0000000E+000, 1.3800112E-002, 0.0000000E+000, 4.0628659E+004
 8.8849430E+000, 6.2884448E+002, 0.0000000E+000,-2.2963230E+002,-8.9711017E-002,-1.0121735E+002,-2.9094633E-002, 1.1043527E+002, 0.0000000E+000, 4.0361480E+002, 4.0831130E+002, 0.0000000E+000, 1.3800112E-002, 0.0000000E+000, 4.1095404E+004
 9.0031757E+000, 6.3960454E+002, 0.0000000E+000,-2.5408371E+002,-9.4311330E-002,-1.0078739E+002,-2.8174911E-002, 1.0858666E+002, 0.0000000E+000, 3.9691478E+002, 3.9319762E+002, 0.0000000E+000, 1.3800112E-002, 0.0000000E+000, 4.1561619E+004
 9.1234217E+000, 5.6351729E+002, 0.0000000E+000,-2.2791500E+002,-9.6316819E-002,-1.0049292E+002,-2.6903448E-002, 9.5171950E+001, 0.0000000E+000, 3.3178152E+002, 3.3015810E+002, 0.0000000E+000, 1.3800112E-002, 0.0000000E+000, 4.1977036E+004
 9.2437487E+000, 5.3749119E+002, 0.0000000E+000,-2.1777881E+002,-7.5087158E-002,-9.9532658E+001,-2.7469457E-002, 8.6242711E+001, 0.0000000E+000, 3.0732700E+002, 3.0631987E+002, 0.0000000E+000, 1.3800112E-002, 0.0000000E+000, 4.2353793E+004
 9.3616419E+000, 5.3786557E+002, 0.0000000E+000,-2.1685430E+002,-1.0670539E-001,-9.9054725E+001,-2.8514483E-002, 8.6703258E+001, 0.0000000E+000, 3.0467746E+002, 3.0852458E+002, 0.0000000E+000, 1.3800112E-002, 0.0000000E+000, 4.2721324E+004
 9.4837694E+000, 6.0729749E+002, 0.0000000E+000,-2.3141731E+002,-7.2456966E-002,-9.7903924E+001,-2.7380156E-002, 1.0503432E+002, 0.0000000E+000, 3.7309838E+002, 3.8291073E+002, 0.0000000E+000, 1.3800112E-002, 0.0000000E+000, 4.3180546E+004
 9.6040058E+000, 7.0260070E+002, 0.0000000E+000,-2.7701797E+002,-6.1562685E-002,-9.7029046E+001,-2.7484754E-002, 1.2206185E+002, 0.0000000E+000, 4.5261435E+002, 4.5052649E+002, 0.0000000E+000, 1.3800112E-002, 0.0000000E+000, 4.3713119E+004
 9.7229366E+000, 6.0949280E+002, 0.0000000E+000,-2.5543567E+002,-5.5589075E-002,-9.7643227E+001,-2.8600951E-002, 1.0324024E+002, 0.0000000E+000, 3.6476609E+002, 3.5956995E+002, 0.0000000E+000, 1.3800112E-002, 0.0000000E+000, 4.4160577E+004
 9.8420029E+000, 5.5341034E+002, 0.0000000E+000,-2.2266123E+002,-9.2582718E-002,-9.8174508E+001,-2.8904009E-002, 9.1712458E+001, 0.0000000E+000, 3.2066338E+002, 3.2416558E+002, 0.0000000E+000, 1.3800112E-002, 0.0000000E+000, 4.4554048E+004
 9.9688654E+000, 6.5047893E+002, 0.0000000E+000,-2.4596549E+002,-4.8879745E-002,-1.0027192E+002,-2.9624122E-002, 1.1243674E+002, 0.0000000E+000, 4.1362656E+002, 4.1659976E+002, 0.0000000E+000, 1.3800112E-002, 0.0000000E+000, 4.5068780E+004
 1.0083187E+001, 6.6928430E+002, 0.0000000E+000,-2.5963276E+002,-7.4569154E-002,-1.0251188E+002,-2.9432460E-002, 1.1639816E+002, 0.0000000E+000, 4.2289252E+002, 4.2343382E+002, 0.0000000E+000, 1.3800112E-002, 0.0000000E+000, 4.5549710E+004
 1.0204186E+001, 6.7793493E+002, 0.0000000E+000,-2.6906527E+002,-1.1207767E-001,-1.0303339E+002,-2.7488495E-002, 1.1530861E+002, 0.0000000E+000, 4.1878008E+002, 4.2100531E+002, 0.0000000E+000, 1.3800112E-002, 0.0000000E+000, 4.6053381E+004
 1.0321254E+001, 7.0895908E+002, 0.0000000E+000,-2.7691085E+002,-1.2040889E-001,-1.0372683E+002,-2.6797365E-002, 1.2563376E+002, 0.0000000E+000, 4.5433688E+002, 4.5380795E+002, 0.0000000E+000, 1.3800112E-002, 0.0000000E+000, 4.6585490E+004
 1.0447335E+001, 6.9615370E+002, 0.0000000E+000,-2.6294962E+002,-1.8759339E-002,-1.0244223E+002,-2.8295511E-002, 1.2536878E+002, 0.0000000E+000, 4.5358988E+002, 4.5608357E+002, 0.0000000E+000, 1.3800112E-002, 0.0000000E+000, 4.7156672E+004
 1.0561491E+001, 7.3431042E+002, 0.0000000E+000,-2.7461244E+002,-8.6631536E-002,-1.0162869E+002,-2.9416594E-002, 1.3506718E+002, 0.0000000E+000, 4.9532363E+002, 4.9302042E+002, 0.0000000E+000, 1.3800112E-002, 0.0000000E+000, 4.7716523E+004
 1.0685665E+001, 6.8115796E+002, 0.0000000E+000,-2.7241602E+002,-8.4634463E-002,-1.0266139E+002,-2.8710891E-002, 1.1631257E+002, 0.0000000E+000, 4.2449160E+002, 4.2227978E+002, 0.0000000E+000, 1.3800112E-002, 0.0000000E+000, 4.8240858E+004
 1.0802150E+001, 6.6626025E+002, 0.0000000E+000,-2.7061714E+002,-9.8752307E-002,-1.0540972E+002,-2.9155096E-002, 1.0916401E+002, 0.0000000E+000, 4.0039882E+002, 3.9926949E+002, 0.0000000E+000, 1.3800112E-002, 0.0000000E+000, 4.8701953E+004
