s,C
Time,"TEMP_CENTER"
 0.0000000E+000, 2.0000000E+001
 6.9965273E-002, 2.0000000E+001
 1.2283850E-001, 2.0000129E+001
 1.6596580E-001, 2.0000269E+001
 2.0451236E-001, 2.0000432E+001
 2.3893876E-001, 2.0000598E+001
 2.7336516E-001, 2.0000788E+001
 3.0366214E-001, 2.0001040E+001
 3.3395911E-001, 2.0001306E+001
 3.6425608E-001, 2.0001583E+001
 3.9068815E-001, 2.0002174E+001
 4.1712022E-001, 2.0002744E+001
 4.4355229E-001, 2.0003290E+001
 4.6998436E-001, 2.0006115E+001
 4.9351976E-001, 2.0008599E+001
 5.1705516E-001, 2.0011044E+001
 5.4059056E-001, 2.0014452E+001
 5.6412596E-001, 2.0017815E+001
 5.8766136E-001, 2.0021146E+001
 6.1119676E-001, 2.0027603E+001
 6.3236374E-001, 2.0033121E+001
 6.5353072E-001, 2.0038390E+001
 6.7469770E-001, 2.0043947E+001
 6.9586467E-001, 2.0049283E+001
 7.3819863E-001, 2.0057071E+001
 7.5936561E-001, 2.0064652E+001
 7.8053259E-001, 2.0069120E+001
 8.2070489E-001, 2.0077122E+001
 8.5871552E-001, 2.0086616E+001
 8.7772083E-001, 2.0093988E+001
 9.1573146E-001, 2.0099919E+001
 9.3473678E-001, 2.0104121E+001
 9.7047101E-001, 2.0107439E+001
 1.0039289E+000, 2.0110911E+001
 1.0206578E+000, 2.0113641E+001
 1.0541156E+000, 2.0116282E+001
 1.0875734E+000, 2.0119154E+001
 1.1210313E+000, 2.0121215E+001
 1.1544891E+000, 2.0122154E+001
 1.1712180E+000, 2.0122892E+001
 1.2046759E+000, 2.0123485E+001
 1.2381337E+000, 2.0123773E+001
 1.2696893E+000, 2.0123458E+001
 1.2993427E+000, 2.0122291E+001
 1.3289961E+000, 2.0120875E+001
 1.3586495E+000, 2.0119111E+001
 1.3865510E+000, 2.0117010E+001
 1.4127007E+000, 2.0113889E+001
 1.4519253E+000, 2.0109893E+001
 1.4780750E+000, 2.0106306E+001
 1.5027863E+000, 2.0103850E+001
 1.5376957E+000, 2.0100105E+001
 1.5609686E+000, 2.0096108E+001
 1.5958780E+000, 2.0092335E+001
 1.6307874E+000, 2.0088368E+001
 1.6540603E+000, 2.0085487E+001
 1.6874291E+000, 2.0082791E+001
 1.7177167E+000, 2.0079898E+001
 1.7480043E+000, 2.0077448E+001
 1.7782919E+000, 2.0075265E+001
 1.8085794E+000, 2.0073723E+001
 1.8388670E+000, 2.0072621E+001
 1.8691546E+000, 2.0071537E+001
 1.8994422E+000, 2.0070493E+001
 1.9297298E+000, 2.0069644E+001
 1.9600174E+000, 2.0068862E+001
 1.9802091E+000, 2.0068232E+001
 2.0104967E+000, 2.0067508E+001
 2.0407842E+000, 2.0066637E+001
 2.0710718E+000, 2.0065710E+001
 2.1013594E+000, 2.0065013E+001
 2.1316470E+000, 2.0064754E+001
 2.1619346E+000, 2.0064942E+001
 2.1922222E+000, 2.0065258E+001
 2.2225097E+000, 2.0065564E+001
 2.2527973E+000, 2.0065767E+001
 2.2830849E+000, 2.0065811E+001
 2.3133725E+000, 2.0065626E+001
 2.3436601E+000, 2.0065269E+001
 2.3739476E+000, 2.0064666E+001
 2.4042352E+000, 2.0063948E+001
 2.4345228E+000, 2.0063575E+001
 2.4648104E+000, 2.0063822E+001
