s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
 1.8015845E+000, 5.5286729E+002, 0.0000000E+000,-1.8318149E+002,-2.0122149E-001,-2.7060574E+001,-2.4416229E-002, 1.2720940E+002, 0.0000000E+000, 4.6736123E+002, 4.6960900E+002, 0.0000000E+000, 2.6186308E-002, 0.0000000E+000, 6.3543236E+003
 1.9207695E+000, 9.5514955E+002, 0.0000000E+000,-2.2996451E+002,-1.9582813E-001,-3.7149355E+001,-2.3392438E-002, 2.4654534E+002, 0.0000000E+000, 9.0146150E+002, 9.3436181E+002, 0.0000000E+000, 2.6525318E-002, 0.0000000E+000, 7.3954596E+003
 2.0460069E+000, 9.9037170E+002, 0.0000000E+000,-3.1096209E+002,-1.9734760E-001,-4.2942023E+001,-2.5203997E-002, 2.4077218E+002, 0.0000000E+000, 8.9886480E+002, 8.7701721E+002, 0.0000000E+000, 2.6803119E-002, 0.0000000E+000, 8.5012111E+003
 2.1624775E+000, 8.3607723E+002, 0.0000000E+000,-2.4557903E+002,-2.0407175E-001,-4.2738674E+001,-2.3666026E-002, 2.0768492E+002, 0.0000000E+000, 7.4976955E+002, 7.5521670E+002, 0.0000000E+000, 2.7021913E-002, 0.0000000E+000, 9.3732045E+003
 2.2862389E+000, 8.7532609E+002, 0.0000000E+000,-2.4729207E+002,-2.0997803E-001,-4.8234370E+001,-2.4879432E-002, 2.1877078E+002, 0.0000000E+000, 7.9533692E+002, 7.9833557E+002, 0.0000000E+000, 2.7192909E-002, 0.0000000E+000, 1.0351251E+004
 2.4025781E+000, 1.0941049E+003, 0.0000000E+000,-2.9167984E+002,-1.9351235E-001,-5.7109895E+001,-2.9359240E-002, 2.7416050E+002, 0.0000000E+000, 1.0055272E+003, 1.0192528E+003, 0.0000000E+000, 2.7328746E-002, 0.0000000E+000, 1.1496620E+004
 2.5268950E+000, 1.2173114E+003, 0.0000000E+000,-3.5414461E+002,-1.9537208E-001,-6.7022397E+001,-3.1672160E-002, 2.9738525E+002, 0.0000000E+000, 1.1006018E+003, 1.0933026E+003, 0.0000000E+000, 2.7436049E-002, 0.0000000E+000, 1.2838470E+004
 2.6438990E+000, 1.0842160E+003, 0.0000000E+000,-3.2014568E+002,-2.2011829E-001,-7.2385548E+001,-2.7678359E-002, 2.6473577E+002, 0.0000000E+000, 9.5823604E+002, 9.5617272E+002, 0.0000000E+000, 2.7520931E-002, 0.0000000E+000, 1.3961344E+004
 2.7607548E+000, 1.1335560E+003, 0.0000000E+000,-3.3798015E+002,-2.1527083E-001,-7.4615709E+001,-2.9858913E-002, 2.6442005E+002, 0.0000000E+000, 9.8024051E+002, 9.8513505E+002, 0.0000000E+000, 2.7585543E-002, 0.0000000E+000, 1.5077852E+004
 2.8859906E+000, 1.3031811E+003, 0.0000000E+000,-3.8711800E+002,-2.0107064E-001,-7.8363155E+001,-3.3157200E-002, 3.0369549E+002, 0.0000000E+000, 1.1323025E+003, 1.1411612E+003, 0.0000000E+000, 2.7638791E-002, 0.0000000E+000, 1.6448244E+004
 3.0000179E+000, 1.3816212E+003, 0.0000000E+000,-4.1498621E+002,-2.0907772E-001,-8.2555469E+001,-3.3899498E-002, 3.2232962E+002, 0.0000000E+000, 1.2027671E+003, 1.2061662E+003, 0.0000000E+000, 2.7680380E-002, 0.0000000E+000, 1.7777474E+004
 3.1238735E+000, 1.5375548E+003, 0.0000000E+000,-4.5967534E+002,-1.9479192E-001,-8.7649284E+001,-3.3093044E-002, 3.5726316E+002, 0.0000000E+000, 1.3365589E+003, 1.3472654E+003, 0.0000000E+000, 2.7712604E-002, 0.0000000E+000, 1.9371492E+004
 3.2461712E+000, 1.6389291E+003, 0.0000000E+000,-5.0639800E+002,-1.7551490E-001,-9.0667465E+001,-3.3984181E-002, 3.8000387E+002, 0.0000000E+000, 1.4290777E+003, 1.4216580E+003, 0.0000000E+000, 2.7738991E-002, 0.0000000E+000, 2.1057396E+004
 3.3658943E+000, 1.5490149E+003, 0.0000000E+000,-4.9159386E+002,-1.4982791E-001,-9.5046338E+001,-3.3376751E-002, 3.5749900E+002, 0.0000000E+000, 1.3240570E+003, 1.3196905E+003, 0.0000000E+000, 2.7759388E-002, 0.0000000E+000, 2.2608088E+004
 3.4817758E+000, 1.3862117E+003, 0.0000000E+000,-4.3281764E+002,-1.9687332E-001,-9.8731742E+001,-3.1323405E-002, 3.2191714E+002, 0.0000000E+000, 1.1788073E+003, 1.1763512E+003, 0.0000000E+000, 2.7774981E-002, 0.0000000E+000, 2.3960219E+004
 3.6054666E+000, 1.4599702E+003, 0.0000000E+000,-4.1240869E+002,-2.2837366E-001,-1.0368363E+002,-3.4510750E-002, 3.5142928E+002, 0.0000000E+000, 1.2804441E+003, 1.2950443E+003, 0.0000000E+000, 2.7787447E-002, 0.0000000E+000, 2.5524043E+004
 3.7243779E+000, 1.5998013E+003, 0.0000000E+000,-4.6060022E+002,-2.0515242E-001,-1.0795527E+002,-3.8902026E-002, 3.8629754E+002, 0.0000000E+000, 1.4218013E+003, 1.4172993E+003, 0.0000000E+000, 2.7797453E-002, 0.0000000E+000, 2.7189327E+004
 3.8417435E+000, 1.4748607E+003, 0.0000000E+000,-4.4895991E+002,-2.2748546E-001,-1.0535697E+002,-3.8813995E-002, 3.5502550E+002, 0.0000000E+000, 1.2811261E+003, 1.2753030E+003, 0.0000000E+000, 2.7805090E-002, 0.0000000E+000, 2.8701587E+004
 3.9602878E+000, 1.3386324E+003, 0.0000000E+000,-4.4113091E+002,-2.2455426E-001,-1.0470976E+002,-3.5892665E-002, 3.0386730E+002, 0.0000000E+000, 1.1022536E+003, 1.0963985E+003, 0.0000000E+000, 2.7811112E-002, 0.0000000E+000, 3.0010934E+004
 4.0809960E+000, 1.3900499E+003, 0.0000000E+000,-4.5331964E+002,-1.8865056E-001,-1.0832185E+002,-3.3129166E-002, 3.0233356E+002, 0.0000000E+000, 1.1183869E+003, 1.1305202E+003, 0.0000000E+000, 2.7815924E-002, 0.0000000E+000, 3.1327623E+004
 4.2032709E+000, 1.4830060E+003, 0.0000000E+000,-5.1146105E+002,-1.7596453E-001,-1.1455775E+002,-3.6302261E-002, 3.1564970E+002, 0.0000000E+000, 1.1790605E+003, 1.1724246E+003, 0.0000000E+000, 2.7819771E-002, 0.0000000E+000, 3.2728472E+004
 4.3236036E+000, 1.3467649E+003, 0.0000000E+000,-4.8122092E+002,-1.9562799E-001,-1.1628623E+002,-3.8125496E-002, 2.8586671E+002, 0.0000000E+000, 1.0290371E+003, 1.0348907E+003, 0.0000000E+000, 2.7822773E-002, 0.0000000E+000, 3.3967245E+004
 4.4456553E+000, 1.4022794E+003, 0.0000000E+000,-4.7451311E+002,-1.3884828E-001,-1.1675013E+002,-3.7139037E-002, 3.1639366E+002, 0.0000000E+000, 1.1418987E+003, 1.1272339E+003, 0.0000000E+000, 2.7825137E-002, 0.0000000E+000, 3.5374618E+004
 4.5643435E+000, 1.0537552E+003, 0.0000000E+000,-3.9693590E+002,-2.0921508E-001,-1.1462538E+002,-4.1071969E-002, 2.1567122E+002, 0.0000000E+000, 7.6164493E+002, 7.5761481E+002, 0.0000000E+000, 2.7826991E-002, 0.0000000E+000, 3.6305205E+004
 4.6818557E+000, 9.5907547E+002, 0.0000000E+000,-3.5310822E+002,-2.4136851E-001,-1.1764798E+002,-4.3771302E-002, 1.9189237E+002, 0.0000000E+000, 6.8220929E+002, 6.7992650E+002, 0.0000000E+000, 2.7828420E-002, 0.0000000E+000, 3.7123790E+004
 4.8054523E+000, 1.0295262E+003, 0.0000000E+000,-4.0705548E+002,-2.0132145E-001,-1.2175871E+002,-4.3416085E-002, 1.8838036E+002, 0.0000000E+000, 6.8665548E+002, 6.8884764E+002, 0.0000000E+000, 2.7829563E-002, 0.0000000E+000, 3.7966593E+004
 4.9250374E+000, 1.1678380E+003, 0.0000000E+000,-4.8999652E+002,-2.8284338E-001,-1.2574260E+002,-4.3829149E-002, 2.0647383E+002, 0.0000000E+000, 7.5074901E+002, 7.5824606E+002, 0.0000000E+000, 2.7830467E-002, 0.0000000E+000, 3.8855344E+004
 5.0416532E+000, 1.5211032E+003, 0.0000000E+000,-5.5527339E+002,-2.5456186E-001,-1.3055175E+002,-4.4119229E-002, 3.0507943E+002, 0.0000000E+000, 1.1054988E+003, 1.1400588E+003, 0.0000000E+000, 2.7831158E-002, 0.0000000E+000, 4.0121538E+004
 5.1666327E+000, 1.7492080E+003, 0.0000000E+000,-6.4724235E+002,-5.7935461E-002,-1.3465892E+002,-4.2668494E-002, 3.6383556E+002, 0.0000000E+000, 1.3447552E+003, 1.3310417E+003, 0.0000000E+000, 2.7831716E-002, 0.0000000E+000, 4.1776058E+004
 5.2841835E+000, 1.5423320E+003, 0.0000000E+000,-5.8075339E+002,-1.9085330E-001,-1.3460703E+002,-4.1888991E-002, 3.1392307E+002, 0.0000000E+000, 1.1535372E+003, 1.1406619E+003, 0.0000000E+000, 2.7832158E-002, 0.0000000E+000, 4.3119030E+004
 5.4006329E+000, 1.3306602E+003, 0.0000000E+000,-5.1364592E+002,-1.2065967E-001,-1.3524623E+002,-4.1913332E-002, 2.5640778E+002, 0.0000000E+000, 9.5188876E+002, 9.3801324E+002, 0.0000000E+000, 2.7832494E-002, 0.0000000E+000, 4.4209898E+004
 5.5214782E+000, 1.1198448E+003, 0.0000000E+000,-4.5385699E+002,-1.1100502E-001,-1.3564063E+002,-4.3506437E-002, 1.9687907E+002, 0.0000000E+000, 7.3341511E+002, 7.2707179E+002, 0.0000000E+000, 2.7832760E-002, 0.0000000E+000, 4.5075515E+004
 5.6444154E+000, 1.0934407E+003, 0.0000000E+000,-4.4909727E+002,-2.2610620E-001,-1.3648365E+002,-4.3440815E-002, 1.9213122E+002, 0.0000000E+000, 6.8792890E+002, 6.9972141E+002, 0.0000000E+000, 2.7832976E-002, 0.0000000E+000, 4.5923141E+004
 5.7659864E+000, 1.4979238E+003, 0.0000000E+000,-5.2957971E+002,-2.1846278E-001,-1.4161248E+002,-4.2403924E-002, 2.9827202E+002, 0.0000000E+000, 1.1004648E+003, 1.1247428E+003, 0.0000000E+000, 2.7833146E-002, 0.0000000E+000, 4.7221368E+004
 5.8813505E+000, 1.5872780E+003, 0.0000000E+000,-6.1230150E+002,-1.6344345E-001,-1.4587118E+002,-4.5473634E-002, 3.0357380E+002, 0.0000000E+000, 1.1471109E+003, 1.1324702E+003, 0.0000000E+000, 2.7833276E-002, 0.0000000E+000, 4.8497720E+004
 6.0071359E+000, 1.4586399E+003, 0.0000000E+000,-5.9162840E+002,-1.2199902E-001,-1.4677258E+002,-4.4923808E-002, 2.6440538E+002, 0.0000000E+000, 9.8668765E+002, 9.8447735E+002, 0.0000000E+000, 2.7833380E-002, 0.0000000E+000, 4.9702889E+004
 6.1210823E+000, 1.4210373E+003, 0.0000000E+000,-5.7586587E+002,-1.2012717E-001,-1.4925427E+002,-4.4359378E-002, 2.6160092E+002, 0.0000000E+000, 9.5676504E+002, 9.5735363E+002, 0.0000000E+000, 2.7833461E-002, 0.0000000E+000, 5.0780233E+004
 6.2432642E+000, 1.4345032E+003, 0.0000000E+000,-5.5240754E+002,-2.5037225E-001,-1.5406892E+002,-4.6352643E-002, 2.7645588E+002, 0.0000000E+000, 1.0005125E+003, 1.0041859E+003, 0.0000000E+000, 2.7833524E-002, 0.0000000E+000, 5.2000703E+004
 6.3657985E+000, 1.4135237E+003, 0.0000000E+000,-5.5701505E+002,-2.1989222E-001,-1.5770115E+002,-4.7318829E-002, 2.7556269E+002, 0.0000000E+000, 9.7932937E+002, 9.7410301E+002, 0.0000000E+000, 2.7833575E-002, 0.0000000E+000, 5.3226801E+004
 6.4833188E+000, 1.2864818E+003, 0.0000000E+000,-5.2453582E+002,-2.5042277E-001,-1.5529348E+002,-4.5857322E-002, 2.3811581E+002, 0.0000000E+000, 8.4669507E+002, 8.4447208E+002, 0.0000000E+000, 2.7833615E-002, 0.0000000E+000, 5.4243210E+004
 6.6035719E+000, 1.3548879E+003, 0.0000000E+000,-5.3985299E+002,-3.4710004E-001,-1.5213052E+002,-4.9847056E-002, 2.4372883E+002, 0.0000000E+000, 8.9151359E+002, 9.0623625E+002, 0.0000000E+000, 2.7833645E-002, 0.0000000E+000, 5.5296748E+004
 6.7206612E+000, 1.5169222E+003, 0.0000000E+000,-6.2883824E+002,-1.5453868E-001,-1.5194490E+002,-5.3058221E-002, 2.6596927E+002, 0.0000000E+000, 1.0078520E+003, 1.0019007E+003, 0.0000000E+000, 2.7833670E-002, 0.0000000E+000, 5.6427447E+004
 6.8411579E+000, 1.5761909E+003, 0.0000000E+000,-6.8929311E+002,-1.0473918E-001,-1.5906527E+002,-5.4337882E-002, 2.6610140E+002, 0.0000000E+000, 9.8567717E+002, 9.9377484E+002, 0.0000000E+000, 2.7833689E-002, 0.0000000E+000, 5.7583241E+004
 6.9657388E+000, 1.5412730E+003, 0.0000000E+000,-7.1032175E+002,-1.4278725E-001,-1.6652095E+002,-5.0479195E-002, 2.5038504E+002, 0.0000000E+000, 9.2836199E+002, 9.1462208E+002, 0.0000000E+000, 2.7833704E-002, 0.0000000E+000, 5.8720749E+004
 7.0872402E+000, 1.3415240E+003, 0.0000000E+000,-6.4190637E+002,-2.0990837E-001,-1.6822829E+002,-4.8588043E-002, 2.0668972E+002, 0.0000000E+000, 7.4344358E+002, 7.3782058E+002, 0.0000000E+000, 2.7833717E-002, 0.0000000E+000, 5.9633150E+004
 7.2036257E+000, 1.2019424E+003, 0.0000000E+000,-5.9296284E+002,-1.1522531E-001,-1.6562776E+002,-4.1789986E-002, 1.7535630E+002, 0.0000000E+000, 6.2818051E+002, 6.1855113E+002, 0.0000000E+000, 2.7833726E-002, 0.0000000E+000, 6.0377407E+004
 7.3201962E+000, 1.1078193E+003, 0.0000000E+000,-5.7658839E+002,-1.8097853E-001,-1.6283533E+002,-3.6433255E-002, 1.5241482E+002, 0.0000000E+000, 5.2270086E+002, 5.2059301E+002, 0.0000000E+000, 2.7833733E-002, 0.0000000E+000, 6.1021906E+004
 7.4473181E+000, 8.5696729E+002, 0.0000000E+000,-5.2801665E+002,-1.6262010E-001,-1.6100405E+002,-3.3815744E-002, 8.8931102E+001, 0.0000000E+000, 2.7325571E+002, 2.5668125E+002, 0.0000000E+000, 2.7833739E-002, 0.0000000E+000, 6.1441738E+004
 7.5630322E+000, 6.7693606E+002, 0.0000000E+000,-4.4607869E+002,-2.9846993E-001,-1.5871816E+002,-3.7217377E-002, 5.1477370E+001, 0.0000000E+000, 1.1907691E+002, 1.2328089E+002, 0.0000000E+000, 2.7833743E-002, 0.0000000E+000, 6.1656810E+004
 7.6853585E+000, 7.6641213E+002, 0.0000000E+000,-4.6207206E+002,-4.2716544E-001,-1.5468296E+002,-4.2394331E-002, 6.1904351E+001, 0.0000000E+000, 2.0502940E+002, 2.1109190E+002, 0.0000000E+000, 2.7833747E-002, 0.0000000E+000, 6.1929372E+004
 7.8035526E+000, 8.2394243E+002, 0.0000000E+000,-5.0989910E+002,-6.8629055E-001,-1.5056606E+002,-4.5996760E-002, 6.2686861E+001, 0.0000000E+000, 2.2046918E+002, 2.2543184E+002, 0.0000000E+000, 2.7833750E-002, 0.0000000E+000, 6.2195234E+004
 7.9245796E+000, 9.5812447E+002, 0.0000000E+000,-5.6131024E+002,-1.7592396E-001,-1.4920041E+002,-4.8057553E-002, 8.5359242E+001, 0.0000000E+000, 3.2993736E+002, 3.3274909E+002, 0.0000000E+000, 2.7833752E-002, 0.0000000E+000, 6.2568008E+004
 8.0461302E+000, 1.0335031E+003, 0.0000000E+000,-5.9286642E+002,-1.8509150E-001,-1.5202250E+002,-4.3913666E-002, 1.0431241E+002, 0.0000000E+000, 3.7971537E+002, 3.9269761E+002, 0.0000000E+000, 2.7833754E-002, 0.0000000E+000, 6.3018042E+004
 8.1651688E+000, 1.4894938E+003, 0.0000000E+000,-6.6048309E+002,-1.3542879E-001,-1.5706627E+002,-4.3376663E-002, 2.3370601E+002, 0.0000000E+000, 8.7437436E+002, 9.0547162E+002, 0.0000000E+000, 2.7833755E-002, 0.0000000E+000, 6.4005965E+004
 8.2863274E+000, 1.6958001E+003, 0.0000000E+000,-7.1866783E+002,-1.5361289E-001,-1.5943458E+002,-4.4220885E-002, 2.9432565E+002, 0.0000000E+000, 1.1109621E+003, 1.1118255E+003, 0.0000000E+000, 2.7833756E-002, 0.0000000E+000, 6.5296625E+004
 8.4050207E+000, 1.5672169E+003, 0.0000000E+000,-6.7337052E+002,-1.0599712E-002,-1.5727074E+002,-4.4479112E-002, 2.6961435E+002, 0.0000000E+000, 1.0092966E+003, 1.0061349E+003, 0.0000000E+000, 2.7833757E-002, 0.0000000E+000, 6.6457712E+004
 8.5228672E+000, 1.4733829E+003, 0.0000000E+000,-6.3365818E+002, 2.5007886E-001,-1.5711727E+002,-4.1608901E-002, 2.4497408E+002, 0.0000000E+000, 9.3973408E+002, 9.2779005E+002, 0.0000000E+000, 2.7833758E-002, 0.0000000E+000, 6.7511162E+004
 8.6455832E+000, 1.2729506E+003, 0.0000000E+000,-5.9852682E+002,-4.2736769E-002,-1.6226573E+002,-4.2240142E-002, 1.8541201E+002, 0.0000000E+000, 7.0666739E+002, 6.9748511E+002, 0.0000000E+000, 2.7833758E-002, 0.0000000E+000, 6.8340549E+004
 8.7645330E+000, 1.2500088E+003, 0.0000000E+000,-5.8856458E+002,-2.5845153E-001,-1.7002153E+002,-4.1480979E-002, 1.7930584E+002, 0.0000000E+000, 6.6771500E+002, 6.7042858E+002, 0.0000000E+000, 2.7833759E-002, 0.0000000E+000, 6.9111652E+004
 8.8814774E+000, 1.2590006E+003, 0.0000000E+000,-6.0015925E+002,-1.9561038E-001,-1.7625110E+002,-4.1798983E-002, 1.7258458E+002, 0.0000000E+000, 6.5351491E+002, 6.5493743E+002, 0.0000000E+000, 2.7833759E-002, 0.0000000E+000, 6.9842412E+004
 9.0070000E+000, 1.1687068E+003, 0.0000000E+000,-5.9055484E+002,-1.7113410E-001,-1.7841555E+002,-4.3897599E-002, 1.4536215E+002, 0.0000000E+000, 5.5128751E+002, 5.4488350E+002, 0.0000000E+000, 2.7833759E-002, 0.0000000E+000, 7.0506733E+004
 9.1236200E+000, 1.2290208E+003, 0.0000000E+000,-6.0475512E+002,-2.3928862E-001,-1.8112347E+002,-4.3203871E-002, 1.5819866E+002, 0.0000000E+000, 5.9074887E+002, 6.0105838E+002, 0.0000000E+000, 2.7833759E-002, 0.0000000E+000, 7.1169033E+004
 9.2449684E+000, 1.3192609E+003, 0.0000000E+000,-6.4504417E+002,-2.2671602E-001,-1.8414377E+002,-4.1403726E-002, 1.8046176E+002, 0.0000000E+000, 6.7002630E+002, 6.7026663E+002, 0.0000000E+000, 2.7833760E-002, 0.0000000E+000, 7.1961091E+004
 9.3663158E+000, 1.2943746E+003, 0.0000000E+000,-6.3980593E+002,-2.4137316E-001,-1.8405653E+002,-4.0850842E-002, 1.7600632E+002, 0.0000000E+000, 6.4412793E+002, 6.4623628E+002, 0.0000000E+000, 2.7833760E-002, 0.0000000E+000, 7.2732876E+004
 9.4876642E+000, 1.3372482E+003, 0.0000000E+000,-6.2019954E+002, 2.4165228E-002,-1.8581587E+002,-3.7791623E-002, 1.9652843E+002, 0.0000000E+000, 7.2423485E+002, 7.2774761E+002, 0.0000000E+000, 2.7833760E-002, 0.0000000E+000, 7.3594173E+004
 9.6000586E+000, 1.1764642E+003, 0.0000000E+000,-5.8947302E+002,-1.3007069E-001,-1.8571828E+002,-3.8615777E-002, 1.5326624E+002, 0.0000000E+000, 5.7334565E+002, 5.5437046E+002, 0.0000000E+000, 2.7833760E-002, 0.0000000E+000, 7.4228841E+004
 9.7263727E+000, 1.0131295E+003, 0.0000000E+000,-5.4545701E+002,-2.9361603E-001,-1.8106881E+002,-3.6469254E-002, 1.1354292E+002, 0.0000000E+000, 3.9736639E+002, 3.9981648E+002, 0.0000000E+000, 2.7833760E-002, 0.0000000E+000, 7.4746563E+004
 9.8421612E+000, 1.1223916E+003, 0.0000000E+000,-5.7542518E+002,-2.3420651E-001,-1.7740904E+002,-3.9235298E-002, 1.3683353E+002, 0.0000000E+000, 4.9933515E+002, 5.0611750E+002, 0.0000000E+000, 2.7833760E-002, 0.0000000E+000, 7.5315797E+004
 9.9687014E+000, 1.2498032E+003, 0.0000000E+000,-6.6049339E+002,-2.3677607E-001,-1.7710209E+002,-3.8011669E-002, 1.5236512E+002, 0.0000000E+000, 5.6746234E+002, 5.6429803E+002, 0.0000000E+000, 2.7833760E-002, 0.0000000E+000, 7.6015225E+004
 1.0080796E+001, 1.1859377E+003, 0.0000000E+000,-6.8389462E+002,-2.7052523E-001,-1.7617859E+002,-3.9608540E-002, 1.1476101E+002, 0.0000000E+000, 4.5100216E+002, 4.4031535E+002, 0.0000000E+000, 2.7833760E-002, 0.0000000E+000, 7.6488052E+004
 1.0207664E+001, 9.6113199E+002, 0.0000000E+000,-6.1731716E+002,-1.4199414E-001,-1.7460187E+002,-3.6585349E-002, 6.1606963E+001, 0.0000000E+000, 2.4020520E+002, 2.3064135E+002, 0.0000000E+000, 2.7833760E-002, 0.0000000E+000, 7.6777166E+004
 1.0323295E+001, 8.8518554E+002, 0.0000000E+000,-5.5689038E+002,-3.5230988E-001,-1.7324267E+002,-3.6019980E-002, 5.1149589E+001, 0.0000000E+000, 1.9753191E+002, 2.0581375E+002, 0.0000000E+000, 2.7833760E-002, 0.0000000E+000, 7.6986686E+004
 1.0441923E+001, 1.0833604E+003, 0.0000000E+000,-5.7149103E+002,-2.5983592E-001,-1.7476184E+002,-3.8663102E-002, 1.1204158E+002, 0.0000000E+000, 4.2528867E+002, 4.4885061E+002, 0.0000000E+000, 2.7833760E-002, 0.0000000E+000, 7.7453789E+004
 1.0565746E+001, 1.4153022E+003, 0.0000000E+000,-6.5705377E+002, 2.2187340E-002,-1.7692928E+002,-4.0293703E-002, 1.9541482E+002, 0.0000000E+000, 7.6614186E+002, 7.7671589E+002, 0.0000000E+000, 2.7833760E-002, 0.0000000E+000, 7.8322743E+004
 1.0681666E+001, 1.4878461E+003, 0.0000000E+000,-7.3185087E+002, 1.4228420E-001,-1.7828692E+002,-3.9728309E-002, 1.9941078E+002, 0.0000000E+000, 7.8264790E+002, 7.7722161E+002, 0.0000000E+000, 2.7833760E-002, 0.0000000E+000, 7.9162748E+004
 1.0807035E+001, 1.3235136E+003, 0.0000000E+000,-6.9944751E+002,-1.0402945E-001,-1.7991771E+002,-3.9200347E-002, 1.5032369E+002, 0.0000000E+000, 6.1127865E+002, 5.9432887E+002, 0.0000000E+000, 2.7833760E-002, 0.0000000E+000, 7.9856829E+004
