s,C
Time,"TEMP_CENTER"
 0.0000000E+000, 2.0000000E+001
 1.1559517E-001, 2.0000000E+001
 2.3119034E-001, 2.0000009E+001
 3.4678551E-001, 2.0000011E+001
 4.6238068E-001, 2.0000050E+001
 5.7797585E-001, 2.0000087E+001
 6.4346042E-001, 2.0000109E+001
 7.0412717E-001, 2.0002073E+001
 7.6479392E-001, 2.0004034E+001
 8.1482172E-001, 2.0005648E+001
 8.5602223E-001, 2.0009005E+001
 8.9165290E-001, 2.0011909E+001
 9.2063173E-001, 2.0014273E+001
 9.4656091E-001, 2.0018211E+001
 9.7249008E-001, 2.0022161E+001
 9.9548607E-001, 2.0025678E+001
 1.0184821E+000, 2.0029737E+001
 1.0414780E+000, 2.0033823E+001
 1.0644740E+000, 2.0037944E+001
 1.0848980E+000, 2.0043113E+001
 1.1053220E+000, 2.0048330E+001
 1.1257459E+000, 2.0053594E+001
 1.1461699E+000, 2.0059813E+001
 1.1665939E+000, 2.0066082E+001
 1.1870179E+000, 2.0072548E+001
 1.2074418E+000, 2.0080555E+001
 1.2278658E+000, 2.0130971E+001
 1.2482898E+000, 2.2332400E+001
 1.2687138E+000, 3.8765376E+001
 1.2891377E+000, 8.8670053E+001
 1.3095617E+000, 1.5654158E+002
 1.3299857E+000, 2.1027309E+002
 1.3478561E+000, 2.4140537E+002
 1.3657265E+000, 2.5613884E+002
 1.3835969E+000, 2.6884991E+002
 1.4014673E+000, 2.7269575E+002
 1.4193376E+000, 2.6907956E+002
 1.4372080E+000, 2.6424732E+002
 1.4550784E+000, 2.5750468E+002
 1.4729488E+000, 2.4939005E+002
 1.4908192E+000, 2.4330892E+002
 1.5086896E+000, 2.5089864E+002
 1.5265600E+000, 2.6187567E+002
 1.5444304E+000, 2.6459545E+002
 1.5623008E+000, 2.6169903E+002
 1.5801712E+000, 2.5023362E+002
 1.5980416E+000, 2.3254108E+002
 1.6159120E+000, 2.1596201E+002
 1.6337823E+000, 1.9759984E+002
 1.6516527E+000, 1.8487908E+002
 1.6695231E+000, 1.8378362E+002
 1.6873935E+000, 2.0424826E+002
 1.7052639E+000, 2.3605413E+002
 1.7231343E+000, 2.5422146E+002
 1.7410047E+000, 2.5468460E+002
 1.7588751E+000, 2.4389410E+002
 1.7767455E+000, 2.2463845E+002
 1.7946159E+000, 2.1231314E+002
 1.8124863E+000, 1.9896520E+002
 1.8303567E+000, 2.0920056E+002
 1.8482270E+000, 2.4454778E+002
 1.8660974E+000, 2.7828892E+002
 1.8839678E+000, 3.0394224E+002
 1.9018382E+000, 3.1348941E+002
 1.9375790E+000, 3.0606082E+002
 1.9554494E+000, 2.9480526E+002
 1.9911902E+000, 2.9878982E+002
 2.0269310E+000, 3.1027841E+002
 2.0448014E+000, 3.0622971E+002
 2.0805421E+000, 2.9537602E+002
 2.1162829E+000, 2.8369980E+002
 2.1341533E+000, 2.8108980E+002
 2.1698941E+000, 2.8333284E+002
 2.2056349E+000, 2.8577059E+002
 2.2235053E+000, 2.8497398E+002
 2.2592461E+000, 2.8556711E+002
 2.2949868E+000, 2.9161686E+002
 2.3128572E+000, 3.0015398E+002
 2.3485980E+000, 3.1039097E+002
 2.3843388E+000, 3.1988706E+002
 2.4022092E+000, 3.1983979E+002
 2.4379500E+000, 3.1900170E+002
 2.4736908E+000, 3.1808673E+002
