s,C
Time,"TEMP_CENTER"
 0.0000000E+000, 2.0000000E+001
 1.1559517E-001, 2.0000000E+001
 2.3119034E-001, 2.0000009E+001
 3.4678551E-001, 2.0000005E+001
 4.6238068E-001, 2.0000102E+001
 5.3335324E-001, 2.0000161E+001
 5.9161138E-001, 2.0000211E+001
 6.4297418E-001, 2.0003918E+001
 6.9433699E-001, 2.0007620E+001
 7.3757496E-001, 2.0010737E+001
 7.7593813E-001, 2.0016628E+001
 8.0826973E-001, 2.0021604E+001
 8.3552612E-001, 2.0025814E+001
 8.5860608E-001, 2.0032909E+001
 8.8168604E-001, 2.0040042E+001
 9.0476601E-001, 2.0047223E+001
 9.2175701E-001, 2.0053590E+001
 9.3874802E-001, 2.0060007E+001
 9.5573903E-001, 2.0066483E+001
 9.7273004E-001, 2.0075885E+001
 9.8769561E-001, 2.0084239E+001
 1.0026612E+000, 2.0092666E+001
 1.0176268E+000, 2.0102427E+001
 1.0325923E+000, 2.0112174E+001
 1.0475579E+000, 2.0121972E+001
 1.0625235E+000, 2.0132981E+001
 1.0774891E+000, 2.0144200E+001
 1.0924547E+000, 2.0155794E+001
 1.1074202E+000, 2.0168386E+001
 1.1223858E+000, 2.0181726E+001
 1.1373514E+000, 2.0202287E+001
 1.1523170E+000, 2.0236792E+001
 1.1672826E+000, 2.2616097E+001
 1.1822481E+000, 3.7800461E+001
 1.1972137E+000, 8.1552586E+001
 1.2121793E+000, 1.4430584E+002
 1.2271449E+000, 2.2769101E+002
 1.2421104E+000, 2.9127364E+002
 1.2570760E+000, 3.6245352E+002
 1.2720416E+000, 3.9840830E+002
 1.2870072E+000, 4.3312856E+002
 1.3019728E+000, 4.3558489E+002
 1.3169383E+000, 4.2536455E+002
 1.3319039E+000, 4.1178058E+002
 1.3468695E+000, 3.7330157E+002
 1.3618351E+000, 3.2429695E+002
 1.3886031E+000, 2.8754350E+002
 1.4153711E+000, 2.5295269E+002
 1.4421391E+000, 2.2239485E+002
 1.4822912E+000, 1.9669368E+002
 1.5103976E+000, 1.9076464E+002
 1.5398424E+000, 2.7148406E+002
 1.5692872E+000, 4.1651620E+002
 1.5987321E+000, 4.9778833E+002
 1.6281769E+000, 4.9024543E+002
 1.6576217E+000, 4.8172388E+002
 1.6870665E+000, 5.2404536E+002
 1.7148475E+000, 5.5060336E+002
 1.7409647E+000, 5.3205009E+002
 1.7801405E+000, 4.8382542E+002
 1.8062577E+000, 4.7425931E+002
 1.8323749E+000, 4.7819958E+002
 1.8715507E+000, 4.6895887E+002
 1.8976679E+000, 4.6715032E+002
 1.9237851E+000, 5.0410210E+002
 1.9629609E+000, 5.4392627E+002
 1.9903840E+000, 5.4050308E+002
 2.0191129E+000, 5.3371833E+002
 2.0478418E+000, 5.3225985E+002
 2.0765708E+000, 5.3518011E+002
 2.1052997E+000, 5.4782497E+002
 2.1340286E+000, 5.7553956E+002
 2.1627575E+000, 5.7542864E+002
 2.1914864E+000, 5.6044044E+002
 2.2313948E+000, 5.4643344E+002
 2.2569387E+000, 5.5070106E+002
 2.2824826E+000, 5.6728488E+002
 2.3207985E+000, 5.8307315E+002
 2.3463424E+000, 5.7910453E+002
 2.3731635E+000, 5.7710044E+002
 2.4012619E+000, 5.7625678E+002
 2.4434093E+000, 5.7477623E+002
 2.4715076E+000, 5.8076596E+002
