s,C
Time,"TEMP_CENTER"
 4.7820078E+000, 2.0653561E+001
 4.8060349E+000, 2.0656753E+001
 4.8300620E+000, 2.0659176E+001
 4.8661026E+000, 2.0662035E+001
 4.8901297E+000, 2.0664699E+001
 4.9237275E+000, 2.0667070E+001
 4.9571830E+000, 2.0669965E+001
 4.9809257E+000, 2.0672503E+001
 5.0165396E+000, 2.0675164E+001
 5.0402823E+000, 2.0677859E+001
 5.0758963E+000, 2.0680595E+001
 5.1115102E+000, 2.0683932E+001
 5.1352529E+000, 2.0686824E+001
 5.1720540E+000, 2.0690087E+001
 5.1981709E+000, 2.0693713E+001
 5.2242878E+000, 2.0696780E+001
 5.2504047E+000, 2.0699884E+001
 5.2895801E+000, 2.0703846E+001
 5.3156970E+000, 2.0707745E+001
 5.3418139E+000, 2.0710536E+001
 5.3750961E+000, 2.0713399E+001
 5.4083783E+000, 2.0716629E+001
 5.4305665E+000, 2.0719357E+001
 5.4638487E+000, 2.0721993E+001
 5.4971309E+000, 2.0725056E+001
 5.5215378E+000, 2.0727767E+001
 5.5581482E+000, 2.0730548E+001
 5.5825552E+000, 2.0733118E+001
 5.6228267E+000, 2.0735653E+001
 5.6496743E+000, 2.0738087E+001
 5.6765219E+000, 2.0739998E+001
 5.7033696E+000, 2.0741877E+001
 5.7302172E+000, 2.0743754E+001
 5.7704887E+000, 2.0746167E+001
 5.7973363E+000, 2.0748631E+001
 5.8241840E+000, 2.0750680E+001
 5.8510316E+000, 2.0752768E+001
 5.8899413E+000, 2.0755323E+001
 5.9140654E+000, 2.0757655E+001
 5.9502516E+000, 2.0760000E+001
 5.9743757E+000, 2.0762551E+001
 6.0105618E+000, 2.0765273E+001
 6.0346859E+000, 2.0768071E+001
 6.0708721E+000, 2.0770897E+001
 6.0949962E+000, 2.0773675E+001
 6.1311823E+000, 2.0776439E+001
 6.1553064E+000, 2.0779136E+001
 6.1914926E+000, 2.0781800E+001
 6.2156167E+000, 2.0784509E+001
 6.2518028E+000, 2.0787432E+001
 6.2759269E+000, 2.0790747E+001
 6.3000511E+000, 2.0793714E+001
 6.3362372E+000, 2.0797569E+001
 6.3615675E+000, 2.0801590E+001
 6.4013723E+000, 2.0806005E+001
 6.4279088E+000, 2.0810556E+001
 6.4544453E+000, 2.0814236E+001
 6.4809818E+000, 2.0817855E+001
 6.5207866E+000, 2.0822122E+001
 6.5473231E+000, 2.0826482E+001
 6.5738596E+000, 2.0830095E+001
 6.6003961E+000, 2.0833736E+001
 6.6402009E+000, 2.0838249E+001
 6.6667374E+000, 2.0842645E+001
 6.6932739E+000, 2.0845931E+001
 6.7316635E+000, 2.0849781E+001
 6.7553695E+000, 2.0853338E+001
 6.7909285E+000, 2.0856590E+001
 6.8170052E+000, 2.0859887E+001
 6.8430818E+000, 2.0862386E+001
 6.8821967E+000, 2.0865293E+001
 6.9082734E+000, 2.0868017E+001
 6.9343500E+000, 2.0870086E+001
 6.9604266E+000, 2.0872074E+001
 6.9995416E+000, 2.0874528E+001
 7.0256182E+000, 2.0877015E+001
 7.0516948E+000, 2.0879117E+001
 7.0908098E+000, 2.0882067E+001
 7.1181902E+000, 2.0885164E+001
 7.1468745E+000, 2.0887751E+001
 7.1755588E+000, 2.0890333E+001
 7.2042431E+000, 2.0892871E+001
 7.2417065E+000, 2.0895639E+001
 7.2666821E+000, 2.0898295E+001
 7.2916577E+000, 2.0900592E+001
 7.3291211E+000, 2.0903744E+001
 7.3540967E+000, 2.0907075E+001
 7.3915600E+000, 2.0910464E+001
 7.4165356E+000, 2.0913779E+001
 7.4415112E+000, 2.0916241E+001
 7.4789746E+000, 2.0919031E+001
 7.5039502E+000, 2.0921583E+001
 7.5414136E+000, 2.0924000E+001
 7.5663892E+000, 2.0926374E+001
 7.5913648E+000, 2.0928266E+001
 7.6288282E+000, 2.0930743E+001
 7.6538038E+000, 2.0933168E+001
 7.6912672E+000, 2.0935497E+001
 7.7162428E+000, 2.0937753E+001
 7.7412183E+000, 2.0939523E+001
 7.7761826E+000, 2.0941590E+001
 7.8098973E+000, 2.0944155E+001
 7.8323738E+000, 2.0946441E+001
 7.8660885E+000, 2.0948874E+001
 7.8998032E+000, 2.0951965E+001
 7.9234035E+000, 2.0954676E+001
 7.9604897E+000, 2.0957604E+001
 7.9852138E+000, 2.0960630E+001
 8.0223000E+000, 2.0963768E+001
 8.0470241E+000, 2.0966955E+001
 8.0717482E+000, 2.0969520E+001
 8.1088344E+000, 2.0972707E+001
 8.1335585E+000, 2.0975949E+001
 8.1706447E+000, 2.0978994E+001
 8.1953688E+000, 2.0982069E+001
 8.2200929E+000, 2.0984607E+001
 8.2608877E+000, 2.0988143E+001
 8.2880842E+000, 2.0991812E+001
 8.3152808E+000, 2.0994754E+001
 8.3424773E+000, 2.0997702E+001
 8.3832721E+000, 2.1001396E+001
 8.4104686E+000, 2.1004766E+001
 8.4376652E+000, 2.1007218E+001
 8.4648617E+000, 2.1009567E+001
 8.4906362E+000, 2.1011748E+001
 8.5271648E+000, 2.1014389E+001
 8.5527348E+000, 2.1017506E+001
 8.5822012E+000, 2.1020688E+001
 8.6116676E+000, 2.1024267E+001
 8.6411340E+000, 2.1027872E+001
 8.6806150E+000, 2.1032095E+001
 8.7069356E+000, 2.1036341E+001
 8.7332563E+000, 2.1039793E+001
 8.7727372E+000, 2.1044082E+001
 8.7990579E+000, 2.1048202E+001
 8.8253785E+000, 2.1051477E+001
 8.8516991E+000, 2.1054928E+001
 8.8806518E+000, 2.1058685E+001
 8.9225785E+000, 2.1063270E+001
 8.9485264E+000, 2.1067354E+001
 8.9744743E+000, 2.1070057E+001
 9.0004222E+000, 2.1072475E+001
 9.0393441E+000, 2.1075092E+001
 9.0652920E+000, 2.1077253E+001
 9.0912399E+000, 2.1078657E+001
 9.1301618E+000, 2.1080245E+001
 9.1561097E+000, 2.1081744E+001
 9.1820576E+000, 2.1082941E+001
 9.2209795E+000, 2.1084514E+001
 9.2469274E+000, 2.1086005E+001
 9.2728753E+000, 2.1087192E+001
 9.3117972E+000, 2.1088670E+001
 9.3377451E+000, 2.1090202E+001
 9.3636930E+000, 2.1091645E+001
 9.4026148E+000, 2.1093774E+001
 9.4285628E+000, 2.1096243E+001
 9.4545107E+000, 2.1098345E+001
 9.4804586E+000, 2.1100480E+001
 9.5193804E+000, 2.1103078E+001
 9.5453283E+000, 2.1105309E+001
 9.5712763E+000, 2.1106863E+001
 9.6067451E+000, 2.1108525E+001
 9.6404875E+000, 2.1110440E+001
 9.6629824E+000, 2.1112073E+001
 9.6967248E+000, 2.1113836E+001
 9.7304672E+000, 2.1116118E+001
 9.7529621E+000, 2.1118058E+001
 9.7867044E+000, 2.1119939E+001
 9.8204468E+000, 2.1122103E+001
 9.8429417E+000, 2.1123979E+001
 9.8778088E+000, 2.1126044E+001
 9.9025532E+000, 2.1128432E+001
 9.9421443E+000, 2.1131301E+001
 9.9693631E+000, 2.1134517E+001
 9.9965820E+000, 2.1137296E+001
 1.0023801E+001, 2.1140193E+001
 1.0052381E+001, 2.1143220E+001
 1.0082321E+001, 2.1146344E+001
 1.0112262E+001, 2.1149356E+001
 1.0152010E+001, 2.1152769E+001
 1.0178509E+001, 2.1156068E+001
 1.0205008E+001, 2.1158704E+001
 1.0231506E+001, 2.1161368E+001
 1.0271254E+001, 2.1164748E+001
 1.0297753E+001, 2.1168449E+001
 1.0324252E+001, 2.1171656E+001
 1.0350751E+001, 2.1175117E+001
 1.0390499E+001, 2.1179415E+001
 1.0416997E+001, 2.1183713E+001
 1.0443496E+001, 2.1187116E+001
 1.0483244E+001, 2.1191246E+001
 1.0509743E+001, 2.1195096E+001
 1.0536242E+001, 2.1197831E+001
 1.0569851E+001, 2.1200717E+001
 1.0592256E+001, 2.1203560E+001
 1.0625865E+001, 2.1206363E+001
 1.0659474E+001, 2.1209474E+001
 1.0681880E+001, 2.1211751E+001
 1.0715489E+001, 2.1213586E+001
 1.0749098E+001, 2.1215469E+001
 1.0771503E+001, 2.1216752E+001
 1.0805112E+001, 2.1217931E+001
 1.0838721E+001, 2.1219639E+001
 1.0861127E+001, 2.1221553E+001
 1.0894736E+001, 2.1223786E+001
 1.0928345E+001, 2.1226356E+001
 1.0950750E+001, 2.1228580E+001
 1.0988952E+001, 2.1231266E+001
 1.1016063E+001, 2.1234239E+001
 1.1043175E+001, 2.1236848E+001
 1.1070286E+001, 2.1239713E+001
 1.1109413E+001, 2.1243551E+001
 1.1133445E+001, 2.1247412E+001
 1.1169492E+001, 2.1251208E+001
 1.1193524E+001, 2.1254881E+001
 1.1229572E+001, 2.1258241E+001
 1.1253604E+001, 2.1261339E+001
 1.1289651E+001, 2.1264167E+001
 1.1313683E+001, 2.1266836E+001
 1.1347994E+001, 2.1269290E+001
 1.1378832E+001, 2.1271945E+001
 1.1410698E+001, 2.1274537E+001
 1.1433313E+001, 2.1276741E+001
 1.1470627E+001, 2.1279177E+001
 1.1495503E+001, 2.1281531E+001
 1.1520379E+001, 2.1283284E+001
 1.1557693E+001, 2.1285229E+001
 1.1582569E+001, 2.1286869E+001
 1.1619883E+001, 2.1288287E+001
 1.1644759E+001, 2.1289591E+001
 1.1682073E+001, 2.1290760E+001
 1.1706949E+001, 2.1291932E+001
 1.1731825E+001, 2.1292955E+001
 1.1769139E+001, 2.1294463E+001
 1.1794015E+001, 2.1296029E+001
 1.1831329E+001, 2.1297643E+001
 1.1856205E+001, 2.1299214E+001
 1.1881081E+001, 2.1300417E+001
 1.1918395E+001, 2.1301878E+001
