s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS,ZONE_1
 2.7303686E+001, 4.8536412E+002, 0.0000000E+000,-2.5643198E+002,-6.2069609E-002,-1.4056627E+002,-2.8833189E-002, 3.3478719E+001, 0.0000000E+000, 1.1893316E+002, 1.2175370E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.0950807E+005
 2.7402622E+001, 5.1023131E+002, 0.0000000E+000,-2.6597326E+002,-6.1858511E-002,-1.4042821E+002,-2.8994415E-002, 3.8347013E+001, 0.0000000E+000, 1.4176169E+002, 1.4208599E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.0968392E+005
 2.7502550E+001, 5.0997596E+002, 0.0000000E+000,-2.6996340E+002,-6.1809434E-002,-1.4003513E+002,-2.9100647E-002, 3.6813324E+001, 0.0000000E+000, 1.3757131E+002, 1.3669985E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.0985508E+005
 2.7607624E+001, 4.9909908E+002, 0.0000000E+000,-2.6738287E+002,-6.1778218E-002,-1.3951077E+002,-2.9166557E-002, 3.3602814E+001, 0.0000000E+000, 1.2622565E+002, 1.2571732E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1001943E+005
 2.7707813E+001, 5.0584710E+002, 0.0000000E+000,-2.6882469E+002,-6.1693923E-002,-1.3961126E+002,-2.9251329E-002, 3.4607381E+001, 0.0000000E+000, 1.3134384E+002, 1.3192759E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1017983E+005
 2.7810328E+001, 5.0620283E+002, 0.0000000E+000,-2.6781222E+002,-6.1812605E-002,-1.4059178E+002,-2.9303978E-002, 3.5873783E+001, 0.0000000E+000, 1.3457970E+002, 1.3358150E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1035083E+005
 2.7904299E+001, 4.8127572E+002, 0.0000000E+000,-2.6048620E+002,-6.1886049E-002,-1.4124039E+002,-2.9120258E-002, 3.0811026E+001, 0.0000000E+000, 1.1230537E+002, 1.1026915E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1048626E+005
 2.8003582E+001, 4.9104734E+002, 0.0000000E+000,-2.6218468E+002,-6.2013164E-002,-1.4147547E+002,-2.9002342E-002, 3.2293240E+001, 0.0000000E+000, 1.1716759E+002, 1.1958942E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1063351E+005
 2.8106779E+001, 5.0810987E+002, 0.0000000E+000,-2.6899072E+002,-6.2360936E-002,-1.4183307E+002,-2.8854362E-002, 3.5723020E+001, 0.0000000E+000, 1.3296842E+002, 1.3291788E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1080453E+005
 2.8209974E+001, 5.1895537E+002, 0.0000000E+000,-2.7162960E+002,-6.2068845E-002,-1.4214809E+002,-2.8901203E-002, 3.8324729E+001, 0.0000000E+000, 1.4157656E+002, 1.4341144E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1098657E+005
 2.8301706E+001, 5.2215528E+002, 0.0000000E+000,-2.7590276E+002,-6.2226439E-002,-1.4219131E+002,-2.8886996E-002, 3.9721250E+001, 0.0000000E+000, 1.4671138E+002, 1.4369135E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1115708E+005
 2.8404902E+001, 4.9136326E+002, 0.0000000E+000,-2.6647711E+002,-6.1923765E-002,-1.4222226E+002,-2.9054962E-002, 3.2434938E+001, 0.0000000E+000, 1.1696686E+002, 1.1500785E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1131408E+005
 2.8508099E+001, 4.8197523E+002, 0.0000000E+000,-2.6488261E+002,-6.1941891E-002,-1.4220192E+002,-2.8938220E-002, 2.8164702E+001, 0.0000000E+000, 1.0273268E+002, 1.0296453E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1144910E+005
 2.8602123E+001, 4.9346638E+002, 0.0000000E+000,-2.6876574E+002,-6.1840708E-002,-1.4225774E+002,-2.9102006E-002, 3.0010760E+001, 0.0000000E+000, 1.1113660E+002, 1.1236272E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1157924E+005
 2.8706984E+001, 4.9893158E+002, 0.0000000E+000,-2.7020927E+002,-6.1951000E-002,-1.4215804E+002,-2.9096928E-002, 3.1564090E+001, 0.0000000E+000, 1.1804354E+002, 1.1803730E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1173283E+005
 2.8803051E+001, 5.0438610E+002, 0.0000000E+000,-2.7429479E+002,-6.1880231E-002,-1.4217852E+002,-2.8968197E-002, 3.1458411E+001, 0.0000000E+000, 1.1904047E+002, 1.1928035E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1187279E+005
 2.8901350E+001, 5.1031746E+002, 0.0000000E+000,-2.7610816E+002,-6.1790100E-002,-1.4246353E+002,-2.9114437E-002, 3.3043766E+001, 0.0000000E+000, 1.2427887E+002, 1.2469863E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1202308E+005
 2.9011938E+001, 4.9689146E+002, 0.0000000E+000,-2.7413357E+002,-6.1841871E-002,-1.4290602E+002,-2.9208378E-002, 3.0038379E+001, 0.0000000E+000, 1.1344922E+002, 1.0979919E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1217953E+005
 2.9105291E+001, 4.8052587E+002, 0.0000000E+000,-2.6869431E+002,-6.2017362E-002,-1.4348934E+002,-2.9100744E-002, 2.5450359E+001, 0.0000000E+000, 9.3680138E+001, 9.3701461E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1228987E+005
 2.9201038E+001, 4.9408273E+002, 0.0000000E+000,-2.7278464E+002,-6.2334688E-002,-1.4387650E+002,-2.8766824E-002, 2.7531521E+001, 0.0000000E+000, 1.0337037E+002, 1.0486201E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1241122E+005
 2.9302105E+001, 5.0811537E+002, 0.0000000E+000,-2.7584815E+002,-6.3336028E-002,-1.4421773E+002,-2.7978720E-002, 3.1859693E+001, 0.0000000E+000, 1.1835494E+002, 1.1981787E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1255921E+005
 2.9407427E+001, 5.1035841E+002, 0.0000000E+000,-2.7694690E+002,-6.3571323E-002,-1.4451834E+002,-2.7714335E-002, 3.4066088E+001, 0.0000000E+000, 1.2440809E+002, 1.2286797E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1272638E+005
 2.9501047E+001, 4.7268865E+002, 0.0000000E+000,-2.7081231E+002,-6.2829917E-002,-1.4462722E+002,-2.8058921E-002, 2.4954224E+001, 0.0000000E+000, 8.8574702E+001, 8.2112460E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1283853E+005
 2.9606369E+001, 4.5002898E+002, 0.0000000E+000,-2.6016766E+002,-6.2238963E-002,-1.4472538E+002,-2.8548031E-002, 1.8401580E+001, 0.0000000E+000, 6.2198349E+001, 6.3446738E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1292810E+005
 2.9707010E+001, 4.6769397E+002, 0.0000000E+000,-2.6846442E+002,-6.1707646E-002,-1.4464304E+002,-2.9018418E-002, 1.9677755E+001, 0.0000000E+000, 7.3169105E+001, 7.4173544E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1301966E+005
 2.9805929E+001, 4.9107513E+002, 0.0000000E+000,-2.7593024E+002,-6.1552939E-002,-1.4448161E+002,-2.9319198E-002, 2.4495543E+001, 0.0000000E+000, 9.1307705E+001, 9.5067957E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1312958E+005
 2.9909601E+001, 5.3506496E+002, 0.0000000E+000,-2.8493338E+002,-6.1774531E-002,-1.4386431E+002,-2.9224978E-002, 3.6194752E+001, 0.0000000E+000, 1.3730684E+002, 1.4237101E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1330015E+005
 3.0004293E+001, 5.7782360E+002, 0.0000000E+000,-2.9675618E+002,-6.1865731E-002,-1.4355969E+002,-2.9096641E-002, 4.7724841E+001, 0.0000000E+000, 1.8377680E+002, 1.8514160E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1350861E+005
 3.0106192E+001, 5.6221446E+002, 0.0000000E+000,-2.9513471E+002,-6.1971857E-002,-1.4424488E+002,-2.9015550E-002, 4.5545252E+001, 0.0000000E+000, 1.7192037E+002, 1.6828914E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1372607E+005
 3.0208092E+001, 5.0978050E+002, 0.0000000E+000,-2.8125990E+002,-6.2028780E-002,-1.4553060E+002,-2.8977557E-002, 3.2330209E+001, 0.0000000E+000, 1.2002744E+002, 1.1522920E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1388237E+005
 3.0305359E+001, 4.8671128E+002, 0.0000000E+000,-2.7418923E+002,-6.1874922E-002,-1.4628988E+002,-2.9152931E-002, 2.4971658E+001, 0.0000000E+000, 9.1185519E+001, 9.1112800E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1399540E+005
 3.0407003E+001, 4.9682555E+002, 0.0000000E+000,-2.7794410E+002,-6.1846972E-002,-1.4659561E+002,-2.9235515E-002, 2.6752616E+001, 0.0000000E+000, 9.8543618E+001, 9.8947373E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1412128E+005
 3.0501024E+001, 4.7783514E+002, 0.0000000E+000,-2.7542209E+002,-6.1918386E-002,-1.4671224E+002,-2.9162016E-002, 2.2922254E+001, 0.0000000E+000, 8.2635432E+001, 7.8531981E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1422363E+005
 3.0603104E+001, 4.7044915E+002, 0.0000000E+000,-2.7209533E+002,-6.1761448E-002,-1.4668556E+002,-2.9008300E-002, 2.0462055E+001, 0.0000000E+000, 7.0761609E+001, 7.2039548E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1432006E+005
 3.0711334E+001, 4.8661478E+002, 0.0000000E+000,-2.7920382E+002,-6.1768293E-002,-1.4660720E+002,-2.9080226E-002, 2.2445204E+001, 0.0000000E+000, 8.1135039E+001, 8.3158120E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1443154E+005
 3.0806036E+001, 4.9623097E+002, 0.0000000E+000,-2.8227425E+002,-6.1474216E-002,-1.4637521E+002,-2.9297121E-002, 2.5350288E+001, 0.0000000E+000, 9.1193080E+001, 9.2841022E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1454148E+005
 3.0910189E+001, 5.2596947E+002, 0.0000000E+000,-2.8480771E+002,-6.2029235E-002,-1.4573338E+002,-2.9094108E-002, 3.4353745E+001, 0.0000000E+000, 1.2681175E+002, 1.2969100E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1470559E+005
 3.1003220E+001, 5.2244459E+002, 0.0000000E+000,-2.8917563E+002,-6.2235337E-002,-1.4483945E+002,-2.8776407E-002, 3.2333639E+001, 0.0000000E+000, 1.2276797E+002, 1.2067213E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1484658E+005
 3.1102453E+001, 5.0143696E+002, 0.0000000E+000,-2.8488655E+002,-6.2590976E-002,-1.4463269E+002,-2.8494490E-002, 2.6081290E+001, 0.0000000E+000, 9.9793354E+001, 9.7907918E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1496815E+005
 3.1202513E+001, 4.7878802E+002, 0.0000000E+000,-2.8103216E+002,-6.2244587E-002,-1.4566923E+002,-2.8765025E-002, 1.9632656E+001, 0.0000000E+000, 7.5728021E+001, 7.1628281E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1506204E+005
 3.1304453E+001, 4.6205993E+002, 0.0000000E+000,-2.7609126E+002,-6.2184516E-002,-1.4637241E+002,-2.8786021E-002, 1.4917750E+001, 0.0000000E+000, 5.3541576E+001, 5.4423035E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1513206E+005
 3.1405554E+001, 4.8508462E+002, 0.0000000E+000,-2.8178164E+002,-6.2223440E-002,-1.4659041E+002,-2.8799969E-002, 2.0220532E+001, 0.0000000E+000, 7.3375842E+001, 7.6842078E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1522479E+005
 3.1502258E+001, 5.0554546E+002, 0.0000000E+000,-2.8760148E+002,-6.2064449E-002,-1.4686592E+002,-2.8785036E-002, 2.5608295E+001, 0.0000000E+000, 9.6086756E+001, 9.6595508E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1533921E+005
 3.1611052E+001, 5.0358355E+002, 0.0000000E+000,-2.8596087E+002,-6.1983179E-002,-1.4694608E+002,-2.8956638E-002, 2.6301181E+001, 0.0000000E+000, 9.6786331E+001, 9.6886839E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1547191E+005
 3.1707758E+001, 5.1232795E+002, 0.0000000E+000,-2.8964967E+002,-6.2237286E-002,-1.4736976E+002,-2.8860732E-002, 2.7538393E+001, 0.0000000E+000, 1.0319115E+002, 1.0275582E+002, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1559558E+005
 3.1804462E+001, 4.8631134E+002, 0.0000000E+000,-2.8479735E+002,-6.2243483E-002,-1.4758333E+002,-2.8640345E-002, 2.0908440E+001, 0.0000000E+000, 7.7474934E+001, 7.4748215E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1569145E+005
 3.1901169E+001, 4.9500035E+002, 0.0000000E+000,-2.8558855E+002,-6.2268655E-002,-1.4769935E+002,-2.8702027E-002, 2.1568598E+001, 0.0000000E+000, 8.0197737E+001, 8.3190079E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1578649E+005
 3.2009960E+001, 5.1209466E+002, 0.0000000E+000,-2.9103769E+002,-6.2146506E-002,-1.4776297E+002,-2.8879668E-002, 2.6170132E+001, 0.0000000E+000, 9.9137672E+001, 9.9373099E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1591830E+005
 3.2106667E+001, 5.0004726E+002, 0.0000000E+000,-2.8695132E+002,-6.2198459E-002,-1.4781985E+002,-2.8817575E-002, 2.4236937E+001, 0.0000000E+000, 9.1523670E+001, 8.9422010E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1602840E+005
 3.2203373E+001, 4.8302120E+002, 0.0000000E+000,-2.8412857E+002,-6.1992337E-002,-1.4809647E+002,-2.8875896E-002, 1.9057265E+001, 0.0000000E+000, 7.0840143E+001, 6.9762556E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1611486E+005
 3.2300076E+001, 4.8310017E+002, 0.0000000E+000,-2.8460812E+002,-6.2118462E-002,-1.4859763E+002,-2.8927444E-002, 1.7698425E+001, 0.0000000E+000, 6.7569956E+001, 6.7501799E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1619423E+005
 3.2408871E+001, 4.9743436E+002, 0.0000000E+000,-2.8728451E+002,-6.2305129E-002,-1.4915471E+002,-2.8821981E-002, 2.1284617E+001, 0.0000000E+000, 8.0041810E+001, 8.2188630E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1629996E+005
 3.2511242E+001, 5.0988505E+002, 0.0000000E+000,-2.9247132E+002,-6.2395137E-002,-1.4972205E+002,-2.8687344E-002, 2.4414401E+001, 0.0000000E+000, 9.3258800E+001, 9.2014991E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1641655E+005
 3.2602657E+001, 4.9979003E+002, 0.0000000E+000,-2.9113099E+002,-6.2516243E-002,-1.5013334E+002,-2.8408389E-002, 2.1076812E+001, 0.0000000E+000, 7.9488683E+001, 7.9511585E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1650579E+005
 3.2705502E+001, 5.0316011E+002, 0.0000000E+000,-2.9116002E+002,-6.2532847E-002,-1.5062318E+002,-2.8419058E-002, 2.2633456E+001, 0.0000000E+000, 8.4417128E+001, 8.3919403E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1661398E+005
 3.2803776E+001, 4.8445016E+002, 0.0000000E+000,-2.8777563E+002,-6.1952507E-002,-1.5098883E+002,-2.9027651E-002, 1.7978414E+001, 0.0000000E+000, 6.6795693E+001, 6.3573144E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1669817E+005
 3.2904335E+001, 4.7510949E+002, 0.0000000E+000,-2.8473697E+002,-6.1709158E-002,-1.5117524E+002,-2.9157472E-002, 1.4211229E+001, 0.0000000E+000, 5.1099844E+001, 5.3317643E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1676327E+005
 3.3004894E+001, 5.0434045E+002, 0.0000000E+000,-2.9175431E+002,-6.1887694E-002,-1.5135509E+002,-2.9178580E-002, 2.0825702E+001, 0.0000000E+000, 7.9533063E+001, 8.1965681E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1685898E+005
 3.3105453E+001, 5.1858489E+002, 0.0000000E+000,-2.9844831E+002,-6.2063736E-002,-1.5147254E+002,-2.8967563E-002, 2.3956556E+001, 0.0000000E+000, 9.2829810E+001, 9.2529569E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1697063E+005
 3.3206013E+001, 5.1392436E+002, 0.0000000E+000,-2.9648185E+002,-6.2284903E-002,-1.5167957E+002,-2.8769631E-002, 2.4114151E+001, 0.0000000E+000, 9.0517119E+001, 8.9786037E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1708327E+005
 3.3306572E+001, 5.1446645E+002, 0.0000000E+000,-2.9563127E+002,-6.2400380E-002,-1.5193603E+002,-2.8603297E-002, 2.3952255E+001, 0.0000000E+000, 9.1467428E+001, 9.0760405E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1719536E+005
 3.3403057E+001, 4.9135653E+002, 0.0000000E+000,-2.9406158E+002,-6.2287209E-002,-1.5249364E+002,-2.8585822E-002, 1.7451933E+001, 0.0000000E+000, 6.5938705E+001, 6.2162364E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1727561E+005
 3.3506210E+001, 4.9395896E+002, 0.0000000E+000,-2.8920083E+002,-6.2274405E-002,-1.5323894E+002,-2.8796048E-002, 1.8317256E+001, 0.0000000E+000, 6.6643838E+001, 6.9745365E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1736133E+005
 3.3604881E+001, 5.1798884E+002, 0.0000000E+000,-2.9779622E+002,-6.1985832E-002,-1.5366922E+002,-2.8933064E-002, 2.4180913E+001, 0.0000000E+000, 9.0234422E+001, 9.0613396E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1747166E+005
 3.3703548E+001, 5.1551248E+002, 0.0000000E+000,-2.9832418E+002,-6.1896806E-002,-1.5338156E+002,-2.9018197E-002, 2.3469051E+001, 0.0000000E+000, 8.6680609E+001, 8.7184870E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1757871E+005
 3.3802219E+001, 5.2336385E+002, 0.0000000E+000,-2.9982134E+002,-6.2138764E-002,-1.5326479E+002,-2.9020317E-002, 2.5773487E+001, 0.0000000E+000, 9.5285182E+001, 9.5960055E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1769613E+005
 3.3900494E+001, 5.2553924E+002, 0.0000000E+000,-3.0130974E+002,-6.2289770E-002,-1.5331019E+002,-2.8839151E-002, 2.6824935E+001, 0.0000000E+000, 9.8731660E+001, 9.7653116E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1781902E+005
 3.4005318E+001, 4.9592232E+002, 0.0000000E+000,-2.9401363E+002,-6.1900180E-002,-1.5301395E+002,-2.8898949E-002, 2.0245911E+001, 0.0000000E+000, 7.2079298E+001, 6.9049854E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1791968E+005
 3.4104248E+001, 4.8131731E+002, 0.0000000E+000,-2.9100704E+002,-6.1946320E-002,-1.5276897E+002,-2.9011993E-002, 1.4639761E+001, 0.0000000E+000, 5.3158568E+001, 5.2090100E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1798789E+005
 3.4206978E+001, 4.7094882E+002, 0.0000000E+000,-2.9197731E+002,-6.2078049E-002,-1.5287735E+002,-2.8923619E-002, 1.0053492E+001, 0.0000000E+000, 3.6670922E+001, 3.6056649E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1803627E+005
 3.4301151E+001, 4.8081158E+002, 0.0000000E+000,-2.9093525E+002,-6.1910868E-002,-1.5323276E+002,-2.9058266E-002, 1.3257597E+001, 0.0000000E+000, 4.7588340E+001, 4.9810207E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1809303E+005
 3.4407093E+001, 4.9849101E+002, 0.0000000E+000,-2.9656996E+002,-6.2450725E-002,-1.5358358E+002,-2.8919743E-002, 1.7097246E+001, 0.0000000E+000, 6.5021176E+001, 6.5343339E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1817688E+005
 3.4508324E+001, 5.0320375E+002, 0.0000000E+000,-2.9893698E+002,-6.2097061E-002,-1.5360133E+002,-2.9025689E-002, 1.7871380E+001, 0.0000000E+000, 6.5858532E+001, 6.8445702E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1825914E+005
 3.4611912E+001, 5.2550850E+002, 0.0000000E+000,-3.0329721E+002,-6.2040795E-002,-1.5325811E+002,-2.8903831E-002, 2.4658897E+001, 0.0000000E+000, 9.1742574E+001, 9.3521131E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1837632E+005
 3.4702549E+001, 5.1108821E+002, 0.0000000E+000,-2.9998608E+002,-6.2130362E-002,-1.5288714E+002,-2.8991043E-002, 2.2873856E+001, 0.0000000E+000, 8.3722934E+001, 8.0997719E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1847410E+005
 3.4810265E+001, 5.0426662E+002, 0.0000000E+000,-2.9627516E+002,-6.1807537E-002,-1.5261511E+002,-2.9143398E-002, 2.0535391E+001, 0.0000000E+000, 7.4364629E+001, 7.5820798E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1857613E+005
 3.4905331E+001, 5.1184973E+002, 0.0000000E+000,-3.0219436E+002,-6.2034624E-002,-1.5272472E+002,-2.9088125E-002, 2.1221930E+001, 0.0000000E+000, 8.0072910E+001, 7.8061458E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1867082E+005
 3.5003750E+001, 4.9798303E+002, 0.0000000E+000,-2.9676916E+002,-6.2107863E-002,-1.5300112E+002,-2.8906276E-002, 1.8587634E+001, 0.0000000E+000, 6.7091718E+001, 6.6709364E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1875613E+005
 3.5107090E+001, 4.8923933E+002, 0.0000000E+000,-2.9690495E+002,-6.2092944E-002,-1.5324256E+002,-2.8816874E-002, 1.4957177E+001, 0.0000000E+000, 5.5117483E+001, 5.3958084E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1882893E+005
 3.5200665E+001, 4.8899465E+002, 0.0000000E+000,-2.9806367E+002,-6.2055527E-002,-1.5281773E+002,-2.8933829E-002, 1.4101923E+001, 0.0000000E+000, 5.1834980E+001, 5.2124183E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1888999E+005
 3.5309444E+001, 4.9620770E+002, 0.0000000E+000,-2.9713642E+002,-6.1933773E-002,-1.5212077E+002,-2.9046864E-002, 1.6977811E+001, 0.0000000E+000, 6.1485034E+001, 6.3837351E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1897432E+005
 3.5409695E+001, 5.1161452E+002, 0.0000000E+000,-3.0278937E+002,-6.2137106E-002,-1.5198382E+002,-2.8872052E-002, 1.9301587E+001, 0.0000000E+000, 7.5278329E+001, 7.6051913E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1906389E+005
 3.5509987E+001, 5.1788699E+002, 0.0000000E+000,-3.0543443E+002,-6.1866364E-002,-1.5248788E+002,-2.9057881E-002, 2.1172496E+001, 0.0000000E+000, 7.9425175E+001, 8.1046259E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1916116E+005
 3.5603283E+001, 5.2424885E+002, 0.0000000E+000,-3.0408763E+002,-6.1807484E-002,-1.5239434E+002,-2.9289561E-002, 2.5098437E+001, 0.0000000E+000, 9.2814386E+001, 9.2774219E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1926986E+005
 3.5703289E+001, 5.1580450E+002, 0.0000000E+000,-3.0307664E+002,-6.1783758E-002,-1.5163649E+002,-2.9068910E-002, 2.3304816E+001, 0.0000000E+000, 8.5584820E+001, 8.4305338E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1937877E+005
 3.5809280E+001, 5.0663019E+002, 0.0000000E+000,-2.9952945E+002,-6.2152535E-002,-1.5108500E+002,-2.8861011E-002, 2.1776170E+001, 0.0000000E+000, 7.7726007E+001, 7.7700889E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1948614E+005
 3.5908085E+001, 4.9693880E+002, 0.0000000E+000,-2.9757785E+002,-6.2435859E-002,-1.5148441E+002,-2.8716332E-002, 1.9163638E+001, 0.0000000E+000, 6.9764276E+001, 6.6949024E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1957576E+005
 3.6006889E+001, 4.7251911E+002, 0.0000000E+000,-2.9321153E+002,-6.2120836E-002,-1.5197110E+002,-2.8866188E-002, 1.1481274E+001, 0.0000000E+000, 4.0582361E+001, 3.8726763E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1962979E+005
 3.6105698E+001, 4.6592473E+002, 0.0000000E+000,-2.9285106E+002,-6.1937885E-002,-1.5223620E+002,-2.8968772E-002, 8.5127756E+000, 0.0000000E+000, 2.9569089E+001, 2.9259339E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1966926E+005
 3.6208206E+001, 4.8591074E+002, 0.0000000E+000,-3.0049069E+002,-6.1922590E-002,-1.5233508E+002,-2.8954475E-002, 1.1233459E+001, 0.0000000E+000, 4.1319862E+001, 4.4227552E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1972103E+005
 3.6303307E+001, 5.0900948E+002, 0.0000000E+000,-3.0825125E+002,-6.1833625E-002,-1.5226771E+002,-2.9100724E-002, 1.6035138E+001, 0.0000000E+000, 6.1851734E+001, 6.4434718E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1979031E+005
 3.6401882E+001, 5.2544295E+002, 0.0000000E+000,-3.1417391E+002,-6.2157275E-002,-1.5200785E+002,-2.8984891E-002, 1.9972474E+001, 0.0000000E+000, 7.9221447E+001, 7.9142514E+001, 0.0000000E+000, 1.0977357E-002, 0.0000000E+000, 1.1988143E+005
